,ROI,image,exposure_seconds,iso,timestamp,ROI definition,r_msorm,g_msorm,b_msorm,r_mean,g_mean,b_mean,r_median,g_median,b_median,r_outlier_warning,g_outlier_warning,b_outlier_warning,r_min,g_min,b_min,r_max,g_max,b_max,r_stdev,g_stdev,b_stdev,r_cv,g_cv,b_cv,r_percentile_99,g_percentile_99,b_percentile_99,r_percentile_95,g_percentile_95,b_percentile_95,r_percentile_90,g_percentile_90,b_percentile_90,r_percentile_75,g_percentile_75,b_percentile_75,r_percentile_50,g_percentile_50,b_percentile_50,r_percentile_25,g_percentile_25,b_percentile_25
365,Type 1 Chemistry Hand Applied Dry,2019-05-13--17-10-11_capture_params_ss_800000_ISO_100_led_on_True_led_warm_up_0_led_cool_down_0_.jpeg,0.799989,100,2019-05-13 17:10:17,"[1022, 497, 244, 191]",0.26559692827031356,0.4251023423990433,0.8565594736547043,0.26568650255118703,0.42513093940546726,0.8565594736542225,0.25688369391342675,0.41264541266342675,0.8662586939134268,False,False,False,0.15336806891342675,0.26811416266342675,0.6006336939134268,0.46684463141342675,0.7217274439134268,0.9365711939134268,0.04764544884783378,0.06511975158311054,0.076047120223517,0.17932957975030905,0.15317575256738203,0.08878206658445745,0.40629775641342675,0.5850086939134268,0.9365711939134268,0.35844619391342675,0.5454579126634268,0.9365711939134268,0.32914931891342675,0.5210438501634268,0.9365711939134268,0.29496963141342675,0.47319228766342675,0.9365711939134268,0.25688369391342675,0.41264541266342675,0.8662586939134268,0.22953994391342675,0.37211806891342675,0.7891102564134268
366,Type 1 Chemistry Thin Back Wet,2019-05-13--17-10-11_capture_params_ss_800000_ISO_100_led_on_True_led_warm_up_0_led_cool_down_0_.jpeg,0.799989,100,2019-05-13 17:10:17,"[569, 401, 137, 213]",0.16946393007427873,0.33805341685344864,0.8171379113944074,0.16946396473395992,0.338106295547495,0.8171379113945146,0.17094619391342675,0.34428603766342675,0.8340321314134268,False,False,False,0.11235244391342675,0.25053603766342675,0.5898915064134268,0.22758681891342675,0.48198135016342675,0.9365711939134268,0.013024992457089764,0.028162392743735113,0.07235507551909551,0.076859953545508,0.08329449381630648,0.08854695701930593,0.19633681891342675,0.38823135016342675,0.9365711939134268,0.18950088141342675,0.37504775641342675,0.9121571314134268,0.18559463141342675,0.36870010016342675,0.8975086939134268,0.17875869391342675,0.35795791266342675,0.8711415064134268,0.17094619391342675,0.34428603766342675,0.8340321314134268,0.16020400641342675,0.32036025641342675,0.7705555689134268
367,Type 1 Chemistry Thick Back Wet,2019-05-13--17-10-11_capture_params_ss_800000_ISO_100_led_on_True_led_warm_up_0_led_cool_down_0_.jpeg,0.799989,100,2019-05-13 17:10:17,"[473, 775, 293, 155]",0.17381409084158214,0.299991959045152,0.6519011071097824,0.17410544832421648,0.30359081934702675,0.6519011071098949,0.17192275641342675,0.29594619391342675,0.6396961939134268,False,False,False,0.08207900641342675,0.14653213141342675,0.30766494391342675,0.5801258814134268,0.9365711939134268,0.9365711939134268,0.027358796606119225,0.06183841795460891,0.10513372065526425,0.15713923297318128,0.20369001304984466,0.16127249901654364,0.25200088141342675,0.5356922876634268,0.9365711939134267,0.22563369391342675,0.39702041266342675,0.8682118189134268,0.20903213141342675,0.36479385016342675,0.7930165064134268,0.18754775641342675,0.32524306891342675,0.7031727564134268,0.17192275641342675,0.29594619391342675,0.6396961939134268,0.15629775641342675,0.26811416266342675,0.5840321314134268
368,Upper Glass,2019-05-13--17-10-11_capture_params_ss_800000_ISO_100_led_on_True_led_warm_up_0_led_cool_down_0_.jpeg,0.799989,100,2019-05-13 17:10:17,"[614, 137, 120, 63]",0.018678410278057018,0.06320278369583292,0.15626843999414722,0.018704621286111892,0.06339766289078198,0.1569419518085925,0.018602443913426754,0.06303603766342675,0.15532119391342675,False,False,False,0.009813381413426754,0.049364162663426754,0.12504775641342675,0.039110256413426754,0.15873916266342675,0.34379775641342675,0.00283729664714182,0.005346854964988017,0.013087025296218949,0.1516896067416506,0.08433836077205695,0.083387680256328,0.025438381413426754,0.08110244391342675,0.20414931891342675,0.023485256413426754,0.07136123297592639,0.17582900641342675,0.022508693913426754,0.06889541266342675,0.16996963141342675,0.020555568913426754,0.06596572516342675,0.16215713141342675,0.018602443913426754,0.06303603766342675,0.15532119391342675,0.016649318913426754,0.060106350163426754,0.14946181891342675
369,Left Glass,2019-05-13--17-10-11_capture_params_ss_800000_ISO_100_led_on_True_led_warm_up_0_led_cool_down_0_.jpeg,0.799989,100,2019-05-13 17:10:17,"[415, 466, 70, 76]",0.019493336585678256,0.07216675845339834,0.19029821902492797,0.019514391751772095,0.07236744112325476,0.19115094162255222,0.019579006413426754,0.07182510016342675,0.18852431891342675,False,False,False,0.010789943913426754,0.057664943913426754,0.15434463141342675,0.040086818913426754,0.12407119391342675,0.36625869391342675,0.002881836449266886,0.005897416795579346,0.016262196052883742,0.14767749289470872,0.0814926810184567,0.08507515534501091,0.026414943913426754,0.09184463141342675,0.25200088141342675,0.024461818913426754,0.08256728766342675,0.21782119391342675,0.023485256413426754,0.07914931891342675,0.20805556891342675,0.021532131413426754,0.07524306891342675,0.19731338141342675,0.019579006413426754,0.07182510016342675,0.18852431891342675,0.017625881413426754,0.06840713141342675,0.18168838141342675
370,Lower-Left Glass,2019-05-13--17-10-11_capture_params_ss_800000_ISO_100_led_on_True_led_warm_up_0_led_cool_down_0_.jpeg,0.799989,100,2019-05-13 17:10:17,"[636, 1087, 110, 55]",0.0239435144196251,0.08202326986915072,0.195500344409442,0.023943514419625285,0.08207690801467374,0.19575798368614766,0.023485256413426754,0.08207900641342675,0.19536025641342675,False,False,False,0.012743068913426754,0.06547744391342675,0.16020400641342675,0.035204006413426754,0.11235244391342675,0.28618056891342675,0.003115977521614884,0.004881641647877696,0.01116868010072841,0.13013868670260348,0.05947643211663083,0.05705351010682041,0.031297756413426754,0.09477431891342675,0.22758681891342675,0.029344631413426754,0.09037978766342675,0.21391494391342675,0.028368068913426754,0.08793838141342675,0.20903213141342675,0.026414943913426754,0.08500869391342675,0.20219619391342675,0.023485256413426754,0.08207900641342675,0.19536025641342675,0.021532131413426754,0.07866103766342675,0.18852431891342675
371,Lower-Right Glass,2019-05-13--17-10-11_capture_params_ss_800000_ISO_100_led_on_True_led_warm_up_0_led_cool_down_0_.jpeg,0.799989,100,2019-05-13 17:10:17,"[902, 1110, 67, 61]",0.026875360962777716,0.09216189454914976,0.21354059495509348,0.026889724849932083,0.09221618871402028,0.21366954883452663,0.026414943913426754,0.09184463141342675,0.21293838141342675,False,False,False,0.015672756413426754,0.07328994391342675,0.17387588141342675,0.043016506413426754,0.13286025641342675,0.34282119391342675,0.003454341066036184,0.006495721491480702,0.013820719676625518,0.12846323587594868,0.07044014269148723,0.06468268291860708,0.035204006413426754,0.10942275641342675,0.2531141626634266,0.032274318913426754,0.10307510016342675,0.23735244391342675,0.031297756413426754,0.10014541266342675,0.23051650641342675,0.029344631413426754,0.09623916266342675,0.22172744391342675,0.026414943913426754,0.09184463141342675,0.21293838141342675,0.024461818913426754,0.08793838141342675,0.20414931891342675
372,Type 1 Chemistry Dry Unsaturated,2019-05-13--17-10-11_capture_params_ss_800000_ISO_100_led_on_True_led_warm_up_0_led_cool_down_0_.jpeg,0.799989,100,2019-05-13 17:10:17,"[870, 470, 15, 55]",0.2514835992164571,0.16327218823160855,0.2232100648934025,0.2514835992164602,0.163272188231608,0.22329822989827755,0.25102431891342675,0.16215713141342675,0.22075088141342675,False,False,False,0.21098525641342675,0.14360244391342675,0.18168838141342675,0.29789931891342675,0.19487197516342675,0.29594619391342675,0.014664311254970301,0.00879796261760245,0.016433443703395178,0.05831120319837735,0.053885249612274415,0.07359415124285291,0.28496963141342674,0.18608291266342675,0.27153213141342675,0.27543838141342675,0.17924697516342675,0.25395400641342675,0.27055556891342675,0.17582900641342675,0.24477431891342677,0.26176650641342675,0.16899306891342675,0.23344619391342675,0.25102431891342675,0.16215713141342675,0.22075088141342675,0.24125869391342675,0.15678603766342675,0.21196181891342675
373,Light Pipe Reflection,2019-05-13--17-10-11_capture_params_ss_800000_ISO_100_led_on_True_led_warm_up_0_led_cool_down_0_.jpeg,0.799989,100,2019-05-13 17:10:17,"[195, 500, 40, 300]",0.12304726023698065,0.43883759202540584,0.8509809432623848,0.12307029873111329,0.43883759202546124,0.8509809432624752,0.12993056891342675,0.47075088141342675,0.9365711939134268,False,False,False,0.051805568913426754,0.19145400641342675,0.38676650641342675,0.26567275641342675,0.8252430689134268,0.9365711939134268,0.029785521191194004,0.10538619584733577,0.13866227630946829,0.24202038589562597,0.24014851453569477,0.162944044055637,0.18559463141342675,0.6650917017259269,0.9365711939134268,0.16703994391342675,0.5962635767259264,0.9365711939134268,0.15629775641342675,0.5478993189134268,0.9365711939134268,0.14262588141342675,0.5020008814134268,0.9365711939134268,0.12993056891342675,0.47075088141342675,0.9365711939134268,0.10063369391342675,0.35453994391342675,0.7673817407884268
374,Reflectance Standard Dry,2019-05-13--17-15-11_capture_params_ss_800000_ISO_100_led_on_True_led_warm_up_0_led_cool_down_0_.jpeg,0.799989,100,2019-05-13 17:15:17,"[912, 121, 330, 222]",0.013821648356182367,0.04097420816594173,0.10025963732301389,0.014381950337470225,0.04255418551654964,0.10328227644490189,0.012743068913426754,0.038621975163426754,0.09477431891342675,False,False,False,0.002977443913426754,0.011278225163426754,0.017625881413426754,0.7900868189134268,0.9365711939134268,0.9365711939134268,0.014046406105421386,0.032110560260588346,0.0487694394356172,0.9766690730968092,0.7545805393948924,0.47219562846907515,0.029344631413426754,0.09086806891342675,0.22465713141342675,0.020555568913426754,0.060106350163426754,0.14555556891342675,0.018602443913426754,0.05278213141342675,0.12797744391342675,0.015672756413426754,0.044969631413426754,0.10844619391342675,0.012743068913426754,0.038621975163426754,0.09477431891342675,0.010789943913426754,0.034227443913426754,0.08598525641342675
375,OO DO patch Wet,2019-05-13--17-15-11_capture_params_ss_800000_ISO_100_led_on_True_led_warm_up_0_led_cool_down_0_.jpeg,0.799989,100,2019-05-13 17:15:17,"[893, 770, 167, 269]",0.05134218776725476,0.07948138810173187,0.16144952648045194,0.05136688424741558,0.07980266124713316,0.16247523214279996,0.050829006413426754,0.07817275641342675,0.16020400641342675,False,False,False,0.017625881413426754,0.049852443913426754,0.10063369391342675,0.21684463141342675,0.5088368189134268,0.9365711939134268,0.010161561186917288,0.014098548778613367,0.030710633361452494,0.19782319554311972,0.17666765190891232,0.1890173225569595,0.07524306891342675,0.11088760016342675,0.24028213141342675,0.06840713141342675,0.09916885016342675,0.20610244391342675,0.06450088141342675,0.09575088141342675,0.19438369391342675,0.057664943913426754,0.08940322516342675,0.17778213141342675,0.050829006413426754,0.07817275641342675,0.16020400641342675,0.043993068913426754,0.06938369391342675,0.14164931891342675
376,Type 1 Chemistry Hand Applied Dry,2019-05-13--17-15-11_capture_params_ss_800000_ISO_100_led_on_True_led_warm_up_0_led_cool_down_0_.jpeg,0.799989,100,2019-05-13 17:15:17,"[1022, 497, 244, 191]",0.2654476071246452,0.4249034829256316,0.8563455493872058,0.26556448462488236,0.4249270209012885,0.8563455493867246,0.25590713141342675,0.41264541266342675,0.8662586939134268,False,False,False,0.15825088141342675,0.27250869391342675,0.5898915064134268,0.46391494391342675,0.7227040064134268,0.9365711939134268,0.04771178144481367,0.06501267243290493,0.07616667254239266,0.17966175526899977,0.15299726596583632,0.0889438528604951,0.40629775641342675,0.5840321314134268,0.9365711939134268,0.3592762720384253,0.5449696314134268,0.9365711939134268,0.32914931891342675,0.5205555689134268,0.9365711939134268,0.29399306891342675,0.47270400641342675,0.9365711939134268,0.25590713141342675,0.41264541266342675,0.8662586939134268,0.22953994391342675,0.37211806891342675,0.7881336939134268
377,Type 1 Chemistry Thin Back Wet,2019-05-13--17-15-11_capture_params_ss_800000_ISO_100_led_on_True_led_warm_up_0_led_cool_down_0_.jpeg,0.799989,100,2019-05-13 17:15:17,"[569, 401, 137, 213]",0.16943837873607925,0.3378785932389786,0.816627057531877,0.16944140885427797,0.33791846932388203,0.8166270575319842,0.17094619391342675,0.34428603766342675,0.8340321314134268,False,False,False,0.12016494391342675,0.24711806891342675,0.5889149439134268,0.25786025641342675,0.48979385016342675,0.9365711939134268,0.012936350070462085,0.0281401122835863,0.07221941098143951,0.07634704030103721,0.08327485721597262,0.08843622105750636,0.19633681891342675,0.38823135016342675,0.9365711939134268,0.18950088141342675,0.37504775641342675,0.9111805689134268,0.18559463141342675,0.36870010016342675,0.8965321314134268,0.17875869391342675,0.35795791266342675,0.8701649439134268,0.17094619391342675,0.34428603766342675,0.8340321314134268,0.16020400641342675,0.32036025641342675,0.7705555689134268
378,Type 1 Chemistry Thick Back Wet,2019-05-13--17-15-11_capture_params_ss_800000_ISO_100_led_on_True_led_warm_up_0_led_cool_down_0_.jpeg,0.799989,100,2019-05-13 17:15:17,"[473, 775, 293, 155]",0.1736384917915191,0.2997285631613644,0.6516604446084063,0.17396120564558606,0.30336071485924737,0.6516604446085188,0.17192275641342675,0.29594619391342675,0.6387196314134268,False,False,False,0.08403213141342675,0.14555556891342675,0.31059463141342675,0.5410633814134268,0.9365711939134268,0.9365711939134268,0.0272901099034943,0.06172081526926382,0.1051479478961287,0.15687468825143047,0.2034568493745174,0.16135389030601008,0.25102431891342675,0.5361805689134268,0.9365711939134267,0.22563369391342675,0.39653213141342675,0.8672352564134268,0.20903213141342675,0.36381728766342675,0.7930165064134268,0.18754775641342675,0.32524306891342675,0.7031727564134268,0.17192275641342675,0.29594619391342675,0.6387196314134268,0.15532119391342675,0.26762588141342675,0.5830555689134268
379,Upper Glass,2019-05-13--17-15-11_capture_params_ss_800000_ISO_100_led_on_True_led_warm_up_0_led_cool_down_0_.jpeg,0.799989,100,2019-05-13 17:15:17,"[614, 137, 120, 63]",0.01859196965991775,0.06315978239891085,0.15617352109871807,0.018609161009987482,0.06337260295361268,0.15680528472856609,0.018602443913426754,0.06303603766342675,0.15532119391342675,False,False,False,0.008836818913426754,0.048875881413426754,0.12407119391342675,0.038133693913426754,0.15190322516342675,0.34575088141342675,0.0028578386780749557,0.005337642285679459,0.012993440731582007,0.15357160253174026,0.08422633814783485,0.08286353839460182,0.025438381413426754,0.08081435797592668,0.20219619391342675,0.023485256413426754,0.07133681891342675,0.17582900641342675,0.022508693913426754,0.06889541266342675,0.16996963141342675,0.020555568913426754,0.06596572516342675,0.16215713141342675,0.018602443913426754,0.06303603766342675,0.15532119391342675,0.016649318913426754,0.060106350163426754,0.14946181891342675
380,Left Glass,2019-05-13--17-15-11_capture_params_ss_800000_ISO_100_led_on_True_led_warm_up_0_led_cool_down_0_.jpeg,0.799989,100,2019-05-13 17:15:17,"[415, 466, 70, 76]",0.019522945513276175,0.07217940855344941,0.19018488252738197,0.01954174284434726,0.07235092032908182,0.19096701011409356,0.019579006413426754,0.07182510016342675,0.18852431891342675,False,False,False,0.010789943913426754,0.056200100163426754,0.15239150641342675,0.039110256413426754,0.13334853766342675,0.37700088141342675,0.0029623407286940144,0.005845520758806099,0.016094168042337147,0.15159040584504035,0.08079400693478755,0.08427721642979936,0.027391506413426754,0.09135635016342675,0.25004775641342675,0.024461818913426754,0.08207900641342675,0.21782119391342675,0.023485256413426754,0.07914931891342675,0.20805556891342675,0.021532131413426754,0.07524306891342675,0.19731338141342675,0.019579006413426754,0.07182510016342675,0.18852431891342675,0.017625881413426754,0.06889541266342675,0.18168838141342675
381,Lower-Left Glass,2019-05-13--17-15-11_capture_params_ss_800000_ISO_100_led_on_True_led_warm_up_0_led_cool_down_0_.jpeg,0.799989,100,2019-05-13 17:15:17,"[636, 1087, 110, 55]",0.02393382950226973,0.0821764524065122,0.19551375096736864,0.02393382950226991,0.08222670140310351,0.19575798368614775,0.023485256413426754,0.08207900641342675,0.19536025641342675,False,False,False,0.012743068913426754,0.06645400641342675,0.15727431891342675,0.035204006413426754,0.11332900641342675,0.29789931891342675,0.0031183976308605016,0.004975031716027374,0.011182192912451846,0.1302924645036328,0.06050384645296741,0.05712253825815801,0.031297756413426754,0.09526260016342675,0.22563369391342675,0.029344631413426754,0.09037978766342675,0.21391494391342675,0.028368068913426754,0.08842666266342675,0.20903213141342675,0.026414943913426754,0.08549697516342675,0.20219619391342675,0.023485256413426754,0.08207900641342675,0.19536025641342675,0.021532131413426754,0.07866103766342675,0.18852431891342675
382,Lower-Right Glass,2019-05-13--17-15-11_capture_params_ss_800000_ISO_100_led_on_True_led_warm_up_0_led_cool_down_0_.jpeg,0.799989,100,2019-05-13 17:15:17,"[902, 1110, 67, 61]",0.026911594332746046,0.09214683242218254,0.21358103954133947,0.0269219822361567,0.09217879404035989,0.2137761176808687,0.026414943913426754,0.09184463141342675,0.21293838141342675,False,False,False,0.014696193913426754,0.07328994391342675,0.17485244391342675,0.041063381413426754,0.13188369391342675,0.35161025641342675,0.00353200499559054,0.0064267039296901415,0.013686974776798467,0.13119409130457693,0.06971998274219394,0.06402480747279163,0.036180568913426754,0.10942275641342675,0.2521376001634266,0.032274318913426754,0.10307510016342675,0.23735244391342675,0.031297756413426754,0.10063369391342675,0.23051650641342675,0.029344631413426754,0.09623916266342675,0.22172744391342675,0.026414943913426754,0.09184463141342675,0.21293838141342675,0.024461818913426754,0.08745010016342675,0.20512588141342675
