,ROI,image,exposure_seconds,iso,timestamp,ROI definition,r_msorm,g_msorm,b_msorm,r_mean,g_mean,b_mean,r_median,g_median,b_median,r_outlier_warning,g_outlier_warning,b_outlier_warning,r_min,g_min,b_min,r_max,g_max,b_max,r_stdev,g_stdev,b_stdev,r_cv,g_cv,b_cv,r_percentile_99,g_percentile_99,b_percentile_99,r_percentile_95,g_percentile_95,b_percentile_95,r_percentile_90,g_percentile_90,b_percentile_90,r_percentile_75,g_percentile_75,b_percentile_75,r_percentile_50,g_percentile_50,b_percentile_50,r_percentile_25,g_percentile_25,b_percentile_25
10,Light Pipe Reflection,2019-06-02--10-33-34_capture_params_ss_800000_ISO_100_led_on_True_led_warm_up_0_led_cool_down_0_.jpeg,0.799989,100,2019-06-02 10:33:39,"[195, 500, 40, 300]",0.08677562099676006,0.30799982347071847,0.65477513271551,0.08677562099676712,0.30799982347074484,0.6547751327155767,0.09282119391342675,0.33110244391342675,0.7148915064134268,False,False,False,0.020555568913426754,0.08793838141342675,0.20121963141342675,0.19340713141342675,0.7280751001634268,0.9365711939134268,0.028426169565624416,0.1011011747664878,0.20558630574233894,0.32758243892813455,0.3282507555595753,0.31398001461922065,0.14555556891342675,0.5244618189134268,0.9365711939134268,0.12993056891342675,0.46293838141342675,0.9365711939134268,0.12016494391342675,0.42192275641342675,0.9102040064134268,0.10844619391342675,0.38188369391342675,0.8242665064134268,0.09282119391342675,0.33110244391342675,0.7148915064134268,0.061571193913426754,0.21782119391342675,0.47172744391342675
11,Reflectance Standard Dry,2019-06-02--10-38-34_capture_params_ss_800000_ISO_100_led_on_True_led_warm_up_0_led_cool_down_0_.jpeg,0.799989,100,2019-06-02 10:38:39,"[912, 121, 330, 222]",0.008983906567181234,0.027366804157946144,0.06647742019104347,0.010025556479125815,0.029952017030535894,0.07053529384438699,0.008836818913426754,0.025438381413426754,0.06254775641342675,False,False,False,-0.0009288060865732459,0.006883693913426754,0.009813381413426754,0.8311024439134268,0.9365711939134268,0.9365711939134268,0.020940820701680442,0.04458696644855969,0.05708970807812807,2.088743975985899,1.4886131509308222,0.8093779009991481,0.024461818913426754,0.07739638922592845,0.18364150641342675,0.013719631413426754,0.040575100163426754,0.09868056891342675,0.011766506413426754,0.034715725163426754,0.08500869391342675,0.009813381413426754,0.029344631413426754,0.07133681891342675,0.008836818913426754,0.025438381413426754,0.06254775641342675,0.006883693913426754,0.022508693913426754,0.056688381413426754
12,OO DO patch Wet,2019-06-02--10-38-34_capture_params_ss_800000_ISO_100_led_on_True_led_warm_up_0_led_cool_down_0_.jpeg,0.799989,100,2019-06-02 10:38:39,"[893, 770, 167, 269]",0.019217916983879726,0.03841908562247954,0.08552504332050162,0.01924921032485039,0.03859228025488381,0.08604062459206083,0.018602443913426754,0.038133693913426754,0.08500869391342675,False,False,False,0.004930568913426754,0.022508693913426754,0.049852443913426754,0.24125869391342675,0.37504775641342675,0.7617665064134268,0.004049986566128779,0.006913754984338798,0.01609839981169569,0.21039754347222847,0.17914865197590574,0.18710231228587718,0.028368068913426754,0.05180556891342675,0.12016494391342675,0.025438381413426754,0.04692275641342676,0.10551650641342675,0.024461818913426754,0.044969631413426754,0.10063369391342675,0.021532131413426754,0.042039943913426754,0.09282119391342675,0.018602443913426754,0.038133693913426754,0.08500869391342675,0.016649318913426754,0.034715725163426754,0.07719619391342675
13,Type 1 Chemistry Hand Applied Dry,2019-06-02--10-38-34_capture_params_ss_800000_ISO_100_led_on_True_led_warm_up_0_led_cool_down_0_.jpeg,0.799989,100,2019-06-02 10:38:39,"[1022, 497, 244, 191]",0.15410739523565828,0.26395957491352334,0.5578067313820385,0.15419357058046393,0.2640046018392046,0.5578867889737763,0.14848525641342675,0.25493056891342675,0.5361805689134268,False,False,False,0.08696181891342675,0.16215713141342675,0.37407119391342675,0.28227431891342675,0.49907119391342675,0.9365711939134268,0.02862726151834754,0.04308172477573684,0.09231386817273504,0.18565794546802308,0.16318550690255132,0.16547061159584886,0.23930556891342675,0.3760096704759273,0.8154481470384279,0.21098525641342675,0.34379775641342675,0.7373524439134268,0.19243056891342675,0.32573135016342675,0.6875477564134268,0.17094619391342675,0.29448135016342675,0.6182118189134268,0.14848525641342675,0.25493056891342675,0.5361805689134268,0.13286025641342675,0.22953994391342675,0.48442275641342675
14,Type 1 Chemistry Thin Back Wet,2019-06-02--10-38-34_capture_params_ss_800000_ISO_100_led_on_True_led_warm_up_0_led_cool_down_0_.jpeg,0.799989,100,2019-06-02 10:38:39,"[569, 401, 137, 213]",0.1132567800142561,0.2352170766358197,0.5584425199037466,0.11326187422554826,0.23538976445704465,0.5588764021397701,0.11332900641342675,0.23784072516342675,0.5674305689134268,False,False,False,0.07914931891342675,0.16752822516342675,0.39653213141342675,0.17485244391342675,0.37016494391342675,0.9365711939134268,0.009383065146648615,0.019964326690692077,0.04881149932194374,0.08284398621166464,0.08481391167004328,0.08733863003529788,0.13481338141342675,0.27739150641342675,0.6553211939134268,0.12895400641342675,0.26420791266342675,0.6260243189134268,0.12504775641342675,0.25834853766342675,0.6123524439134268,0.11918838141342675,0.24907119391342675,0.5918446314134268,0.11332900641342675,0.23784072516342675,0.5674305689134268,0.10649306891342675,0.22221572516342675,0.5273915064134268
15,Type 1 Chemistry Thick Back Wet,2019-06-02--10-38-34_capture_params_ss_800000_ISO_100_led_on_True_led_warm_up_0_led_cool_down_0_.jpeg,0.799989,100,2019-06-02 10:38:39,"[473, 775, 293, 155]",0.10941576098004561,0.19514543340778986,0.42032062044581525,0.10956044065189102,0.19628771662420705,0.42322898267412984,0.10746963141342675,0.19145400641342675,0.41508681891342675,False,False,False,0.07328994391342675,0.12602431891342675,0.25590713141342675,0.6973133814134268,0.9365711939134268,0.9365711939134268,0.014516587322023364,0.029574735426448232,0.05761293822976794,0.13249843863030142,0.15067033197532723,0.13612710988209356,0.14360244391342675,0.25932510016342675,0.5840321314134267,0.13286025641342675,0.23588760016342675,0.5049305689134268,0.12700088141342675,0.22709853766342675,0.4844227564134268,0.11870010016342675,0.21196181891342675,0.45024306891342675,0.10746963141342675,0.19145400641342675,0.41508681891342675,0.09965713141342675,0.17729385016342675,0.38676650641342675
16,Upper Glass,2019-06-02--10-38-34_capture_params_ss_800000_ISO_100_led_on_True_led_warm_up_0_led_cool_down_0_.jpeg,0.799989,100,2019-06-02 10:38:39,"[614, 137, 120, 63]",0.01404696934870054,0.04842322499700419,0.11846548333061482,0.014175748104894333,0.0490485237125403,0.12003641485424237,0.013719631413426754,0.047899318913426754,0.11625869391342675,False,False,False,0.004930568913426754,0.034715725163426754,0.08891494391342675,0.08598525641342675,0.32231338141342675,0.8105946314134268,0.0033390696457766115,0.010299743791589051,0.025645096416849793,0.2355480374699774,0.20999090312998966,0.21364430492188627,0.022508693913426754,0.07593154547592668,0.18754775641342675,0.018602443913426754,0.057664943913426754,0.14067275641342675,0.017625881413426754,0.054246975163426754,0.13188369391342675,0.015672756413426754,0.050340725163426754,0.12309463141342675,0.013719631413426754,0.047899318913426754,0.11625869391342675,0.012743068913426754,0.045457912663426754,0.11137588141342675
17,Left Glass,2019-06-02--10-38-34_capture_params_ss_800000_ISO_100_led_on_True_led_warm_up_0_led_cool_down_0_.jpeg,0.799989,100,2019-06-02 10:38:39,"[415, 466, 70, 76]",0.013988324033483247,0.052928560532155534,0.1379796492924864,0.014028203135701939,0.053120899476166814,0.13855093574849148,0.013719631413426754,0.052782131413426754,0.13676650641342675,False,False,False,0.005907131413426754,0.042039943913426754,0.10649306891342675,0.054735256413426754,0.21196181891342675,0.47856338141342675,0.0026144968274003557,0.005997456528145138,0.01490460875709759,0.18637432051054573,0.11290201384552896,0.10757494113322774,0.020555568913426754,0.06938369391342675,0.18247939703842714,0.017625881413426754,0.06059463141342675,0.15732314703842692,0.016649318913426754,0.058153225163426754,0.15141494391342675,0.015672756413426754,0.055223537663426754,0.14360244391342675,0.013719631413426754,0.052782131413426754,0.13676650641342675,0.012743068913426754,0.049852443913426754,0.13090713141342675
18,Lower-Left Glass,2019-06-02--10-38-34_capture_params_ss_800000_ISO_100_led_on_True_led_warm_up_0_led_cool_down_0_.jpeg,0.799989,100,2019-06-02 10:38:39,"[636, 1087, 110, 55]",0.013117447597222205,0.044746071102550265,0.10588926267599372,0.013170335184088396,0.04512168461591094,0.10679362418202984,0.012743068913426754,0.043993068913426754,0.10453994391342675,False,False,False,0.005907131413426754,0.033739162663426754,0.07817275641342675,0.029344631413426754,0.09379775641342675,0.21391494391342675,0.002644430977789128,0.005499768033204748,0.012863160859978027,0.2007869155056866,0.12188747117977514,0.12044877171742721,0.020555568913426754,0.06791885016342675,0.16070205328842696,0.017625881413426754,0.054735256413426754,0.12895400641342675,0.016649318913426754,0.050340725163426754,0.11821181891342675,0.014696193913426754,0.046922756413426754,0.11039931891342675,0.012743068913426754,0.043993068913426754,0.10453994391342675,0.011766506413426754,0.042039943913426754,0.09965713141342675
19,Lower-Right Glass,2019-06-02--10-38-34_capture_params_ss_800000_ISO_100_led_on_True_led_warm_up_0_led_cool_down_0_.jpeg,0.799989,100,2019-06-02 10:38:39,"[902, 1110, 67, 61]",0.013510453399350864,0.04635041297085421,0.10729733925976036,0.013517963013623702,0.046475215047512945,0.1075960325787139,0.013719631413426754,0.045946193913426754,0.10649306891342675,False,False,False,0.003954006413426754,0.033739162663426754,0.08207900641342675,0.030321193913426754,0.08403213141342675,0.19047744391342675,0.002457028904413117,0.00402111015247448,0.008838405612590852,0.18176029198606838,0.08652160400685792,0.08214434492391669,0.019579006413426754,0.05766494391342675,0.13383681891342675,0.017625881413426754,0.052782131413426754,0.12114150641342675,0.016649318913426754,0.050829006413426754,0.11723525641342675,0.014696193913426754,0.048875881413426754,0.11235244391342675,0.013719631413426754,0.045946193913426754,0.10649306891342675,0.011766506413426754,0.043993068913426754,0.10161025641342675
20,Type 1 Chemistry Dry Unsaturated,2019-06-02--10-38-34_capture_params_ss_800000_ISO_100_led_on_True_led_warm_up_0_led_cool_down_0_.jpeg,0.799989,100,2019-06-02 10:38:39,"[870, 470, 15, 55]",0.13827692308009337,0.09836510963312367,0.14221039845888125,0.13827692308009262,0.09836510963312413,0.14221039845888042,0.13871963141342675,0.09770400641342675,0.13969619391342675,False,False,False,0.11039931891342675,0.08500869391342675,0.11625869391342675,0.16606338141342675,0.12016494391342675,0.18559463141342675,0.009246653741728877,0.006063860279672312,0.012784988197151211,0.06687054886499781,0.0616464547469007,0.08990192233269031,0.15825088141342675,0.11467666266342674,0.17973525641342675,0.1531727564134267,0.10991103766342675,0.16801650641342675,0.15043838141342675,0.10678603766342676,0.16020400641342675,0.14555556891342675,0.10209853766342675,0.14946181891342675,0.13871963141342675,0.09770400641342675,0.13969619391342675,0.13188369391342675,0.09379775641342675,0.13286025641342675
21,Light Pipe Reflection,2019-06-02--10-38-34_capture_params_ss_800000_ISO_100_led_on_True_led_warm_up_0_led_cool_down_0_.jpeg,0.799989,100,2019-06-02 10:38:39,"[195, 500, 40, 300]",0.08698533779363506,0.30861688890040595,0.656514146387385,0.08698533779364194,0.30861688890043254,0.6565141463874516,0.09282119391342675,0.33256728766342675,0.7178211939134268,False,False,False,0.020555568913426754,0.08989150641342675,0.20610244391342675,0.19340713141342675,0.7139149439134268,0.9365711939134268,0.02848484282063789,0.1013979362541744,0.20577414204864775,0.32746717484978194,0.328556018484419,0.31343443729422255,0.14750869391342675,0.5293495142259269,0.9365711939134268,0.12993056891342675,0.46635635016342675,0.9365711939134268,0.12016494391342675,0.42192275641342675,0.9121571314134268,0.10844619391342675,0.38188369391342675,0.8262196314134268,0.09282119391342675,0.33256728766342675,0.7178211939134268,0.061571193913426754,0.21928603766342675,0.47270400641342675
22,Reflectance Standard Dry,2019-06-02--10-43-34_capture_params_ss_800000_ISO_100_led_on_True_led_warm_up_0_led_cool_down_0_.jpeg,0.799989,100,2019-06-02 10:43:39,"[912, 121, 330, 222]",0.009028431836810256,0.027447640313659143,0.06664974560016505,0.01006994568367128,0.030032004244312592,0.0707096114503454,0.008836818913426754,0.025438381413426754,0.06254775641342675,False,False,False,0.0010243189134267541,0.006395412663426754,0.011766506413426754,0.8437977564134268,0.9365711939134268,0.9365711939134268,0.0211440939585844,0.044512304633923694,0.05706282042675889,2.0997227415903725,1.4821623049801398,0.8070023191519058,0.024461818913426754,0.07641982672592845,0.18306533453843016,0.013719631413426754,0.040575100163426754,0.09868056891342675,0.012743068913426754,0.035204006413426754,0.08500869391342675,0.009813381413426754,0.029344631413426754,0.07133681891342675,0.008836818913426754,0.025438381413426754,0.06254775641342675,0.006883693913426754,0.022996975163426754,0.056688381413426754
23,OO DO patch Wet,2019-06-02--10-43-34_capture_params_ss_800000_ISO_100_led_on_True_led_warm_up_0_led_cool_down_0_.jpeg,0.799989,100,2019-06-02 10:43:39,"[893, 770, 167, 269]",0.024710358909528763,0.04145768366313677,0.08659243547785245,0.024737833740187454,0.0416305193841949,0.0870962720680207,0.024461818913426754,0.041063381413426754,0.08598525641342675,False,False,False,0.007860256413426754,0.026414943913426754,0.055711818913426754,0.24809463141342675,0.38676650641342675,0.7432118189134268,0.005186469823049686,0.007141319434776696,0.016208413511957953,0.20965739674384215,0.1715404837703733,0.1860976724617956,0.037157131413426754,0.05522353766342675,0.12211806891342675,0.033250881413426754,0.05034072516342676,0.10746963141342675,0.031297756413426754,0.048387600163426754,0.10161025641342675,0.027391506413426754,0.044969631413426754,0.09379775641342675,0.024461818913426754,0.041063381413426754,0.08598525641342675,0.021532131413426754,0.037645412663426754,0.07817275641342675
24,Type 1 Chemistry Hand Applied Dry,2019-06-02--10-43-34_capture_params_ss_800000_ISO_100_led_on_True_led_warm_up_0_led_cool_down_0_.jpeg,0.799989,100,2019-06-02 10:43:39,"[1022, 497, 244, 191]",0.15580560615654987,0.26491803323133545,0.5586817694693041,0.15589264348729653,0.2649689164467223,0.5587708584071941,0.15043838141342675,0.25590713141342675,0.5361805689134268,False,False,False,0.08793838141342675,0.15825088141342675,0.35356338141342675,0.28520400641342675,0.5107899439134268,0.9365711939134268,0.02901127628859669,0.04329896133522753,0.0925790061875779,0.18609778909138056,0.16341147450755308,0.1656833114945888,0.24223525641342675,0.37748916266342675,0.8184071314134268,0.21293838141342675,0.34526260016342675,0.7373524439134268,0.19438369391342675,0.32719619391342675,0.6885243189134268,0.17289931891342675,0.29545791266342675,0.6191883814134268,0.15043838141342675,0.25590713141342675,0.5361805689134268,0.13383681891342675,0.23002822516342675,0.48539931891342675
25,Type 1 Chemistry Thin Back Wet,2019-06-02--10-43-34_capture_params_ss_800000_ISO_100_led_on_True_led_warm_up_0_led_cool_down_0_.jpeg,0.799989,100,2019-06-02 10:43:39,"[569, 401, 137, 213]",0.11389771951452007,0.23634362314565788,0.5606467491567599,0.11390555343890682,0.23650691634954346,0.5610510031215733,0.11430556891342675,0.23881728766342675,0.5693836939134268,False,False,False,0.08403213141342675,0.16899306891342675,0.39067275641342675,0.18071181891342675,0.39067275641342675,0.9365711939134268,0.009384327237974928,0.02022858723831166,0.04914792212148653,0.08238691577938038,0.08553063711851448,0.08759974021619696,0.13578994391342675,0.27836806891342675,0.6572743189134268,0.12895400641342675,0.26567275641342675,0.6279774439134268,0.12602431891342675,0.25981338141342675,0.6152821314134268,0.12016494391342675,0.25053603766342675,0.5947743189134268,0.11430556891342675,0.23881728766342675,0.5693836939134268,0.10746963141342675,0.22319228766342675,0.5303211939134268
26,Type 1 Chemistry Thick Back Wet,2019-06-02--10-43-34_capture_params_ss_800000_ISO_100_led_on_True_led_warm_up_0_led_cool_down_0_.jpeg,0.799989,100,2019-06-02 10:43:39,"[473, 775, 293, 155]",0.11006582652203852,0.19589806577128152,0.42161019490177165,0.11021735982782459,0.1970108975494247,0.4245164367435452,0.10844619391342675,0.19194228766342675,0.41606338141342675,False,False,False,0.06938369391342675,0.13188369391342675,0.26176650641342675,0.7197743189134268,0.9365711939134268,0.9365711939134268,0.014620109405895,0.029595139204573365,0.05755380173542826,0.13264797332047984,0.15022082317628518,0.13557496660652768,0.14360244391342675,0.26030166266342675,0.5850086939134267,0.13383681891342675,0.23686416266342675,0.5059071314134268,0.12797744391342675,0.22807510016342675,0.4863758814134268,0.11918838141342675,0.21245010016342675,0.45219619391342675,0.10844619391342675,0.19194228766342675,0.41606338141342675,0.09965713141342675,0.17827041266342675,0.38774306891342675
27,Upper Glass,2019-06-02--10-43-34_capture_params_ss_800000_ISO_100_led_on_True_led_warm_up_0_led_cool_down_0_.jpeg,0.799989,100,2019-06-02 10:43:39,"[614, 137, 120, 63]",0.014082695707208307,0.04850569186390568,0.11880620306179664,0.014221088506680048,0.04910865464425326,0.12035353931687465,0.013719631413426754,0.047899318913426754,0.11723525641342675,False,False,False,0.005907131413426754,0.035204006413426754,0.08989150641342675,0.08696181891342675,0.33745010016342675,0.8750477564134268,0.0034956361919956016,0.010461613253014049,0.026094616642883855,0.24580651406209886,0.21302992983209887,0.21681636278414917,0.022508693913426754,0.07573135016342675,0.1899012720384266,0.018602443913426754,0.057664943913426754,0.14067275641342675,0.017625881413426754,0.054246975163426754,0.13188369391342675,0.015672756413426754,0.050829006413426754,0.12309463141342675,0.013719631413426754,0.047899318913426754,0.11723525641342675,0.012743068913426754,0.045457912663426754,0.11137588141342675
