,ROI,image,exposure_seconds,iso,timestamp,ROI definition,r_msorm,g_msorm,b_msorm,r_mean,g_mean,b_mean,r_median,g_median,b_median,r_outlier_warning,g_outlier_warning,b_outlier_warning,r_min,g_min,b_min,r_max,g_max,b_max,r_stdev,g_stdev,b_stdev,r_cv,g_cv,b_cv,r_percentile_99,g_percentile_99,b_percentile_99,r_percentile_95,g_percentile_95,b_percentile_95,r_percentile_90,g_percentile_90,b_percentile_90,r_percentile_75,g_percentile_75,b_percentile_75,r_percentile_50,g_percentile_50,b_percentile_50,r_percentile_25,g_percentile_25,b_percentile_25
10,Light Pipe Reflection,2019-05-24--10-50-22_capture_params_ss_800000_ISO_100_led_on_True_led_warm_up_0_led_cool_down_0_.jpeg,0.799989,100,2019-05-24 10:50:27,"[195, 500, 40, 300]",0.08694700771551006,0.30826618089259344,0.65195921474676,0.086947007715517,0.30826618089262003,0.6519592147468256,0.09379775641342675,0.33500869391342675,0.7197743189134268,False,False,False,0.022508693913426754,0.08989150641342675,0.19731338141342675,0.20903213141342675,0.7500477564134268,0.9365711939134268,0.029476782190783646,0.105050890092782,0.21080775069678892,0.33902008781290205,0.3407798085037908,0.3233449975527251,0.14946181891342675,0.5439930689134268,0.9365711939134268,0.13188369391342675,0.46635635016342675,0.9365711939134268,0.12114150641342675,0.42143447516342675,0.9062977564134268,0.10844619391342675,0.38383681891342675,0.8271961939134268,0.09379775641342675,0.33500869391342675,0.7197743189134268,0.060594631413426754,0.21391494391342675,0.46171767828842675
11,Reflectance Standard Dry,2019-05-24--10-55-22_capture_params_ss_800000_ISO_100_led_on_True_led_warm_up_0_led_cool_down_0_.jpeg,0.799989,100,2019-05-24 10:55:27,"[912, 121, 330, 222]",0.00965066112506794,0.029118868044506963,0.0705966580969481,0.010766083049730632,0.03182688772866009,0.07474089770819733,0.008836818913426754,0.026903225163426754,0.06645400641342675,False,False,False,4.775641342675413e-05,0.005418850163426754,0.007860256413426754,0.9131336939134268,0.9365711939134268,0.9365711939134268,0.022479439657287378,0.04557556238362905,0.057981917907561936,2.087986833600528,1.4319830067012267,0.7757722971690059,0.025438381413426754,0.07914931891342675,0.19145400641342675,0.014696193913426754,0.043016506413426754,0.10453994391342675,0.012743068913426754,0.037157131413426754,0.08989150641342675,0.010789943913426754,0.031297756413426754,0.07524306891342675,0.008836818913426754,0.026903225163426754,0.06645400641342675,0.007860256413426754,0.024461818913426754,0.059618068913426754
12,OO DO patch Wet,2019-05-24--10-55-22_capture_params_ss_800000_ISO_100_led_on_True_led_warm_up_0_led_cool_down_0_.jpeg,0.799989,100,2019-05-24 10:55:27,"[893, 770, 167, 269]",0.043962562886496914,0.05439169183199874,0.09668348093723093,0.04398150398561997,0.0545721191945828,0.09723149650762627,0.043993068913426754,0.054246975163426754,0.09575088141342675,False,False,False,0.011766506413426754,0.031786037663426754,0.061571193913426754,0.28325088141342675,0.39897353766342675,0.7812977564134268,0.009166527864612466,0.008428982835223467,0.017494460008905678,0.2084177900694237,0.1544558459452347,0.17992585363050043,0.06450088141342675,0.07133681891342675,0.13578994391342675,0.05864150641342676,0.06596572516342675,0.11918838141342675,0.055711818913426754,0.06352431891342675,0.11235244391342675,0.049852443913426754,0.059129787663426754,0.10453994391342675,0.043993068913426754,0.054246975163426754,0.09575088141342675,0.038133693913426754,0.049364162663426754,0.08793838141342675
13,Type 1 Chemistry Hand Applied Dry,2019-05-24--10-55-22_capture_params_ss_800000_ISO_100_led_on_True_led_warm_up_0_led_cool_down_0_.jpeg,0.799989,100,2019-05-24 10:55:27,"[1022, 497, 244, 191]",0.1699802209232612,0.28275615597001597,0.5912907836012754,0.17007017099969235,0.28277794931876854,0.5912907836013843,0.16411025641342675,0.27348525641342675,0.5674305689134268,False,False,False,0.09868056891342675,0.16899306891342675,0.37993056891342675,0.30864150641342675,0.5229969751634268,0.9365711939134268,0.031976119965411824,0.04669771415902255,0.09867757406690938,0.1880172153497139,0.1651391640384993,0.16688501969520358,0.26469619391342675,0.40239150641342675,0.8633290064134268,0.23246963141342675,0.36967666266342675,0.7812977564134268,0.21293838141342675,0.35014541266342675,0.7314930689134268,0.18852431891342675,0.31645400641342675,0.6562977564134268,0.16411025641342675,0.27348525641342675,0.5674305689134268,0.14555556891342675,0.24516494391342675,0.5127430689134268
14,Type 1 Chemistry Thin Back Wet,2019-05-24--10-55-22_capture_params_ss_800000_ISO_100_led_on_True_led_warm_up_0_led_cool_down_0_.jpeg,0.799989,100,2019-05-24 10:55:27,"[569, 401, 137, 213]",0.12984003799864213,0.27692321994401875,0.6665689811615504,0.12984456207253312,0.2770245550474613,0.6665689811616538,0.12993056891342675,0.28227431891342675,0.6816883814134268,False,False,False,0.09379775641342675,0.19926650641342675,0.46879775641342675,0.21586806891342675,0.44340713141342675,0.9365711939134268,0.011027136031829036,0.026690872336766095,0.068994365174033,0.0849256669345083,0.09634839890706899,0.10350671441955495,0.15434463141342675,0.32817275641342675,0.7939930689134268,0.14750869391342675,0.31352431891342675,0.7588368189134268,0.14360244391342675,0.30668838141342675,0.7422352564134268,0.13774306891342675,0.29545791266342675,0.7148915064134268,0.12993056891342675,0.28227431891342675,0.6816883814134268,0.12211806891342675,0.26030166266342675,0.6211415064134268
15,Type 1 Chemistry Thick Back Wet,2019-05-24--10-55-22_capture_params_ss_800000_ISO_100_led_on_True_led_warm_up_0_led_cool_down_0_.jpeg,0.799989,100,2019-05-24 10:55:27,"[473, 775, 293, 155]",0.1164378298677886,0.20618285038472345,0.44164560631135624,0.11669069084456304,0.20824801075197508,0.4473887712214169,0.11528213141342675,0.20317275641342675,0.43754775641342675,False,False,False,0.058641506413426754,0.11137588141342675,0.24321181891342675,0.8018055689134268,0.9365711939134268,0.9365711939134268,0.016336874458038192,0.03742604824561875,0.07545912350154514,0.140001523170341,0.17971863505670385,0.16866566251882908,0.15629775641342675,0.33549697516342675,0.8163172876634273,0.14262588141342675,0.25395400641342675,0.5449696314134268,0.13578994391342675,0.24174697516342675,0.5156727564134268,0.12602431891342675,0.22514541266342675,0.47758681891342675,0.11528213141342675,0.20317275641342675,0.43754775641342675,0.10551650641342675,0.18559463141342675,0.40239150641342675
16,Upper Glass,2019-05-24--10-55-22_capture_params_ss_800000_ISO_100_led_on_True_led_warm_up_0_led_cool_down_0_.jpeg,0.799989,100,2019-05-24 10:55:27,"[614, 137, 120, 63]",0.014702556307057918,0.05027726810616978,0.12274124346574995,0.014857662580753998,0.05096612560572828,0.12444334689789321,0.014696193913426754,0.049364162663426754,0.12114150641342675,False,False,False,0.005907131413426754,0.037157131413426754,0.09184463141342675,0.09575088141342675,0.34086806891342675,0.7998524439134268,0.003599971269959854,0.01102501939086431,0.027413975033598943,0.24229728265757683,0.2163205317224499,0.220292813693707,0.023485256413426754,0.0790614282884266,0.2016200220384266,0.019579006413426754,0.059618068913426754,0.14555556891342675,0.018602443913426754,0.056200100163426754,0.13578994391342675,0.016649318913426754,0.052293850163426754,0.12700088141342675,0.014696193913426754,0.049364162663426754,0.12114150641342675,0.012743068913426754,0.046922756413426754,0.11528213141342675
17,Left Glass,2019-05-24--10-55-22_capture_params_ss_800000_ISO_100_led_on_True_led_warm_up_0_led_cool_down_0_.jpeg,0.799989,100,2019-05-24 10:55:27,"[415, 466, 70, 76]",0.014577226499097998,0.054432509147728105,0.1413504388573264,0.01461689410139725,0.05462979867729478,0.14189364310281483,0.014696193913426754,0.053758693913426754,0.13969619391342675,False,False,False,0.006883693913426754,0.040575100163426754,0.11332900641342675,0.061571193913426754,0.23881728766342675,0.6963368189134268,0.0027041201171142996,0.006376898624408972,0.016360728438369634,0.18499963797752417,0.11672930852405533,0.11530275832381583,0.020555568913426754,0.07036025641342675,0.18559463141342675,0.018602443913426754,0.06205947516342675,0.16118056891342675,0.017625881413426754,0.060106350163426754,0.15532119391342675,0.016649318913426754,0.056688381413426754,0.14653213141342675,0.014696193913426754,0.053758693913426754,0.13969619391342675,0.012743068913426754,0.051317287663426754,0.13383681891342675
18,Lower-Left Glass,2019-05-24--10-55-22_capture_params_ss_800000_ISO_100_led_on_True_led_warm_up_0_led_cool_down_0_.jpeg,0.799989,100,2019-05-24 10:55:27,"[636, 1087, 110, 55]",0.013433843745738775,0.04533970494745488,0.10665967148960284,0.013460237043592418,0.045679697270869686,0.10746172206426126,0.013719631413426754,0.044969631413426754,0.10551650641342675,False,False,False,0.004930568913426754,0.033250881413426754,0.08305556891342675,0.033250881413426754,0.09477431891342675,0.22172744391342675,0.0025960406518667,0.005187781423511323,0.011992241939026593,0.19286737993239975,0.11356864719897374,0.11159547519492874,0.020555568913426754,0.06743056891342675,0.15825088141342675,0.017625881413426754,0.054246975163426754,0.12797744391342675,0.016649318913426754,0.050829006413426754,0.11821181891342675,0.014696193913426754,0.047411037663426754,0.11137588141342675,0.013719631413426754,0.044969631413426754,0.10551650641342675,0.011766506413426754,0.042528225163426754,0.10063369391342675
19,Lower-Right Glass,2019-05-24--10-55-22_capture_params_ss_800000_ISO_100_led_on_True_led_warm_up_0_led_cool_down_0_.jpeg,0.799989,100,2019-05-24 10:55:27,"[902, 1110, 67, 61]",0.01437155157105678,0.048497562591127974,0.11123166839349068,0.014406594268211547,0.04865629224350057,0.11163131212361249,0.014696193913426754,0.048387600163426754,0.11039931891342675,False,False,False,0.004930568913426754,0.037157131413426754,0.08696181891342675,0.033250881413426754,0.09672744391342675,0.23344619391342675,0.002552008789356974,0.004159037470344822,0.009602271621976046,0.17714171315201366,0.08547789563435919,0.0860177260242465,0.020555568913426754,0.06059463141342675,0.13969619391342675,0.018602443913426754,0.054735256413426754,0.12504775641342675,0.017625881413426754,0.05327041266342675,0.12114150641342675,0.015672756413426754,0.050829006413426754,0.11625869391342675,0.014696193913426754,0.048387600163426754,0.11039931891342675,0.012743068913426754,0.045946193913426754,0.10551650641342675
20,Type 1 Chemistry Dry Unsaturated,2019-05-24--10-55-22_capture_params_ss_800000_ISO_100_led_on_True_led_warm_up_0_led_cool_down_0_.jpeg,0.799989,100,2019-05-24 10:55:27,"[870, 470, 15, 55]",0.15628590492677621,0.10765192308009337,0.15177005754979034,0.15633800262554698,0.10765192308009346,0.15177005754978934,0.15629775641342675,0.10698135016342675,0.14946181891342675,False,False,False,0.12407119391342675,0.09233291266342675,0.11918838141342675,0.19926650641342675,0.13188369391342675,0.20024306891342675,0.01054778459903622,0.006661112812779344,0.013299815607038155,0.06746782242254783,0.061876394050326904,0.08763135378449104,0.18266494391342675,0.12553603766342675,0.19145400641342675,0.17485244391342675,0.11967666266342675,0.1785633814134267,0.16996963141342675,0.11674697516342675,0.17094619391342675,0.16313369391342675,0.11137588141342675,0.15825088141342675,0.15629775641342675,0.10698135016342675,0.14946181891342675,0.14848525641342675,0.10258681891342675,0.14262588141342675
21,Light Pipe Reflection,2019-05-24--10-55-22_capture_params_ss_800000_ISO_100_led_on_True_led_warm_up_0_led_cool_down_0_.jpeg,0.799989,100,2019-05-24 10:55:27,"[195, 500, 40, 300]",0.08728123623113505,0.3088468286790518,0.6538689640957184,0.08728123623114163,0.30884682867907864,0.6538689640957841,0.09379775641342675,0.33647353766342675,0.7227040064134268,False,False,False,0.021532131413426754,0.09086806891342675,0.19926650641342675,0.19731338141342675,0.7471180689134268,0.9365711939134268,0.029586689357394856,0.10512293432463236,0.21074274788342634,0.33898109874431903,0.3403723935720419,0.32230119405476937,0.15141494391342675,0.5474110376634268,0.9365711939134268,0.13188369391342675,0.46782119391342675,0.9365711939134268,0.12114150641342675,0.42241103766342675,0.9072743189134268,0.10844619391342675,0.38432510016342675,0.8291493189134268,0.09379775641342675,0.33647353766342675,0.7227040064134268,0.060594631413426754,0.21440322516342675,0.46293838141342675
22,Reflectance Standard Dry,2019-05-24--11-00-22_capture_params_ss_800000_ISO_100_led_on_True_led_warm_up_0_led_cool_down_0_.jpeg,0.799989,100,2019-05-24 11:00:27,"[912, 121, 330, 222]",0.009669150849976537,0.029162078344478256,0.07064928026956854,0.010783385508439354,0.03186133935002593,0.07478723310609528,0.008836818913426754,0.027391506413426754,0.06645400641342675,False,False,False,4.775641342675413e-05,0.007860256413426754,0.011766506413426754,0.8906727564134268,0.9365711939134268,0.9365711939134268,0.022497595676093073,0.04555110430897006,0.05797209756588096,2.086320261710562,1.4296669643592053,0.775160347002544,0.026414943913426754,0.08012588141342675,0.19283095953843016,0.014696193913426754,0.043016506413426754,0.10551650641342675,0.012743068913426754,0.037157131413426754,0.08989150641342675,0.010789943913426754,0.031297756413426754,0.07524306891342675,0.008836818913426754,0.027391506413426754,0.06645400641342675,0.007860256413426754,0.024461818913426754,0.059618068913426754
23,OO DO patch Wet,2019-05-24--11-00-22_capture_params_ss_800000_ISO_100_led_on_True_led_warm_up_0_led_cool_down_0_.jpeg,0.799989,100,2019-05-24 11:00:27,"[893, 770, 167, 269]",0.05652750155189823,0.061069396491245063,0.09846421886821169,0.056540341642580955,0.06124928893156322,0.09900643031798105,0.057664943913426754,0.061082912663426754,0.09770400641342675,False,False,False,0.014696193913426754,0.035692287663426754,0.06352431891342675,0.29985244391342675,0.40385635016342675,0.7432118189134268,0.01170891790916682,0.009042994448650319,0.01739591347913556,0.2070896207735106,0.1476424397147613,0.17570488526113642,0.08110244391342675,0.07914931891342675,0.13676650641342675,0.07426650641342675,0.07377822516342675,0.12016494391342675,0.07133681891342675,0.07084853766342675,0.11430556891342675,0.06450088141342675,0.06645400641342675,0.10649306891342675,0.057664943913426754,0.061082912663426754,0.09770400641342675,0.048875881413426754,0.055711818913426754,0.08989150641342675
24,Type 1 Chemistry Hand Applied Dry,2019-05-24--11-00-22_capture_params_ss_800000_ISO_100_led_on_True_led_warm_up_0_led_cool_down_0_.jpeg,0.799989,100,2019-05-24 11:00:27,"[1022, 497, 244, 191]",0.17052670563754432,0.28295412142887844,0.5912694728969904,0.170604070148639,0.2829838165894159,0.5912694728970992,0.16508681891342675,0.27348525641342675,0.5684071314134268,False,False,False,0.09672744391342675,0.17582900641342675,0.37309463141342675,0.31157119391342675,0.5151844751634268,0.9365711939134268,0.03214066963628104,0.04677387889911808,0.09878840873922769,0.1883933343927753,0.16528817606196464,0.1670784866588575,0.26664931891342675,0.4033534204759273,0.8652821314134268,0.23344619391342675,0.36967666266342675,0.7812977564134268,0.21391494391342675,0.35014541266342675,0.7305165064134268,0.18950088141342675,0.31645400641342675,0.6572743189134268,0.16508681891342675,0.27348525641342675,0.5684071314134268,0.14653213141342675,0.24516494391342675,0.5127430689134268
25,Type 1 Chemistry Thin Back Wet,2019-05-24--11-00-22_capture_params_ss_800000_ISO_100_led_on_True_led_warm_up_0_led_cool_down_0_.jpeg,0.799989,100,2019-05-24 11:00:27,"[569, 401, 137, 213]",0.1301375014997902,0.2771682768144147,0.6671842145325795,0.13014217251468743,0.27728921851105925,0.6671842145326828,0.13090713141342675,0.28227431891342675,0.6816883814134268,False,False,False,0.08696181891342675,0.19584853766342675,0.46586806891342675,0.21391494391342675,0.43657119391342675,0.9365711939134268,0.010989918937938067,0.026757815580061954,0.0689888091535088,0.08444548546857691,0.09649785780976824,0.10340293977403342,0.15434463141342675,0.32914931891342675,0.7959461939134268,0.14750869391342675,0.31401260016342675,0.7598133814134268,0.14360244391342675,0.30668838141342675,0.7422352564134268,0.13774306891342675,0.29594619391342675,0.7158680689134268,0.13090713141342675,0.28227431891342675,0.6816883814134268,0.12211806891342675,0.26030166266342675,0.6230946314134268
26,Type 1 Chemistry Thick Back Wet,2019-05-24--11-00-22_capture_params_ss_800000_ISO_100_led_on_True_led_warm_up_0_led_cool_down_0_.jpeg,0.799989,100,2019-05-24 11:00:27,"[473, 775, 293, 155]",0.11701920486026855,0.2065461822607434,0.4418806083115077,0.11724491129760747,0.20857577148975454,0.4476485499632974,0.11528213141342675,0.20366103766342675,0.43754775641342675,False,False,False,0.06352431891342675,0.10698135016342675,0.23637588141342675,0.7666493189134268,0.9365711939134268,0.9365711939134268,0.01627330545956546,0.03726878882271749,0.07527648671502885,0.13879754165413863,0.17868225324794337,0.16815979124963265,0.15629775641342675,0.33207900641342675,0.8143641626634273,0.14360244391342675,0.25395400641342675,0.5439930689134268,0.13676650641342675,0.24223525641342675,0.5156727564134268,0.12700088141342675,0.22563369391342675,0.47758681891342675,0.11528213141342675,0.20366103766342675,0.43754775641342675,0.10649306891342675,0.18608291266342675,0.40336806891342675
27,Upper Glass,2019-05-24--11-00-22_capture_params_ss_800000_ISO_100_led_on_True_led_warm_up_0_led_cool_down_0_.jpeg,0.799989,100,2019-05-24 11:00:27,"[614, 137, 120, 63]",0.014646586616219303,0.05039390237851132,0.12295853918162848,0.014810513729894193,0.05108632288168728,0.12462780870344878,0.014696193913426754,0.049852443913426754,0.12114150641342675,False,False,False,0.005907131413426754,0.036180568913426754,0.09477431891342675,0.09868056891342675,0.34672744391342675,0.7881336939134268,0.0036475940493998823,0.011234916675297968,0.02742339257945805,0.2462841003305252,0.21992024560697646,0.22004232333661478,0.023485256413426754,0.08159072516342675,0.19438369391342675,0.019579006413426754,0.060106350163426754,0.14653213141342675,0.017625881413426754,0.056200100163426754,0.13676650641342675,0.016649318913426754,0.052293850163426754,0.12797744391342675,0.014696193913426754,0.049852443913426754,0.12114150641342675,0.012743068913426754,0.046922756413426754,0.11528213141342675
