,ROI,image,exposure_seconds,iso,timestamp,ROI definition,r_msorm,g_msorm,b_msorm,r_mean,g_mean,b_mean,r_median,g_median,b_median,r_outlier_warning,g_outlier_warning,b_outlier_warning,r_min,g_min,b_min,r_max,g_max,b_max,r_stdev,g_stdev,b_stdev,r_cv,g_cv,b_cv,r_percentile_99,g_percentile_99,b_percentile_99,r_percentile_95,g_percentile_95,b_percentile_95,r_percentile_90,g_percentile_90,b_percentile_90,r_percentile_75,g_percentile_75,b_percentile_75,r_percentile_50,g_percentile_50,b_percentile_50,r_percentile_25,g_percentile_25,b_percentile_25
10,Light Pipe Reflection,2019-05-22--13-49-23_capture_params_ss_800000_ISO_100_led_on_True_led_warm_up_0_led_cool_down_0_.jpeg,0.799989,100,2019-05-22 13:49:29,"[195, 500, 40, 300]",0.1450752361435795,0.5170084090826975,0.896368025195269,0.14533852789776386,0.5170084090827632,0.8955943872728934,0.14750869391342675,0.5264149439134268,0.9365711939134268,False,False,False,0.059618068913426754,0.23930556891342675,0.5098133814134268,0.31938369391342675,0.8691883814134268,0.9365711939134268,0.03387089898885624,0.11558672528777125,0.09285898606706958,0.2330483147089683,0.2235683661177511,0.10368419832311303,0.23540908453842696,0.7881385767259269,0.9365711939134268,0.20317275641342675,0.7324696314134268,0.9365711939134268,0.18364150641342675,0.6558094751634268,0.9365711939134268,0.16118056891342675,0.5713368189134268,0.9365711939134268,0.14750869391342675,0.5264149439134268,0.9365711939134268,0.13188369391342675,0.47319228766342675,0.9365711939134268
11,Reflectance Standard Dry,2019-05-22--13-54-23_capture_params_ss_800000_ISO_100_led_on_True_led_warm_up_0_led_cool_down_0_.jpeg,0.799989,100,2019-05-22 13:54:29,"[912, 121, 330, 222]",0.010486746061479355,0.03152371322318063,0.07674056483002935,0.01093470870663768,0.03275461543862067,0.07922360751317013,0.009813381413426754,0.029344631413426754,0.07231338141342675,False,False,False,4.775641342675413e-05,0.005907131413426754,0.011766506413426754,0.8398915064134268,0.9365711939134268,0.9365711939134268,0.012737530542354733,0.027864052897090888,0.042985873188650624,1.1648715008405015,0.8506908881072265,0.5425891920095238,0.023485256413426754,0.07377822516342675,0.17973525641342675,0.015672756413426754,0.046922756413426754,0.11430556891342675,0.014696193913426754,0.04057510016342675,0.09868056891342675,0.011766506413426754,0.033739162663426754,0.08207900641342675,0.009813381413426754,0.029344631413426754,0.07231338141342675,0.007860256413426754,0.026414943913426754,0.06547744391342675
12,OO DO patch Wet,2019-05-22--13-54-23_capture_params_ss_800000_ISO_100_led_on_True_led_warm_up_0_led_cool_down_0_.jpeg,0.799989,100,2019-05-22 13:54:29,"[893, 770, 167, 269]",0.06464112651228454,0.07965625920657879,0.1408659504053028,0.06467024673714462,0.07990089791737989,0.14162151526196265,0.06450088141342675,0.07866103766342675,0.14067275641342675,False,False,False,0.021532131413426754,0.044969631413426754,0.08403213141342675,0.40141494391342675,0.8169422876634268,0.9365711939134268,0.014479935452938292,0.014828753870199251,0.028274053082675273,0.2239041318613287,0.18558932698769745,0.199645181245065,0.09868056891342675,0.10893447516342675,0.20512588141342675,0.08891494391342675,0.10063369391342675,0.17875869391342675,0.08403213141342675,0.09672744391342675,0.16899306891342675,0.07426650641342675,0.08940322516342675,0.15532119391342675,0.06450088141342675,0.07866103766342675,0.14067275641342675,0.054735256413426754,0.06987197516342675,0.12407119391342675
13,Type 1 Chemistry Hand Applied Dry,2019-05-22--13-54-23_capture_params_ss_800000_ISO_100_led_on_True_led_warm_up_0_led_cool_down_0_.jpeg,0.799989,100,2019-05-22 13:54:29,"[1022, 497, 244, 191]",0.20997662354974844,0.3566227036079093,0.7446524602411561,0.21012478172249463,0.3567011992678144,0.7446524602411022,0.20317275641342675,0.34477431891342675,0.7227040064134268,False,False,False,0.11918838141342675,0.22709853766342675,0.49711806891342675,0.38286025641342675,0.7051258814134268,0.9365711939134268,0.037764651369787516,0.05430162016057438,0.10247191976913099,0.17972488090273014,0.15223279392398187,0.13761039577570564,0.32524306891342675,0.5024891626634268,0.9365711939134268,0.28520400641342675,0.46000869391342675,0.9365711939134268,0.25981338141342675,0.43364150641342675,0.9121571314134268,0.23149306891342675,0.39360244391342675,0.8232899439134268,0.20317275641342675,0.34477431891342675,0.7227040064134268,0.18168838141342675,0.31401260016342675,0.6602040064134268
14,Type 1 Chemistry Thin Back Wet,2019-05-22--13-54-23_capture_params_ss_800000_ISO_100_led_on_True_led_warm_up_0_led_cool_down_0_.jpeg,0.799989,100,2019-05-22 13:54:29,"[569, 401, 137, 213]",0.15262012625774973,0.33140326990886537,0.8003202274241014,0.15262774076758598,0.3315611414874881,0.8003202274242074,0.15532119391342675,0.34135635016342675,0.8262196314134268,False,False,False,0.10161025641342675,0.22026260016342675,0.5342274439134268,0.30473525641342675,0.5967274439134268,0.9365711939134268,0.014651752905847904,0.0369795156452403,0.09361737687263837,0.09599665717491601,0.1115315126475271,0.11697489787799246,0.18071181891342675,0.39360244391342675,0.9365711939134268,0.17387588141342675,0.37797744391342675,0.9248524439134268,0.16996963141342675,0.37065322516342675,0.9043446314134268,0.16313369391342675,0.35795791266342675,0.8711415064134268,0.15532119391342675,0.34135635016342675,0.8262196314134268,0.14262588141342675,0.30766494391342675,0.7363758814134268
15,Type 1 Chemistry Thick Back Wet,2019-05-22--13-54-23_capture_params_ss_800000_ISO_100_led_on_True_led_warm_up_0_led_cool_down_0_.jpeg,0.799989,100,2019-05-22 13:54:29,"[473, 775, 293, 155]",0.1540012191394964,0.2798050437193809,0.6071474077194379,0.15427048878441146,0.28244169890911897,0.6071474077195497,0.15239150641342675,0.27641494391342675,0.5957508814134268,False,False,False,0.08696181891342675,0.14799697516342675,0.31547744391342675,0.9365711939134268,0.9365711939134268,0.9365711939134268,0.022377555150394524,0.04937544734818444,0.08941445430914793,0.14505402379107327,0.17481642242943715,0.14726976212414267,0.21196181891342675,0.45505752203842703,0.9365711939134267,0.19243056891342675,0.35258681891342675,0.7637196314134268,0.18168838141342675,0.33061416266342675,0.7129383814134268,0.16703994391342675,0.30473525641342675,0.6523915064134268,0.15239150641342675,0.27641494391342675,0.5957508814134268,0.13871963141342675,0.25102431891342675,0.5459461939134268
16,Upper Glass,2019-05-22--13-54-23_capture_params_ss_800000_ISO_100_led_on_True_led_warm_up_0_led_cool_down_0_.jpeg,0.799989,100,2019-05-22 13:54:29,"[614, 137, 120, 63]",0.014879673232667761,0.050197840568872706,0.12252692308009339,0.015089660761970871,0.05105938990797696,0.12471719775768161,0.014696193913426754,0.049364162663426754,0.11918838141342675,False,False,False,0.006883693913426754,0.036668850163426754,0.09282119391342675,0.09770400641342675,0.38237197516342675,0.9365711939134268,0.004012610362637632,0.012694077824210745,0.03185730600415584,0.26591786428693326,0.24861397378795475,0.2554363518177562,0.027391506413426754,0.09244521735092653,0.22448135016342646,0.019579006413426754,0.062059475163426754,0.15141494391342675,0.018602443913426754,0.056688381413426754,0.13774306891342675,0.016649318913426754,0.052293850163426754,0.12700088141342675,0.014696193913426754,0.049364162663426754,0.11918838141342675,0.012743068913426754,0.046434475163426754,0.11332900641342675
17,Left Glass,2019-05-22--13-54-23_capture_params_ss_800000_ISO_100_led_on_True_led_warm_up_0_led_cool_down_0_.jpeg,0.799989,100,2019-05-22 13:54:29,"[415, 466, 70, 76]",0.017643717331803702,0.06614537581201164,0.17166570805145545,0.017694350927054393,0.06640517828843286,0.17242076657555952,0.017625881413426754,0.06547744391342675,0.16996963141342675,False,False,False,0.008836818913426754,0.049852443913426754,0.13969619391342675,0.07524306891342675,0.26469619391342675,0.7559071314134268,0.003040922167611486,0.007658891887878328,0.019770526576916556,0.17185836203587226,0.11533576274144924,0.11466441641327797,0.024461818913426754,0.08540420172592694,0.22447158453842714,0.022508693913426754,0.07621963141342675,0.19731338141342675,0.021532131413426754,0.07280166266342675,0.18950088141342675,0.019579006413426754,0.06889541266342675,0.17875869391342675,0.017625881413426754,0.06547744391342675,0.16996963141342675,0.015672756413426754,0.06254775641342675,0.16215713141342675
18,Lower-Left Glass,2019-05-22--13-54-23_capture_params_ss_800000_ISO_100_led_on_True_led_warm_up_0_led_cool_down_0_.jpeg,0.799989,100,2019-05-22 13:54:29,"[636, 1087, 110, 55]",0.020470058963178,0.06961720550920704,0.16396895053144275,0.020528451144830696,0.07007979734835092,0.16504678792170008,0.020555568913426754,0.06889541266342675,0.16215713141342675,False,False,False,0.009813381413426754,0.052782131413426754,0.13286025641342675,0.052782131413426754,0.15336806891342675,0.29887588141342675,0.0033999542536467865,0.0071784330631059394,0.017210961813251123,0.16562156733889466,0.10243227484553875,0.1042792897091471,0.030321193913426754,0.10014541266342675,0.23735244391342675,0.026414943913426754,0.08305556891342675,0.19536025641342675,0.024461818913426754,0.07719619391342675,0.18168838141342675,0.022508693913426754,0.07231338141342675,0.16996963141342675,0.020555568913426754,0.06889541266342675,0.16215713141342675,0.018602443913426754,0.06596572516342675,0.15532119391342675
19,Lower-Right Glass,2019-05-22--13-54-23_capture_params_ss_800000_ISO_100_led_on_True_led_warm_up_0_led_cool_down_0_.jpeg,0.799989,100,2019-05-22 13:54:29,"[902, 1110, 67, 61]",0.021558673636125087,0.0729066293049559,0.16753075137831958,0.021576813866938004,0.07314633880883216,0.1681290488498186,0.021532131413426754,0.07280166266342675,0.16703994391342675,False,False,False,0.011766506413426754,0.057664943913426754,0.13286025641342675,0.06254775641342675,0.13725478766342675,0.32719619391342675,0.0031825470139740866,0.00599440761349982,0.013238004596218647,0.1474984691252623,0.08195089065450281,0.07873716461718346,0.02948135016342663,0.09086806891342675,0.21098525641342675,0.026414943913426754,0.08207900641342675,0.18657119391342675,0.025438381413426754,0.07963760016342675,0.18168838141342675,0.023485256413426754,0.07621963141342675,0.17436416266342675,0.021532131413426754,0.07280166266342675,0.16703994391342675,0.019579006413426754,0.06938369391342675,0.16020400641342675
20,Type 1 Chemistry Dry Unsaturated,2019-05-22--13-54-23_capture_params_ss_800000_ISO_100_led_on_True_led_warm_up_0_led_cool_down_0_.jpeg,0.799989,100,2019-05-22 13:54:29,"[870, 470, 15, 55]",0.2008124344437298,0.13841127440585094,0.19112453508454325,0.20081243444373117,0.13841127440585022,0.19120424315585197,0.20121963141342675,0.13774306891342675,0.18852431891342675,False,False,False,0.16118056891342675,0.12065322516342675,0.15727431891342675,0.23832900641342675,0.16850478766342675,0.25688369391342675,0.01199536239830015,0.0077078165780463895,0.014945072412399828,0.05973416153998831,0.055687779851267695,0.07816287005836994,0.22661025641342675,0.16008681891342674,0.23125869391342674,0.22075088141342675,0.15336806891342675,0.2205555689134267,0.21684463141342675,0.14848525641342675,0.21293838141342675,0.20903213141342675,0.14311416266342675,0.19926650641342675,0.20121963141342675,0.13774306891342675,0.18852431891342675,0.19243056891342675,0.13286025641342675,0.18071181891342675
21,Light Pipe Reflection,2019-05-22--13-54-23_capture_params_ss_800000_ISO_100_led_on_True_led_warm_up_0_led_cool_down_0_.jpeg,0.799989,100,2019-05-22 13:54:29,"[195, 500, 40, 300]",0.1426902844833825,0.5090311141608225,0.894456874953667,0.14295335537172235,0.5090311141608884,0.8938111841478934,0.14457900641342675,0.5190907251634268,0.9365711939134268,False,False,False,0.060594631413426754,0.23149306891342675,0.49711806891342675,0.31254775641342675,0.8706532251634268,0.9365711939134268,0.033717613008562256,0.11587628037356015,0.09434436104170786,0.2358644392843118,0.2276408595662688,0.10555289832454959,0.23442275641342675,0.7852088892259269,0.9365711939134268,0.20121963141342675,0.7251698267259264,0.9365711939134268,0.18168838141342675,0.6479969751634268,0.9365711939134268,0.15922744391342675,0.5659657251634268,0.9365711939134268,0.14457900641342675,0.5190907251634268,0.9365711939134268,0.12700088141342675,0.45073135016342675,0.9365711939134268
22,Reflectance Standard Dry,2019-05-22--13-59-23_capture_params_ss_800000_ISO_100_led_on_True_led_warm_up_0_led_cool_down_0_.jpeg,0.799989,100,2019-05-22 13:59:29,"[912, 121, 330, 222]",0.010405487745706356,0.03129130315104248,0.07610565310511787,0.010849796024068728,0.03250592258738756,0.07856372799586837,0.009813381413426754,0.029344631413426754,0.07133681891342675,False,False,False,0.0010243189134267541,0.004930568913426754,0.012743068913426754,0.8516102564134268,0.9365711939134268,0.9365711939134268,0.012696341343653599,0.027733230084856533,0.0427706187913614,1.1701917082577933,0.8531746794849362,0.5444066859150407,0.023485256413426754,0.07280166266342675,0.17973525641342675,0.015672756413426754,0.046434475163426754,0.11332900641342675,0.013719631413426754,0.04008681891342675,0.09770400641342675,0.011766506413426754,0.033739162663426754,0.08207900641342675,0.009813381413426754,0.029344631413426754,0.07133681891342675,0.007860256413426754,0.026414943913426754,0.06450088141342675
23,OO DO patch Wet,2019-05-22--13-59-23_capture_params_ss_800000_ISO_100_led_on_True_led_warm_up_0_led_cool_down_0_.jpeg,0.799989,100,2019-05-22 13:59:29,"[893, 770, 167, 269]",0.06875094612330383,0.08106345414496911,0.13915235383357896,0.06878070901427186,0.08131711245044507,0.13990234092476306,0.06938369391342675,0.08110244391342675,0.13871963141342675,False,False,False,0.019579006413426754,0.046922756413426754,0.08403213141342675,0.40727431891342675,0.8408680689134268,0.9365711939134268,0.013925319911591487,0.013842454298249887,0.02763629154910385,0.20245967381205696,0.17022806001240548,0.19753987936460723,0.09868056891342675,0.10746963141342675,0.20219619391342675,0.09086806891342675,0.10014541266342675,0.17582900641342675,0.08598525641342675,0.09623916266342675,0.16703994391342675,0.07817275641342675,0.08940322516342675,0.15336806891342675,0.06938369391342675,0.08110244391342675,0.13871963141342675,0.059618068913426754,0.07231338141342675,0.12309463141342675
24,Type 1 Chemistry Hand Applied Dry,2019-05-22--13-59-23_capture_params_ss_800000_ISO_100_led_on_True_led_warm_up_0_led_cool_down_0_.jpeg,0.799989,100,2019-05-22 13:59:29,"[1022, 497, 244, 191]",0.20760715185208262,0.3521955986146438,0.7353131750537258,0.207759733590896,0.3522735494650879,0.7353131750537086,0.20024306891342675,0.34037978766342675,0.7129383814134268,False,False,False,0.11821181891342675,0.21977431891342675,0.49711806891342675,0.38481338141342675,0.7046376001634268,0.9365711939134268,0.0375989886477562,0.05391084433181396,0.10333096286706013,0.180973415771668,0.15303687833978805,0.1405264673239571,0.32231338141342675,0.49809463141342675,0.9365711939134268,0.28227431891342675,0.45463760016342675,0.9365711939134268,0.25688369391342675,0.42827041266342675,0.9004383814134268,0.22953994391342675,0.38871963141342675,0.8135243189134268,0.20024306891342675,0.34037978766342675,0.7129383814134268,0.17973525641342675,0.30961806891342675,0.6494618189134268
25,Type 1 Chemistry Thin Back Wet,2019-05-22--13-59-23_capture_params_ss_800000_ISO_100_led_on_True_led_warm_up_0_led_cool_down_0_.jpeg,0.799989,100,2019-05-22 13:59:29,"[569, 401, 137, 213]",0.1536362479227314,0.3336613739240585,0.8045551105672425,0.15364319040733512,0.3338207620721583,0.8045551105673486,0.15532119391342675,0.34330947516342675,0.8301258814134268,False,False,False,0.09965713141342675,0.22953994391342675,0.5391102564134268,0.29399306891342675,0.5991688501634268,0.9365711939134268,0.014661008451943514,0.0371680608726267,0.09332575479654652,0.09542244217315848,0.11134136966769162,0.1159967211329202,0.18168838141342675,0.39653213141342675,0.9365711939134268,0.17485244391342675,0.38090713141342675,0.9287586939134268,0.17094619391342675,0.37309463141342675,0.9082508814134268,0.16411025641342675,0.36039931891342675,0.8740711939134268,0.15532119391342675,0.34330947516342675,0.8301258814134268,0.14360244391342675,0.31010635016342675,0.7422352564134268
26,Type 1 Chemistry Thick Back Wet,2019-05-22--13-59-23_capture_params_ss_800000_ISO_100_led_on_True_led_warm_up_0_led_cool_down_0_.jpeg,0.799989,100,2019-05-22 13:59:29,"[473, 775, 293, 155]",0.15305176743667537,0.2773125428663231,0.601200751706832,0.15333119112669902,0.2799500399548911,0.6012007517069436,0.15141494391342675,0.27397353766342675,0.5889149439134268,False,False,False,0.07719619391342675,0.14604385016342675,0.31059463141342675,0.9365711939134268,0.9365711939134268,0.9365711939134268,0.02216357907521837,0.048895047843686236,0.08875266002606955,0.1445471003802768,0.17465633457871552,0.14762566376386066,0.21000869391342675,0.45317275641342675,0.9365711939134267,0.19047744391342675,0.34819228766342675,0.7529774439134268,0.17973525641342675,0.32768447516342675,0.7041493189134268,0.16606338141342675,0.30229385016342675,0.6465321314134268,0.15141494391342675,0.27397353766342675,0.5889149439134268,0.13774306891342675,0.24907119391342675,0.5410633814134268
27,Upper Glass,2019-05-22--13-59-23_capture_params_ss_800000_ISO_100_led_on_True_led_warm_up_0_led_cool_down_0_.jpeg,0.799989,100,2019-05-22 13:59:29,"[614, 137, 120, 63]",0.016145214944827395,0.05494715081359455,0.13374988806789773,0.016572459827777348,0.056831959352421885,0.13867429101164702,0.015672756413426754,0.051805568913426754,0.12504775641342675,False,False,False,0.006883693913426754,0.036668850163426754,0.09086806891342675,0.09477431891342675,0.39897353766342675,0.9365711939134268,0.005894279288609983,0.02076298882106399,0.05265718516787353,0.3556671338994887,0.36534001392262716,0.37971843795798416,0.042039943913426754,0.1547450220384266,0.3869911157884263,0.025438381413426754,0.08696181891342675,0.21489150641342675,0.021532131413426754,0.06938369391342675,0.16899306891342675,0.017625881413426754,0.056688381413426754,0.13676650641342675,0.015672756413426754,0.051805568913426754,0.12504775641342675,0.013719631413426754,0.048387600163426754,0.11821181891342675
