,ROI,image,exposure_seconds,iso,timestamp,ROI definition,r_msorm,g_msorm,b_msorm,r_mean,g_mean,b_mean,r_median,g_median,b_median,r_outlier_warning,g_outlier_warning,b_outlier_warning,r_min,g_min,b_min,r_max,g_max,b_max,r_stdev,g_stdev,b_stdev,r_cv,g_cv,b_cv,r_percentile_99,g_percentile_99,b_percentile_99,r_percentile_95,g_percentile_95,b_percentile_95,r_percentile_90,g_percentile_90,b_percentile_90,r_percentile_75,g_percentile_75,b_percentile_75,r_percentile_50,g_percentile_50,b_percentile_50,r_percentile_25,g_percentile_25,b_percentile_25
2633,Type 1 Chemistry Thick Back Wet,2019-05-13--11-34-48_capture_params_ss_800000_ISO_100_led_on_True_led_warm_up_0_led_cool_down_0_.jpeg,0.799989,100,2019-05-13 11:34:54,"[473, 775, 293, 155]",0.1741063946329365,0.3093590473567202,0.6721759767150891,0.17439627751748987,0.31286717395522434,0.672175976715202,0.17192275641342675,0.30571181891342675,0.6602040064134268,False,False,False,0.08305556891342675,0.15092666266342675,0.32133681891342675,0.6416493189134268,0.9365711939134268,0.9365711939134268,0.027827448409344913,0.06277448988964879,0.10702477534678648,0.15956446321828258,0.20064262126340135,0.159221363235557,0.25395400641342675,0.5483876001634268,0.9365711939134267,0.22758681891342675,0.40922744391342675,0.8955555689134268,0.20903213141342675,0.37700088141342675,0.8203602564134268,0.18852431891342675,0.33745010016342675,0.7295399439134268,0.17192275641342675,0.30571181891342675,0.6602040064134268,0.15532119391342675,0.27543838141342675,0.6006336939134268
2634,Upper Glass,2019-05-13--11-34-48_capture_params_ss_800000_ISO_100_led_on_True_led_warm_up_0_led_cool_down_0_.jpeg,0.799989,100,2019-05-13 11:34:54,"[614, 137, 120, 63]",0.01805519649552421,0.061176633047006164,0.15104046474676003,0.018070889060582407,0.061356182236019956,0.15160237674245824,0.017625881413426754,0.061082912663426754,0.15043838141342675,False,False,False,0.007860256413426754,0.046922756413426754,0.11821181891342675,0.044969631413426754,0.19877822516342675,0.30864150641342675,0.0027787817266248403,0.0051353705586779114,0.012183977630631494,0.1537711684969684,0.08369768736463405,0.08036798559780897,0.025438381413426754,0.07670791266342675,0.1938075220384266,0.022508693913426754,0.06889541266342675,0.16996963141342675,0.021532131413426754,0.06694228766342675,0.16411025641342675,0.019579006413426754,0.06352431891342675,0.15727431891342675,0.017625881413426754,0.061082912663426754,0.15043838141342675,0.016649318913426754,0.058153225163426754,0.14457900641342675
2635,Left Glass,2019-05-13--11-34-48_capture_params_ss_800000_ISO_100_led_on_True_led_warm_up_0_led_cool_down_0_.jpeg,0.799989,100,2019-05-13 11:34:54,"[415, 466, 70, 76]",0.019552558228359985,0.07246333112912132,0.19074272185529817,0.019563587005531482,0.07260442273744648,0.1912542883683229,0.019579006413426754,0.07231338141342675,0.18950088141342675,False,False,False,0.009813381413426754,0.058641506413426754,0.14750869391342675,0.045946193913426754,0.15825088141342675,0.47563369391342675,0.002968006038829535,0.00569985412155608,0.01506953604293213,0.15171072860975596,0.07850560484680118,0.07879319293437642,0.026414943913426754,0.09037978766342675,0.23930556891342675,0.024461818913426754,0.08207900641342675,0.21586806891342675,0.023485256413426754,0.07914931891342675,0.20805556891342675,0.021532131413426754,0.07524306891342675,0.19731338141342675,0.019579006413426754,0.07231338141342675,0.18950088141342675,0.017625881413426754,0.06889541266342675,0.18266494391342675
2636,Lower-Left Glass,2019-05-13--11-34-48_capture_params_ss_800000_ISO_100_led_on_True_led_warm_up_0_led_cool_down_0_.jpeg,0.799989,100,2019-05-13 11:34:54,"[636, 1087, 110, 55]",0.024019394764947917,0.0829179645830031,0.19660714203210733,0.024025513386567478,0.08295129463657461,0.19675730574193243,0.023485256413426754,0.08305556891342675,0.19633681891342675,False,False,False,0.013719631413426754,0.06498916266342675,0.16508681891342675,0.043016506413426754,0.14897353766342675,0.28422744391342675,0.003126748903005613,0.004915615250501094,0.01073040757841979,0.1301428549182953,0.05925905402727394,0.05453625997752699,0.031297756413426754,0.09477431891342675,0.22563369391342675,0.029344631413426754,0.09086806891342675,0.21391494391342675,0.028368068913426754,0.08891494391342675,0.21000869391342675,0.026414943913426754,0.08598525641342675,0.20317275641342675,0.023485256413426754,0.08305556891342675,0.19633681891342675,0.021532131413426754,0.07963760016342675,0.18950088141342675
2637,Lower-Right Glass,2019-05-13--11-34-48_capture_params_ss_800000_ISO_100_led_on_True_led_warm_up_0_led_cool_down_0_.jpeg,0.799989,100,2019-05-13 11:34:54,"[902, 1110, 67, 61]",0.02677514551151639,0.09260090404167905,0.21454984140913022,0.026790324311639947,0.09269670429696623,0.214782309187475,0.026414943913426754,0.09233291266342675,0.21391494391342675,False,False,False,0.014696193913426754,0.07280166266342675,0.16801650641342675,0.045946193913426754,0.12895400641342675,0.30473525641342675,0.0034534004667892714,0.006094029777612004,0.013124772219279933,0.12890476526589964,0.065741601320463,0.06110732429002724,0.035204006413426754,0.10795791266342675,0.25004775641342675,0.032274318913426754,0.10258681891342675,0.23735244391342675,0.031297756413426754,0.10014541266342675,0.23051650641342675,0.029344631413426754,0.09672744391342675,0.22172744391342675,0.026414943913426754,0.09233291266342675,0.21391494391342675,0.024461818913426754,0.08842666266342675,0.20610244391342675
2638,Type 1 Chemistry Dry Unsaturated,2019-05-13--11-34-48_capture_params_ss_800000_ISO_100_led_on_True_led_warm_up_0_led_cool_down_0_.jpeg,0.799989,100,2019-05-13 11:34:54,"[870, 470, 15, 55]",0.25505249126191165,0.16812836720888127,0.22788192093102386,0.25505249126191487,0.16812836720888102,0.22796323936797466,0.25493056891342675,0.16703994391342675,0.22563369391342675,False,False,False,0.21196181891342675,0.14506728766342675,0.18559463141342675,0.30180556891342675,0.20073135016342675,0.29496963141342675,0.014743737528038776,0.009135154097703862,0.016469871843994205,0.05780667914707152,0.05433440084714816,0.07224792861189692,0.28813369391342675,0.19145400641342675,0.27543838141342675,0.27934463141342675,0.18510635016342675,0.2596180689134267,0.27446181891342675,0.18120010016342675,0.25102431891342675,0.26469619391342675,0.17338760016342675,0.23637588141342675,0.25493056891342675,0.16703994391342675,0.22563369391342675,0.24418838141342675,0.16166885016342675,0.21684463141342675
2639,Light Pipe Reflection,2019-05-13--11-34-48_capture_params_ss_800000_ISO_100_led_on_True_led_warm_up_0_led_cool_down_0_.jpeg,0.799989,100,2019-05-13 11:34:54,"[195, 500, 40, 300]",0.1276761492742901,0.45580996344467667,0.8555369328457182,0.12768830003319362,0.45580996344473457,0.8555369328458088,0.13578994391342675,0.48930556891342675,0.9365711939134268,False,False,False,0.050829006413426754,0.18901260016342675,0.40043838141342675,0.27348525641342675,0.8218251001634268,0.9365711939134268,0.03176079557004532,0.11312967884265347,0.13675012537291387,0.24873692861279256,0.24819483538202664,0.1598412881113573,0.19536025641342675,0.713924709538427,0.9365711939134268,0.17387588141342675,0.6274891626634268,0.9365711939134268,0.16118056891342675,0.5669422876634268,0.9365711939134268,0.14750869391342675,0.5220204126634268,0.9365711939134268,0.13578994391342675,0.48930556891342675,0.9365711939134268,0.10356338141342675,0.36479385016342675,0.7878895532884268
2640,Reflectance Standard Dry,2019-05-13--11-39-48_capture_params_ss_800000_ISO_100_led_on_True_led_warm_up_0_led_cool_down_0_.jpeg,0.799989,100,2019-05-13 11:39:54,"[912, 121, 330, 222]",0.013429460633765964,0.040127282620686586,0.09799394687551609,0.014006881554201376,0.04168585669411597,0.10103210368691544,0.012743068913426754,0.037645412663426754,0.09184463141342675,False,False,False,4.775641342675413e-05,0.009325100163426754,0.019579006413426754,0.9365711939134268,0.9365711939134268,0.9365711939134268,0.015317664141697426,0.03204959714119174,0.04951006746653387,1.0935813287507155,0.7688362356654072,0.49004292358356455,0.030321193913426754,0.09379775641342675,0.23051650641342675,0.020555568913426754,0.060106350163426754,0.14653213141342675,0.017625881413426754,0.05229385016342675,0.12602431891342675,0.015672756413426754,0.043504787663426754,0.10551650641342675,0.012743068913426754,0.037645412663426754,0.09184463141342675,0.010789943913426754,0.033250881413426754,0.08305556891342675
2641,OO DO patch Wet,2019-05-13--11-39-48_capture_params_ss_800000_ISO_100_led_on_True_led_warm_up_0_led_cool_down_0_.jpeg,0.799989,100,2019-05-13 11:39:54,"[893, 770, 167, 269]",0.04006763224041152,0.0738449387053258,0.15997738737318684,0.040111144391154485,0.0741485419763747,0.1609025976139946,0.040086818913426754,0.07280166266342675,0.15825088141342675,False,False,False,0.016649318913426754,0.046922756413426754,0.09868056891342675,0.29399306891342675,0.7017079126634268,0.9365711939134268,0.007736075280111414,0.01409707842949143,0.031104062090519982,0.1928659826972529,0.1901194285652044,0.19330988157903228,0.05864150641342675,0.10356338141342675,0.2351844751634256,0.05278213141342676,0.09282119391342675,0.20414931891342675,0.049852443913426754,0.08940322516342675,0.19340713141342675,0.044969631413426754,0.08305556891342675,0.17680556891342675,0.040086818913426754,0.07280166266342675,0.15825088141342675,0.035204006413426754,0.06401260016342675,0.13969619391342675
2642,Type 1 Chemistry Hand Applied Dry,2019-05-13--11-39-48_capture_params_ss_800000_ISO_100_led_on_True_led_warm_up_0_led_cool_down_0_.jpeg,0.799989,100,2019-05-13 11:39:54,"[1022, 497, 244, 191]",0.27112793896791465,0.44388499627620703,0.8784287889329013,0.27126875457756955,0.44394362891776856,0.8784024845477845,0.26176650641342675,0.43120010016342675,0.9043446314134268,False,False,False,0.15629775641342675,0.27787978766342675,0.6103993189134268,0.48344619391342675,0.7930165064134268,0.9365711939134268,0.04845725961816928,0.06809924658142559,0.06471224085746463,0.1786319242465976,0.1533961569567644,0.0736703754780242,0.41411025641342675,0.6108876001634268,0.9365711939134268,0.36528213141342675,0.5698719751634268,0.9365711939134268,0.33598525641342675,0.5435047876634268,0.9365711939134268,0.30082900641342675,0.49418838141342675,0.9365711939134268,0.26176650641342675,0.43120010016342675,0.9043446314134268,0.23442275641342675,0.38871963141342675,0.8232899439134268
2643,Type 1 Chemistry Thin Back Wet,2019-05-13--11-39-48_capture_params_ss_800000_ISO_100_led_on_True_led_warm_up_0_led_cool_down_0_.jpeg,0.799989,100,2019-05-13 11:39:54,"[569, 401, 137, 213]",0.1702123998978339,0.347178314493542,0.8360799978012303,0.17021590547665214,0.3472974483952392,0.8360799978013378,0.17094619391342675,0.35405166266342675,0.8555165064134268,False,False,False,0.12211806891342675,0.25248916266342675,0.5967274439134268,0.27250869391342675,0.5288563501634268,0.9365711939134268,0.01360685091046045,0.030400042916966196,0.0764173088093105,0.07993877465421027,0.08753315942122805,0.09139951800098933,0.19828994391342675,0.40043838141342675,0.9365711939134268,0.19047744391342675,0.38676650641342675,0.9365711939134268,0.18657119391342675,0.38041885016342675,0.9228993189134268,0.17973525641342675,0.36918838141342675,0.8945790064134268,0.17094619391342675,0.35405166266342675,0.8555165064134268,0.16118056891342675,0.32817275641342675,0.7861805689134268
2644,Type 1 Chemistry Thick Back Wet,2019-05-13--11-39-48_capture_params_ss_800000_ISO_100_led_on_True_led_warm_up_0_led_cool_down_0_.jpeg,0.799989,100,2019-05-13 11:39:54,"[473, 775, 293, 155]",0.17409286179109323,0.3094372127509462,0.6723522159807502,0.1743699147381218,0.312925877370946,0.6723522159808631,0.17192275641342675,0.30522353766342675,0.6611805689134268,False,False,False,0.08403213141342675,0.14848525641342675,0.33012588141342675,0.6172352564134268,0.9365711939134268,0.9365711939134268,0.027823939038646574,0.06280914368237119,0.10672066100300573,0.1595684615688095,0.20071572287361997,0.15872731355144856,0.25297744391342675,0.5478309595384271,0.9365711939134267,0.22758681891342675,0.40922744391342675,0.8955555689134268,0.21000869391342675,0.37700088141342675,0.8203602564134268,0.18852431891342675,0.33696181891342675,0.7285633814134268,0.17192275641342675,0.30522353766342675,0.6611805689134268,0.15532119391342675,0.27592666266342675,0.6016102564134268
2645,Upper Glass,2019-05-13--11-39-48_capture_params_ss_800000_ISO_100_led_on_True_led_warm_up_0_led_cool_down_0_.jpeg,0.799989,100,2019-05-13 11:39:54,"[614, 137, 120, 63]",0.018006963204674105,0.06121981334123781,0.1511012254883401,0.018023352684921,0.06140565623568926,0.1516677392589926,0.017625881413426754,0.061082912663426754,0.15043838141342675,False,False,False,0.008836818913426754,0.047411037663426754,0.12211806891342675,0.050829006413426754,0.20854385016342675,0.32914931891342675,0.002756160951281659,0.005161780005422899,0.01237217984437004,0.15292165666755023,0.08406033453352864,0.08157423526464594,0.024461818913426754,0.07670791266342675,0.19340713141342675,0.022508693913426754,0.06889541266342675,0.16996963141342675,0.021532131413426754,0.06645400641342675,0.16411025641342675,0.019579006413426754,0.06401260016342675,0.15727431891342675,0.017625881413426754,0.061082912663426754,0.15043838141342675,0.016649318913426754,0.058153225163426754,0.14457900641342675
2646,Left Glass,2019-05-13--11-39-48_capture_params_ss_800000_ISO_100_led_on_True_led_warm_up_0_led_cool_down_0_.jpeg,0.799989,100,2019-05-13 11:39:54,"[415, 466, 70, 76]",0.019487723441356037,0.07258809717516758,0.1908351597913579,0.019497870957599157,0.07270868730511566,0.1913765422452026,0.019579006413426754,0.07231338141342675,0.18950088141342675,False,False,False,0.010789943913426754,0.056200100163426754,0.15727431891342675,0.047899318913426754,0.16459853766342675,0.44926650641342675,0.002918999162987931,0.005639397366261348,0.015244110953417302,0.14970861020342696,0.07756153460171972,0.07965506521632977,0.026414943913426754,0.08989150641342675,0.24028213141342675,0.024461818913426754,0.08207900641342675,0.21684463141342675,0.023485256413426754,0.07914931891342675,0.20805556891342675,0.021532131413426754,0.07573135016342675,0.19828994391342675,0.019579006413426754,0.07231338141342675,0.18950088141342675,0.017625881413426754,0.06889541266342675,0.18168838141342675
2647,Lower-Left Glass,2019-05-13--11-39-48_capture_params_ss_800000_ISO_100_led_on_True_led_warm_up_0_led_cool_down_0_.jpeg,0.799989,100,2019-05-13 11:39:54,"[636, 1087, 110, 55]",0.024003495054488434,0.08287943831347643,0.19663509612381788,0.0240121159175592,0.08293119843306221,0.1967912029526762,0.023485256413426754,0.08256728766342675,0.19633681891342675,False,False,False,0.012743068913426754,0.06743056891342675,0.16313369391342675,0.046922756413426754,0.13920791266342675,0.29301650641342675,0.0030573577175855684,0.0049929489148659995,0.010853567800499068,0.12732562711601073,0.06020591778733368,0.05515270823924535,0.031297756413426754,0.09526260016342675,0.22465713141342675,0.029344631413426754,0.09135635016342675,0.21489150641342675,0.028368068913426754,0.08940322516342675,0.21000869391342675,0.026414943913426754,0.08598525641342675,0.20317275641342675,0.023485256413426754,0.08256728766342675,0.19633681891342675,0.021532131413426754,0.07963760016342675,0.18950088141342675
2648,Lower-Right Glass,2019-05-13--11-39-48_capture_params_ss_800000_ISO_100_led_on_True_led_warm_up_0_led_cool_down_0_.jpeg,0.799989,100,2019-05-13 11:39:54,"[902, 1110, 67, 61]",0.026851946667404716,0.09291312821104869,0.21457517205759855,0.026861051617732435,0.09297555148010792,0.21475554750408868,0.026414943913426754,0.09282119391342675,0.21391494391342675,False,False,False,0.014696193913426754,0.07621963141342675,0.17387588141342675,0.049852443913426754,0.13823135016342675,0.29106338141342675,0.003412925973044276,0.006056125073264458,0.01307744745777496,0.12705853894384458,0.06513674806822914,0.060894573433666395,0.035204006413426754,0.10844619391342675,0.25297744391342675,0.032274318913426754,0.10307510016342675,0.23735244391342675,0.031297756413426754,0.10063369391342675,0.23149306891342675,0.029344631413426754,0.09672744391342675,0.22270400641342675,0.026414943913426754,0.09282119391342675,0.21391494391342675,0.024461818913426754,0.08891494391342675,0.20610244391342675
2649,Type 1 Chemistry Dry Unsaturated,2019-05-13--11-39-48_capture_params_ss_800000_ISO_100_led_on_True_led_warm_up_0_led_cool_down_0_.jpeg,0.799989,100,2019-05-13 11:39:54,"[870, 470, 15, 55]",0.25503947042857833,0.16829053576948733,0.22814400603325644,0.2550394704285815,0.16829053576948708,0.22838108974676255,0.25493056891342675,0.16703994391342675,0.22563369391342675,False,False,False,0.21293838141342675,0.14799697516342675,0.19145400641342675,0.29887588141342675,0.20170791266342675,0.29399306891342675,0.014874857623045626,0.0088336208528105,0.016104490806047866,0.05832374729311172,0.052490300850371006,0.07051586812159065,0.28911025641342675,0.19243056891342675,0.27789931891342673,0.27934463141342675,0.18510635016342675,0.25883681891342675,0.27348525641342675,0.18022353766342675,0.25004775641342675,0.26469619391342675,0.17338760016342675,0.23637588141342675,0.25493056891342675,0.16703994391342675,0.22563369391342675,0.24418838141342675,0.16215713141342675,0.21782119391342675
2650,Light Pipe Reflection,2019-05-13--11-39-48_capture_params_ss_800000_ISO_100_led_on_True_led_warm_up_0_led_cool_down_0_.jpeg,0.799989,100,2019-05-13 11:39:54,"[195, 500, 40, 300]",0.1276390650071767,0.45582949469467665,0.8553859725592599,0.12763906500715197,0.4558294946947345,0.8553859725593504,0.13578994391342675,0.48930556891342675,0.9365711939134268,False,False,False,0.049852443913426754,0.18852431891342675,0.39457900641342675,0.26176650641342675,0.8140126001634268,0.9365711939134268,0.03168034231416185,0.11324997921740668,0.13690256012555183,0.2482025570493384,0.24844811609492123,0.16004770304560134,0.19536025641342675,0.7148915064134268,0.9365711939134268,0.17387588141342675,0.6250477564134268,0.9365711939134268,0.16118056891342675,0.5664540064134268,0.9365711939134268,0.14750869391342675,0.5226307642259268,0.9365711939134268,0.13578994391342675,0.48930556891342675,0.9365711939134268,0.10356338141342675,0.36479385016342675,0.7842274439134268
