,ROI,image,exposure_seconds,iso,timestamp,ROI definition,r_msorm,g_msorm,b_msorm,r_mean,g_mean,b_mean,r_median,g_median,b_median,r_outlier_warning,g_outlier_warning,b_outlier_warning,r_min,g_min,b_min,r_max,g_max,b_max,r_stdev,g_stdev,b_stdev,r_cv,g_cv,b_cv,r_percentile_99,g_percentile_99,b_percentile_99,r_percentile_95,g_percentile_95,b_percentile_95,r_percentile_90,g_percentile_90,b_percentile_90,r_percentile_75,g_percentile_75,b_percentile_75,r_percentile_50,g_percentile_50,b_percentile_50,r_percentile_25,g_percentile_25,b_percentile_25
10,Light Pipe Reflection,2019-05-14--16-12-03_capture_params_ss_800000_ISO_100_led_on_True_led_warm_up_0_led_cool_down_0_.jpeg,0.799989,100,2019-05-14 16:12:09,"[195, 500, 40, 300]",0.11839070751872716,0.42321010992905167,0.8525053573248849,0.11840086513736478,0.423210109929105,0.8525053573249749,0.12407119391342675,0.44584853766342675,0.9365711939134268,False,False,False,0.049852443913426754,0.19536025641342675,0.41508681891342675,0.24028213141342675,0.7978993189134268,0.9365711939134268,0.026378432609315005,0.09363235047149072,0.13587503964076214,0.22278918805797251,0.2212431798644313,0.15938320911802387,0.17973525641342675,0.6455604517259269,0.9365711939134268,0.15922744391342675,0.5733143579759264,0.9365711939134268,0.14653213141342675,0.5156727564134268,0.9365711939134268,0.13383681891342675,0.47465713141342675,0.9365711939134268,0.12407119391342675,0.44584853766342675,0.9365711939134268,0.10356338141342675,0.36430556891342675,0.7878895532884268
11,Reflectance Standard Dry,2019-05-14--16-17-03_capture_params_ss_800000_ISO_100_led_on_True_led_warm_up_0_led_cool_down_0_.jpeg,0.799989,100,2019-05-14 16:17:09,"[912, 121, 330, 222]",0.01345071476130551,0.04005458086888349,0.09788274486256343,0.014028263020895137,0.041597378212082384,0.10095634877717594,0.012743068913426754,0.037645412663426754,0.09184463141342675,False,False,False,0.002000881413426754,0.009325100163426754,0.014696193913426754,0.9365711939134268,0.9365711939134268,0.9365711939134268,0.01532961396339548,0.03189301683439166,0.0495669691927525,1.0927663632027698,0.7667073792917076,0.49097426554275825,0.029344631413426754,0.09428603766342675,0.22953994391342675,0.020555568913426754,0.060106350163426754,0.14653213141342675,0.017625881413426754,0.05180556891342675,0.12602431891342675,0.015672756413426754,0.043504787663426754,0.10551650641342675,0.012743068913426754,0.037645412663426754,0.09184463141342675,0.010789943913426754,0.033250881413426754,0.08305556891342675
12,OO DO patch Wet,2019-05-14--16-17-03_capture_params_ss_800000_ISO_100_led_on_True_led_warm_up_0_led_cool_down_0_.jpeg,0.799989,100,2019-05-14 16:17:09,"[893, 770, 167, 269]",0.09345636287898235,0.10474884583575193,0.17402453488208644,0.09348230779165284,0.10519849263850987,0.1756191855811887,0.09379775641342675,0.10356338141342675,0.17192275641342675,False,False,False,0.023485256413426754,0.061571193913426754,0.10942275641342675,0.35258681891342675,0.7051258814134268,0.9365711939134268,0.018893565279899202,0.0178738982548593,0.035642658542150436,0.20210846015919853,0.16990641031596135,0.20295424115648714,0.13578994391342675,0.15190322516342675,0.28618056891342675,0.12407119391342675,0.13090713141342675,0.22465713141342675,0.11723525641342675,0.12504775641342675,0.20903213141342675,0.10649306891342675,0.11528213141342675,0.18950088141342675,0.09379775641342675,0.10356338141342675,0.17192275641342675,0.08110244391342675,0.09330947516342675,0.15336806891342675
13,Type 1 Chemistry Hand Applied Dry,2019-05-14--16-17-03_capture_params_ss_800000_ISO_100_led_on_True_led_warm_up_0_led_cool_down_0_.jpeg,0.799989,100,2019-05-14 16:17:09,"[1022, 497, 244, 191]",0.27069588046082604,0.4412444256554217,0.8751117960469188,0.2707826316388196,0.4412946999933467,0.8751006455157397,0.26176650641342675,0.42875869391342675,0.8994618189134268,False,False,False,0.16215713141342675,0.26616103766342675,0.6143055689134268,0.48539931891342675,0.8232899439134268,0.9365711939134268,0.04822008586732591,0.06789616666276158,0.06686697338744316,0.17807673104988408,0.15385674621468426,0.07641060914546026,0.41313369391342675,0.6079579126634268,0.9365711939134268,0.36528213141342675,0.5669422876634268,0.9365711939134268,0.33500869391342675,0.5400868189134268,0.9365711939134268,0.29985244391342675,0.49125869391342675,0.9365711939134268,0.26176650641342675,0.42875869391342675,0.8994618189134268,0.23442275641342675,0.38627822516342675,0.8174305689134268
14,Type 1 Chemistry Thin Back Wet,2019-05-14--16-17-03_capture_params_ss_800000_ISO_100_led_on_True_led_warm_up_0_led_cool_down_0_.jpeg,0.799989,100,2019-05-14 16:17:09,"[569, 401, 137, 213]",0.17255245665803762,0.3517073097436874,0.8471489778310443,0.17255796880553148,0.35184754493708187,0.847148977831152,0.17387588141342675,0.35893447516342675,0.8682118189134268,False,False,False,0.12602431891342675,0.25639541266342675,0.5977040064134268,0.27641494391342675,0.6348133814134268,0.9365711939134268,0.013617649448833178,0.030880740913411094,0.07627964517222943,0.07891637542500242,0.08776739061497005,0.09004277543663988,0.20121963141342675,0.40629775641342675,0.9365711939134268,0.19340713141342675,0.39164931891342675,0.9365711939134268,0.18950088141342675,0.38530166266342675,0.9365711939134268,0.18266494391342675,0.37358291266342675,0.9072743189134268,0.17387588141342675,0.35893447516342675,0.8682118189134268,0.16313369391342675,0.33207900641342675,0.7978993189134268
15,Type 1 Chemistry Thick Back Wet,2019-05-14--16-17-03_capture_params_ss_800000_ISO_100_led_on_True_led_warm_up_0_led_cool_down_0_.jpeg,0.799989,100,2019-05-14 16:17:09,"[473, 775, 293, 155]",0.17794494927663596,0.31327074358379187,0.678904226777018,0.17821582708811737,0.31686673658252296,0.678904226777131,0.17582900641342675,0.30912978766342675,0.6670399439134268,False,False,False,0.08891494391342675,0.15287978766342675,0.32133681891342675,0.5986805689134268,0.9365711939134268,0.9365711939134268,0.027613252384745015,0.06264526709980997,0.10584704383042401,0.15494276145906988,0.19770225103288808,0.15590865346780527,0.25688369391342675,0.5551551782884271,0.9365711939134267,0.23051650641342675,0.41166885016342675,0.9033680689134268,0.21391494391342675,0.38090713141342675,0.8271961939134268,0.19243056891342675,0.34037978766342675,0.7353993189134268,0.17582900641342675,0.30912978766342675,0.6670399439134268,0.16020400641342675,0.28032119391342675,0.6084461939134268
16,Upper Glass,2019-05-14--16-17-03_capture_params_ss_800000_ISO_100_led_on_True_led_warm_up_0_led_cool_down_0_.jpeg,0.799989,100,2019-05-14 16:17:09,"[614, 137, 120, 63]",0.019075427723918684,0.06475935245838789,0.16000340387253104,0.019269244922024868,0.06582279309911543,0.16272924719549403,0.018602443913426754,0.06401260016342675,0.15727431891342675,False,False,False,0.007860256413426754,0.048875881413426754,0.12602431891342675,0.09477431891342675,0.33305556891342675,0.8857899439134268,0.003989699600308584,0.01224333123727128,0.030470273326845623,0.20705012658530966,0.18600443191213978,0.18724521775879846,0.03267470953842661,0.12182998297592668,0.29985244391342675,0.024461818913426754,0.07866103766342675,0.19536025641342675,0.023485256413426754,0.07182510016342675,0.17680556891342675,0.020555568913426754,0.06743056891342675,0.16508681891342675,0.018602443913426754,0.06401260016342675,0.15727431891342675,0.016649318913426754,0.061082912663426754,0.15043838141342675
17,Left Glass,2019-05-14--16-17-03_capture_params_ss_800000_ISO_100_led_on_True_led_warm_up_0_led_cool_down_0_.jpeg,0.799989,100,2019-05-14 16:17:09,"[415, 466, 70, 76]",0.01950339089204393,0.07193069956717056,0.18914477140534228,0.019544863438802185,0.07242553924942947,0.19061750353514617,0.019579006413426754,0.07133681891342675,0.18754775641342675,False,False,False,0.010789943913426754,0.057176662663426754,0.15336806891342675,0.051805568913426754,0.16703994391342675,0.42875869391342675,0.003116978755021382,0.007287890930631915,0.019618146838274737,0.15947815469681315,0.10062598091997396,0.10291891601999463,0.027391506413426754,0.10112197516342675,0.27622939703842714,0.024461818913426754,0.08207900641342675,0.21586806891342675,0.023485256413426754,0.07866103766342675,0.20610244391342675,0.021532131413426754,0.07475478766342675,0.19633681891342675,0.019579006413426754,0.07133681891342675,0.18754775641342675,0.017625881413426754,0.06840713141342675,0.17973525641342675
18,Lower-Left Glass,2019-05-14--16-17-03_capture_params_ss_800000_ISO_100_led_on_True_led_warm_up_0_led_cool_down_0_.jpeg,0.799989,100,2019-05-14 16:17:09,"[636, 1087, 110, 55]",0.02491238970158355,0.08498008240297508,0.20101700125759675,0.025128786888634028,0.08611971534938463,0.204139633996061,0.024461818913426754,0.08403213141342675,0.19828994391342675,False,False,False,0.013719631413426754,0.06645400641342675,0.16215713141342675,0.06840713141342675,0.25786025641342675,0.7021961939134268,0.004403873478563337,0.012370982591114604,0.031705158696211586,0.175252132069903,0.14364867023684375,0.15531113716419886,0.04156142828842697,0.14629287360092685,0.3638465845384274,0.032274318913426754,0.10258681891342675,0.24418838141342675,0.029344631413426754,0.09379775641342675,0.2198719751634271,0.027391506413426754,0.08793838141342675,0.20707900641342675,0.024461818913426754,0.08403213141342675,0.19828994391342675,0.022508693913426754,0.08012588141342675,0.19047744391342675
19,Lower-Right Glass,2019-05-14--16-17-03_capture_params_ss_800000_ISO_100_led_on_True_led_warm_up_0_led_cool_down_0_.jpeg,0.799989,100,2019-05-14 16:17:09,"[902, 1110, 67, 61]",0.02831598558009342,0.0962230521682022,0.22144354255108817,0.02856615315920519,0.09739337973127031,0.22466406077788367,0.028368068913426754,0.09428603766342675,0.21684463141342675,False,False,False,0.017625881413426754,0.07426650641342675,0.17582900641342675,0.08110244391342675,0.28959853766342675,0.9170399439134268,0.005045772992471138,0.014683373151470966,0.037238384010700995,0.17663466846060727,0.15076356516208403,0.16575140626304752,0.047899318913426754,0.16375869391342662,0.39024306891342625,0.036180568913426754,0.12114150641342675,0.27543838141342675,0.033250881413426754,0.10795791266342675,0.24614150641342675,0.030321193913426754,0.09965713141342675,0.22758681891342675,0.028368068913426754,0.09428603766342675,0.21684463141342675,0.025438381413426754,0.09037978766342675,0.20805556891342675
20,Type 1 Chemistry Dry Unsaturated,2019-05-14--16-17-03_capture_params_ss_800000_ISO_100_led_on_True_led_warm_up_0_led_cool_down_0_.jpeg,0.799989,100,2019-05-14 16:17:09,"[870, 470, 15, 55]",0.25282829618615404,0.16652325357251763,0.22566687807604813,0.2528282961861572,0.1665232535725173,0.22574377914070187,0.25297744391342675,0.16557510016342675,0.22270400641342675,False,False,False,0.21293838141342675,0.14409072516342675,0.19340713141342675,0.29692275641342675,0.19877822516342675,0.28911025641342675,0.014692159984129175,0.008643195995169361,0.015583311617063377,0.05811121700282849,0.051903838111146655,0.06903096810189657,0.28618056891342675,0.19073135016342674,0.27153213141342675,0.27739150641342675,0.18266494391342675,0.2557118189134267,0.27153213141342675,0.17827041266342675,0.24711806891342675,0.26274306891342675,0.17143447516342675,0.23442275641342675,0.25297744391342675,0.16557510016342675,0.22270400641342675,0.24223525641342675,0.16020400641342675,0.21489150641342675
21,Light Pipe Reflection,2019-05-14--16-17-03_capture_params_ss_800000_ISO_100_led_on_True_led_warm_up_0_led_cool_down_0_.jpeg,0.799989,100,2019-05-14 16:17:09,"[195, 500, 40, 300]",0.11833040964208984,0.42262523037176,0.8517842472988432,0.11835089768944834,0.4226252303718132,0.8517842472989331,0.12309463141342675,0.44584853766342675,0.9365711939134268,False,False,False,0.050829006413426754,0.19536025641342675,0.40727431891342675,0.25004775641342675,0.7959461939134268,0.9365711939134268,0.026527345035109687,0.09412854264667869,0.1365386465670901,0.22414147719197866,0.22272343410228296,0.16029721963051516,0.18071181891342675,0.646053615788427,0.9365711939134268,0.15922744391342675,0.5762196314134268,0.9365711939134268,0.14653213141342675,0.5171376001634268,0.9365711939134268,0.13383681891342675,0.47416885016342675,0.9365711939134268,0.12309463141342675,0.44584853766342675,0.9365711939134268,0.10258681891342675,0.36418349860092675,0.7881336939134268
22,Reflectance Standard Dry,2019-05-14--16-22-03_capture_params_ss_800000_ISO_100_led_on_True_led_warm_up_0_led_cool_down_0_.jpeg,0.799989,100,2019-05-14 16:22:09,"[912, 121, 330, 222]",0.013527922889307275,0.04027721982732973,0.09818640604962241,0.014103751328804693,0.0418278554933416,0.10125155698254051,0.012743068913426754,0.037645412663426754,0.09184463141342675,False,False,False,0.003954006413426754,0.008836818913426754,0.016649318913426754,0.9365711939134268,0.9365711939134268,0.9365711939134268,0.015393203079758543,0.031924278740254705,0.0495790721548836,1.0914261547082404,0.7632301097850115,0.4896623186094102,0.030321193913426754,0.09428603766342675,0.22953994391342675,0.020555568913426754,0.060106350163426754,0.14653213141342675,0.018602443913426754,0.05229385016342675,0.12700088141342675,0.015672756413426754,0.043504787663426754,0.10551650641342675,0.012743068913426754,0.037645412663426754,0.09184463141342675,0.010789943913426754,0.033739162663426754,0.08305556891342675
23,OO DO patch Wet,2019-05-14--16-22-03_capture_params_ss_800000_ISO_100_led_on_True_led_warm_up_0_led_cool_down_0_.jpeg,0.799989,100,2019-05-14 16:22:09,"[893, 770, 167, 269]",0.10688082838506328,0.11298893683784961,0.17847157140081465,0.10690047175416696,0.11350643675261109,0.1803226982236561,0.10746963141342675,0.11186416266342675,0.17582900641342675,False,False,False,0.030321193913426754,0.06303603766342675,0.11235244391342675,0.35356338141342675,0.7178211939134268,0.9365711939134268,0.021568632871162903,0.019372830527788234,0.03820996837472734,0.20176368277179432,0.17067605223139545,0.21189771865178686,0.15434463141342675,0.16655166266342675,0.30961806891342675,0.14164931891342675,0.14164931891342675,0.23442275641342675,0.13383681891342675,0.13481338141342675,0.21586806891342675,0.12114150641342675,0.12407119391342675,0.19438369391342675,0.10746963141342675,0.11186416266342675,0.17582900641342675,0.09282119391342675,0.10112197516342675,0.15727431891342675
24,Type 1 Chemistry Hand Applied Dry,2019-05-14--16-22-03_capture_params_ss_800000_ISO_100_led_on_True_led_warm_up_0_led_cool_down_0_.jpeg,0.799989,100,2019-05-14 16:22:09,"[1022, 497, 244, 191]",0.27156985918858134,0.4432533620112784,0.8759994217880136,0.2716200354493831,0.44330237997722693,0.8759668407792869,0.26274306891342675,0.43022353766342675,0.9004383814134268,False,False,False,0.15239150641342675,0.27739150641342675,0.6094227564134268,0.48246963141342675,0.8130360376634268,0.9365711939134268,0.04826712493297342,0.06816623350846057,0.06641366771038634,0.17770090064644029,0.15376915754876472,0.0758175590885412,0.4131043970384279,0.6099110376634268,0.9365711939134268,0.36625869391342675,0.5688954126634268,0.9365711939134268,0.33696181891342675,0.5435047876634268,0.9365711939134268,0.30180556891342675,0.49370010016342675,0.9365711939134268,0.26274306891342675,0.43022353766342675,0.9004383814134268,0.23442275641342675,0.38823135016342675,0.8193836939134268
25,Type 1 Chemistry Thin Back Wet,2019-05-14--16-22-03_capture_params_ss_800000_ISO_100_led_on_True_led_warm_up_0_led_cool_down_0_.jpeg,0.799989,100,2019-05-14 16:22:09,"[569, 401, 137, 213]",0.17326256803525678,0.3531690751271967,0.8474306920671911,0.17326677226497458,0.3533128739396865,0.8474306920672988,0.17485244391342675,0.35991103766342675,0.8682118189134268,False,False,False,0.12309463141342675,0.25541885016342675,0.6143055689134268,0.29594619391342675,0.6221180689134268,0.9365711939134268,0.013736631385743537,0.03092300077825376,0.07595147483529352,0.07928024055723903,0.08752299465751304,0.08962558890805647,0.20219619391342675,0.40825088141342675,0.9365711939134268,0.19438369391342675,0.39311416266342675,0.9365711939134268,0.19047744391342675,0.38676650641342675,0.9365711939134268,0.18266494391342675,0.37553603766342675,0.9082508814134268,0.17485244391342675,0.35991103766342675,0.8682118189134268,0.16411025641342675,0.33403213141342675,0.7988758814134268
26,Type 1 Chemistry Thick Back Wet,2019-05-14--16-22-03_capture_params_ss_800000_ISO_100_led_on_True_led_warm_up_0_led_cool_down_0_.jpeg,0.799989,100,2019-05-14 16:22:09,"[473, 775, 293, 155]",0.17911250904143533,0.3149480192103112,0.6800419333786364,0.17939099205976805,0.3186130126786642,0.6800419333787494,0.17680556891342675,0.31108291266342675,0.6680165064134268,False,False,False,0.08989150641342675,0.15727431891342675,0.33207900641342675,0.5830555689134268,0.9365711939134268,0.9365711939134268,0.027763958384914307,0.06309753575431724,0.10603717725863421,0.15476785130696047,0.19803816304877037,0.1559274098463231,0.25786025641342675,0.5610145532884271,0.9365711939134267,0.23246963141342675,0.41411025641342675,0.9053211939134268,0.21586806891342675,0.38286025641342675,0.8291493189134268,0.19340713141342675,0.34233291266342675,0.7363758814134268,0.17680556891342675,0.31108291266342675,0.6680165064134268,0.16118056891342675,0.28129775641342675,0.6094227564134268
27,Upper Glass,2019-05-14--16-22-03_capture_params_ss_800000_ISO_100_led_on_True_led_warm_up_0_led_cool_down_0_.jpeg,0.799989,100,2019-05-14 16:22:09,"[614, 137, 120, 63]",0.01906388077124634,0.0649259287048423,0.16026574462666007,0.019286425188228595,0.06600195873238263,0.1629276598939065,0.018602443913426754,0.06401260016342675,0.15825088141342675,False,False,False,0.009813381413426754,0.049364162663426754,0.12602431891342675,0.10453994391342675,0.37309463141342675,0.9365711939134268,0.004072487335340291,0.012662154919889203,0.030870391509847807,0.21115822634802844,0.19184513858490618,0.18947299390385683,0.03365127203842661,0.12231826422592668,0.2992762720384266,0.024461818913426754,0.07817275641342675,0.19340713141342675,0.022508693913426754,0.07182510016342675,0.17582900641342675,0.020555568913426754,0.06743056891342675,0.16606338141342675,0.018602443913426754,0.06401260016342675,0.15825088141342675,0.016649318913426754,0.061082912663426754,0.15141494391342675
