,ROI,image,exposure_seconds,iso,timestamp,ROI definition,r_msorm,g_msorm,b_msorm,r_mean,g_mean,b_mean,r_median,g_median,b_median,r_outlier_warning,g_outlier_warning,b_outlier_warning,r_min,g_min,b_min,r_max,g_max,b_max,r_stdev,g_stdev,b_stdev,r_cv,g_cv,b_cv,r_percentile_99,g_percentile_99,b_percentile_99,r_percentile_95,g_percentile_95,b_percentile_95,r_percentile_90,g_percentile_90,b_percentile_90,r_percentile_75,g_percentile_75,b_percentile_75,r_percentile_50,g_percentile_50,b_percentile_50,r_percentile_25,g_percentile_25,b_percentile_25
10,Light Pipe Reflection,2019-05-20--10-53-45_capture_params_ss_800000_ISO_100_led_on_True_led_warm_up_0_led_cool_down_0_.jpeg,0.799989,100,2019-05-20 10:53:50,"[195, 500, 40, 300]",0.13637702073634342,0.48801683193426,0.8845741883467516,0.13637702073631094,0.48801683193432316,0.8842915715176849,0.14164931891342675,0.5093251001634268,0.9365711939134268,False,False,False,0.052782131413426754,0.22221572516342675,0.49125869391342675,0.25883681891342675,0.8242665064134268,0.9365711939134268,0.03011884195280699,0.10732352500135141,0.10464985482994817,0.22084983078668857,0.21991767082286806,0.11834315535806877,0.20414931891342675,0.7290565454759269,0.9365711939134268,0.18266494391342675,0.6602040064134268,0.9365711939134268,0.16899306891342675,0.5986805689134268,0.9365711939134268,0.15434463141342675,0.5498524439134268,0.9365711939134268,0.14164931891342675,0.5093251001634268,0.9365711939134268,0.12114150641342675,0.43168838141342675,0.9297352564134268
11,Reflectance Standard Dry,2019-05-20--10-58-45_capture_params_ss_800000_ISO_100_led_on_True_led_warm_up_0_led_cool_down_0_.jpeg,0.799989,100,2019-05-20 10:58:50,"[912, 121, 330, 222]",0.01307758978896226,0.039198820082159365,0.0953982189391822,0.01361977569834569,0.04068436692309162,0.09837928218643645,0.012743068913426754,0.036668850163426754,0.08989150641342675,False,False,False,0.0010243189134267541,0.008836818913426754,0.014696193913426754,0.9365711939134268,0.9365711939134268,0.9365711939134268,0.014874394516114746,0.03105039075174211,0.048565023293466854,1.0921174361132429,0.7632020134524581,0.49365092135387134,0.029344631413426754,0.09282119391342675,0.22758681891342675,0.020555568913426754,0.059129787663426754,0.1426747095384296,0.017625881413426754,0.05082900641342675,0.12309463141342675,0.014696193913426754,0.042528225163426754,0.10258681891342675,0.012743068913426754,0.036668850163426754,0.08989150641342675,0.010789943913426754,0.032762600163426754,0.08110244391342675
12,OO DO patch Wet,2019-05-20--10-58-45_capture_params_ss_800000_ISO_100_led_on_True_led_warm_up_0_led_cool_down_0_.jpeg,0.799989,100,2019-05-20 10:58:50,"[893, 770, 167, 269]",0.054630879499451265,0.08338172144537934,0.1656721802832339,0.05467262754706879,0.08366608623266907,0.16665234492467443,0.054735256413426754,0.08256728766342675,0.16313369391342675,False,False,False,0.022508693913426754,0.053270412663426754,0.10258681891342675,0.37016494391342675,0.7881336939134268,0.9365711939134268,0.010252601319546606,0.01412118750206216,0.031165637983461718,0.18752713706177615,0.16878030439707917,0.18700989774580337,0.07817275641342675,0.11430556891342675,0.25004775641342675,0.07133681891342675,0.10258681891342675,0.21196181891342675,0.06743056891342675,0.09868056891342675,0.19828994391342675,0.061571193913426754,0.09184463141342675,0.17973525641342675,0.054735256413426754,0.08256728766342675,0.16313369391342675,0.047899318913426754,0.07426650641342675,0.14750869391342675
13,Type 1 Chemistry Hand Applied Dry,2019-05-20--10-58-45_capture_params_ss_800000_ISO_100_led_on_True_led_warm_up_0_led_cool_down_0_.jpeg,0.799989,100,2019-05-20 10:58:50,"[1022, 497, 244, 191]",0.254355197911924,0.4252213847574731,0.8543025087214368,0.25444714910244737,0.4252867988139944,0.8543025087209634,0.24614150641342675,0.41264541266342675,0.8643055689134268,False,False,False,0.15336806891342675,0.26567275641342675,0.5918446314134268,0.46489150641342675,0.8271961939134268,0.9365711939134268,0.04478974304603544,0.06625703857592226,0.07859657433734413,0.17602768670833827,0.1557937814216067,0.09200087034160372,0.38578994391342675,0.5884266626634268,0.9365711939134268,0.34184463141342675,0.5478993189134268,0.9365711939134268,0.31450088141342675,0.5220204126634268,0.9365711939134268,0.28129775641342675,0.47368056891342675,0.9365711939134268,0.24614150641342675,0.41264541266342675,0.8643055689134268,0.21977431891342675,0.37162978766342675,0.7852040064134268
14,Type 1 Chemistry Thin Back Wet,2019-05-20--10-58-45_capture_params_ss_800000_ISO_100_led_on_True_led_warm_up_0_led_cool_down_0_.jpeg,0.799989,100,2019-05-20 10:58:50,"[569, 401, 137, 213]",0.1716869917272013,0.36674612108571814,0.8785561327434873,0.1716971976166588,0.3668883175341928,0.8785561327435958,0.17289931891342675,0.37358291266342675,0.9111805689134268,False,False,False,0.12114150641342675,0.26957900641342675,0.6348133814134268,0.29008681891342675,0.5762196314134268,0.9365711939134268,0.013526382326832495,0.03320837105378285,0.07249363952712523,0.07878044903815079,0.09051356902550578,0.08251452220900074,0.20024306891342675,0.42778213141342675,0.9365711939134268,0.19243056891342675,0.41069228766342675,0.9365711939134268,0.18852431891342675,0.40287978766342675,0.9365711939134268,0.18168838141342675,0.39018447516342675,0.9365711939134268,0.17289931891342675,0.37358291266342675,0.9111805689134268,0.16215713141342675,0.34721572516342675,0.8398915064134268
15,Type 1 Chemistry Thick Back Wet,2019-05-20--10-58-45_capture_params_ss_800000_ISO_100_led_on_True_led_warm_up_0_led_cool_down_0_.jpeg,0.799989,100,2019-05-20 10:58:50,"[473, 775, 293, 155]",0.16873006622959752,0.3015061231401843,0.6542205801294346,0.16893208617101724,0.3041937765369698,0.6542205801295473,0.16703994391342675,0.29789931891342675,0.6426258814134268,False,False,False,0.08793838141342675,0.15385635016342675,0.33012588141342675,0.49028213141342675,0.9365711939134268,0.9365711939134268,0.023331283571935108,0.051752992182635134,0.09238052268568767,0.1381104330193131,0.17013166006157723,0.14120699576188,0.23539931891342675,0.48393447516342675,0.9365711939134267,0.21293838141342675,0.38139541266342675,0.8291493189134268,0.19828994391342675,0.35698135016342675,0.7721180689134254,0.18168838141342675,0.32573135016342675,0.7031727564134268,0.16703994391342675,0.29789931891342675,0.6426258814134268,0.15239150641342675,0.27202041266342675,0.5908680689134268
16,Upper Glass,2019-05-20--10-58-45_capture_params_ss_800000_ISO_100_led_on_True_led_warm_up_0_led_cool_down_0_.jpeg,0.799989,100,2019-05-20 10:58:50,"[614, 137, 120, 63]",0.019500746213080636,0.06674989672819062,0.16420062057707166,0.01962848041309646,0.06761651623072926,0.16654339546764768,0.019579006413426754,0.06498916266342675,0.16020400641342675,False,False,False,0.007860256413426754,0.048387600163426754,0.12407119391342675,0.056688381413426754,0.24272353766342675,0.5078602564134268,0.003839503373633723,0.011134798414272165,0.02809090284512699,0.19560879359117073,0.16467571881811624,0.16867017011541513,0.033250881413426754,0.11597060797592668,0.2875575220384266,0.026414943913426754,0.08647353766342675,0.21586806891342675,0.023485256413426754,0.07719619391342675,0.19047744391342675,0.021532131413426754,0.06938369391342675,0.16996963141342675,0.019579006413426754,0.06498916266342675,0.16020400641342675,0.017625881413426754,0.062059475163426754,0.15239150641342675
17,Left Glass,2019-05-20--10-58-45_capture_params_ss_800000_ISO_100_led_on_True_led_warm_up_0_led_cool_down_0_.jpeg,0.799989,100,2019-05-20 10:58:50,"[415, 466, 70, 76]",0.020371900961574204,0.07647291000510914,0.20031622313066547,0.02038301839650881,0.07666495859858383,0.20114565496841205,0.020555568913426754,0.07573135016342675,0.19828994391342675,False,False,False,0.010789943913426754,0.062059475163426754,0.16118056891342675,0.045946193913426754,0.14750869391342675,0.39848525641342675,0.0029552720397376677,0.006175891190250746,0.017329712600216096,0.1449869681834681,0.0805568972206401,0.08615504323440423,0.028368068913426754,0.09672744391342675,0.26334853766342753,0.025438381413426754,0.08696181891342675,0.22953994391342675,0.024461818913426754,0.08354385016342675,0.21977431891342675,0.022508693913426754,0.07963760016342675,0.20805556891342675,0.020555568913426754,0.07573135016342675,0.19828994391342675,0.018602443913426754,0.07280166266342675,0.19047744391342675
18,Lower-Left Glass,2019-05-20--10-58-45_capture_params_ss_800000_ISO_100_led_on_True_led_warm_up_0_led_cool_down_0_.jpeg,0.799989,100,2019-05-20 10:58:50,"[636, 1087, 110, 55]",0.02291395281393949,0.07860677520586629,0.1857992167180416,0.022925952436153727,0.07866652578326869,0.1860992156076405,0.022508693913426754,0.07817275641342675,0.18461806891342675,False,False,False,0.012743068913426754,0.062059475163426754,0.15239150641342675,0.049852443913426754,0.14995010016342675,0.30571181891342675,0.0032405578656429074,0.0058122514407085105,0.01372062091717787,0.1413488872345656,0.07388468453178719,0.07372745163045466,0.031297756413426754,0.09526260016342675,0.22953994391342675,0.028368068913426754,0.08940322516342675,0.21098525641342675,0.027391506413426754,0.08598525641342675,0.20317275641342675,0.025438381413426754,0.08159072516342675,0.19243056891342675,0.022508693913426754,0.07817275641342675,0.18461806891342675,0.020555568913426754,0.07475478766342675,0.17680556891342675
19,Lower-Right Glass,2019-05-20--10-58-45_capture_params_ss_800000_ISO_100_led_on_True_led_warm_up_0_led_cool_down_0_.jpeg,0.799989,100,2019-05-20 10:58:50,"[902, 1110, 67, 61]",0.02651092057190341,0.09117738190640183,0.209881379098612,0.02660944400518047,0.09167318937923927,0.21133745928228778,0.026414943913426754,0.08989150641342675,0.20610244391342675,False,False,False,0.013719631413426754,0.06938369391342675,0.16020400641342675,0.07914931891342675,0.20219619391342675,0.5459461939134268,0.004258953411666898,0.010960479601736989,0.026777689207945776,0.16005420522269243,0.11956036084219787,0.12670583482400186,0.038133693913426754,0.12700088141342675,0.31157119391342675,0.033250881413426754,0.10991103766342675,0.25590713141342675,0.031297756413426754,0.10405166266342675,0.23930556891342675,0.029344631413426754,0.09623916266342675,0.21977431891342675,0.026414943913426754,0.08989150641342675,0.20610244391342675,0.023485256413426754,0.08452041266342675,0.19536025641342675
20,Type 1 Chemistry Dry Unsaturated,2019-05-20--10-58-45_capture_params_ss_800000_ISO_100_led_on_True_led_warm_up_0_led_cool_down_0_.jpeg,0.799989,100,2019-05-20 10:58:50,"[870, 470, 15, 55]",0.23413156323160858,0.1585015403560845,0.21920613709524495,0.2341315632316112,0.15854207459524405,0.21920613709524708,0.23344619391342675,0.15727431891342675,0.21684463141342675,False,False,False,0.19926650641342675,0.13725478766342675,0.17680556891342675,0.27739150641342675,0.19194228766342675,0.28129775641342675,0.014150617920929105,0.008643051916044513,0.016318601810076577,0.060438745317438536,0.054515824509740504,0.07444409187771049,0.26762588141342675,0.18205947516342674,0.26911025641342673,0.2576649439134267,0.17387588141342675,0.25102431891342675,0.25395400641342675,0.17026260016342676,0.24086806891342677,0.24418838141342675,0.16362197516342675,0.22758681891342675,0.23344619391342675,0.15727431891342675,0.21684463141342675,0.22368056891342675,0.15239150641342675,0.20805556891342675
21,Light Pipe Reflection,2019-05-20--10-58-45_capture_params_ss_800000_ISO_100_led_on_True_led_warm_up_0_led_cool_down_0_.jpeg,0.799989,100,2019-05-20 10:58:50,"[195, 500, 40, 300]",0.1359458683925934,0.4864378524420725,0.8838336421732897,0.1359458683925611,0.4864378524421355,0.8834859074551848,0.14067275641342675,0.5078602564134268,0.9365711939134268,False,False,False,0.056688381413426754,0.22123916266342675,0.48930556891342675,0.25395400641342675,0.8325672876634268,0.9365711939134268,0.029960337061186334,0.10680484816435688,0.10570027220126467,0.2203843148411986,0.21956524893806845,0.11964002063793684,0.20121963141342675,0.7290516626634268,0.9365711939134268,0.18266494391342675,0.6562977564134268,0.9365711939134268,0.16801650641342675,0.5972157251634268,0.9365711939134268,0.15336806891342675,0.5488758814134268,0.9365711939134268,0.14067275641342675,0.5078602564134268,0.9365711939134268,0.12114150641342675,0.43120010016342675,0.9258290064134268
22,Reflectance Standard Dry,2019-05-20--11-03-45_capture_params_ss_800000_ISO_100_led_on_True_led_warm_up_0_led_cool_down_0_.jpeg,0.799989,100,2019-05-20 11:03:50,"[912, 121, 330, 222]",0.013495277484302915,0.040354292918154726,0.09817723514220185,0.01404289946131272,0.041838632872282865,0.10117946784795157,0.012743068913426754,0.037645412663426754,0.09282119391342675,False,False,False,0.002977443913426754,0.008836818913426754,0.012743068913426754,0.9365711939134268,0.9365711939134268,0.9365711939134268,0.014926550134296244,0.031076123301107067,0.048694135979823486,1.0629250871885771,0.7427614424202251,0.4812649939313683,0.030321193913426754,0.09477431891342675,0.23149306891342675,0.020555568913426754,0.060594631413426754,0.14653213141342675,0.018602443913426754,0.05229385016342675,0.12602431891342675,0.015672756413426754,0.043993068913426754,0.10649306891342675,0.012743068913426754,0.037645412663426754,0.09282119391342675,0.010789943913426754,0.033739162663426754,0.08305556891342675
23,OO DO patch Wet,2019-05-20--11-03-45_capture_params_ss_800000_ISO_100_led_on_True_led_warm_up_0_led_cool_down_0_.jpeg,0.799989,100,2019-05-20 11:03:50,"[893, 770, 167, 269]",0.08020733047440992,0.0982962713675641,0.17277468436246593,0.08023248743931488,0.09857981056723897,0.1739362712054797,0.08110244391342675,0.09721572516342675,0.16996963141342675,False,False,False,0.029344631413426754,0.06254775641342675,0.11137588141342675,0.38090713141342675,0.8086415064134268,0.9365711939134268,0.015158964053196725,0.015333606182772807,0.03229947792317876,0.18893797932741957,0.15554509685646145,0.18569719644628785,0.11332900641342675,0.13237197516342675,0.26762588141342675,0.10453994391342675,0.12065322516342675,0.22075088141342675,0.09965713141342675,0.11577041266342675,0.20610244391342675,0.09086806891342675,0.10746963141342675,0.18754775641342675,0.08110244391342675,0.09721572516342675,0.16996963141342675,0.07036025641342675,0.08842666266342675,0.15434463141342675
24,Type 1 Chemistry Hand Applied Dry,2019-05-20--11-03-45_capture_params_ss_800000_ISO_100_led_on_True_led_warm_up_0_led_cool_down_0_.jpeg,0.799989,100,2019-05-20 11:03:50,"[1022, 497, 244, 191]",0.25595075734053546,0.4277988671552872,0.8577091410987542,0.2560321667846744,0.42786531021457175,0.8577091410982677,0.24809463141342675,0.41508681891342675,0.8701649439134268,False,False,False,0.14946181891342675,0.25883681891342675,0.5762196314134268,0.45121963141342675,0.8164540064134268,0.9365711939134268,0.04500783298765057,0.0665475963257924,0.0769358437179327,0.17578975936059865,0.1555339840297387,0.0896992232348357,0.38774306891342675,0.5923329126634268,0.9365711939134268,0.34379775641342675,0.5508290064134268,0.9365711939134268,0.31645400641342675,0.5244618189134268,0.9365711939134268,0.28325088141342675,0.47709853766342675,0.9365711939134268,0.24809463141342675,0.41508681891342675,0.8701649439134268,0.22172744391342675,0.37407119391342675,0.7900868189134268
25,Type 1 Chemistry Thin Back Wet,2019-05-20--11-03-45_capture_params_ss_800000_ISO_100_led_on_True_led_warm_up_0_led_cool_down_0_.jpeg,0.799989,100,2019-05-20 11:03:50,"[569, 401, 137, 213]",0.17385663665924553,0.37071206008132246,0.8844910398212947,0.1738647038707291,0.37086355706826507,0.8844910398214033,0.17485244391342675,0.37748916266342675,0.9199696314134268,False,False,False,0.12407119391342675,0.26518447516342675,0.6514149439134268,0.28813369391342675,0.6045399439134268,0.9365711939134268,0.0135614827697752,0.033046532125104784,0.06934519408086619,0.07800020629752635,0.0891069815172535,0.07840123976255134,0.20219619391342675,0.43266494391342675,0.9365711939134268,0.19438369391342675,0.41508681891342675,0.9365711939134268,0.19047744391342675,0.40678603766342675,0.9365711939134268,0.18364150641342675,0.39360244391342675,0.9365711939134268,0.17485244391342675,0.37748916266342675,0.9199696314134268,0.16508681891342675,0.35112197516342675,0.8496571314134268
26,Type 1 Chemistry Thick Back Wet,2019-05-20--11-03-45_capture_params_ss_800000_ISO_100_led_on_True_led_warm_up_0_led_cool_down_0_.jpeg,0.799989,100,2019-05-20 11:03:50,"[473, 775, 293, 155]",0.17099278407372273,0.30386806839290575,0.6581747174945672,0.17119870461343786,0.3065967675297587,0.65817471749468,0.16899306891342675,0.30034072516342675,0.6465321314134268,False,False,False,0.09672744391342675,0.14946181891342675,0.32328994391342675,0.49321181891342675,0.9365711939134268,0.9365711939134268,0.023374460737421124,0.05192106985125064,0.0924592902620797,0.13653409814168885,0.1693464359379168,0.14047833774901425,0.23832900641342675,0.48972549078842703,0.9365711939134267,0.21489150641342675,0.38481338141342675,0.8340321314134268,0.20121963141342675,0.35991103766342675,0.7773915064134268,0.18364150641342675,0.32866103766342675,0.7070790064134268,0.16899306891342675,0.30034072516342675,0.6465321314134268,0.15532119391342675,0.27446181891342675,0.5947743189134268
27,Upper Glass,2019-05-20--11-03-45_capture_params_ss_800000_ISO_100_led_on_True_led_warm_up_0_led_cool_down_0_.jpeg,0.799989,100,2019-05-20 11:03:50,"[614, 137, 120, 63]",0.0199142034858741,0.06810961166708641,0.1676481481399609,0.02007943010721047,0.06913625932762088,0.1702244935579231,0.019579006413426754,0.06645400641342675,0.16313369391342675,False,False,False,0.008836818913426754,0.051805568913426754,0.12797744391342675,0.057664943913426754,0.25053603766342675,0.5303211939134268,0.003985990106779725,0.012301210634446336,0.030766737891378508,0.198511117372219,0.17792704948287294,0.18074213204170506,0.034227443913426754,0.12427138922592668,0.3090418970384266,0.026414943913426754,0.08989150641342675,0.22270400641342675,0.024461818913426754,0.07963760016342675,0.19633681891342675,0.021532131413426754,0.07084853766342675,0.17387588141342675,0.019579006413426754,0.06645400641342675,0.16313369391342675,0.017625881413426754,0.06303603766342675,0.15434463141342675
