,ROI,image,exposure_seconds,iso,timestamp,ROI definition,r_msorm,g_msorm,b_msorm,r_mean,g_mean,b_mean,r_median,g_median,b_median,r_outlier_warning,g_outlier_warning,b_outlier_warning,r_min,g_min,b_min,r_max,g_max,b_max,r_stdev,g_stdev,b_stdev,r_cv,g_cv,b_cv,r_percentile_99,g_percentile_99,b_percentile_99,r_percentile_95,g_percentile_95,b_percentile_95,r_percentile_90,g_percentile_90,b_percentile_90,r_percentile_75,g_percentile_75,b_percentile_75,r_percentile_50,g_percentile_50,b_percentile_50,r_percentile_25,g_percentile_25,b_percentile_25
10,Light Pipe Reflection,2019-05-16--15-43-27_capture_params_ss_800000_ISO_100_led_on_True_led_warm_up_0_led_cool_down_0_.jpeg,0.799989,100,2019-05-16 15:43:33,"[195, 500, 40, 300]",0.12975566827066484,0.4644775659837392,0.8728766407178359,0.12976593675193843,0.4644775659838014,0.8727733423510183,0.13383681891342675,0.47612197516342675,0.9365711939134268,False,False,False,0.046922756413426754,0.20463760016342675,0.45903213141342675,0.25297744391342675,0.8066883814134268,0.9365711939134268,0.02975905506042113,0.10733117979386918,0.1182300686709858,0.22932871141144515,0.2310793623940329,0.13546480275452222,0.19438369391342675,0.7109852564134268,0.9365711939134268,0.17387588141342675,0.6206532251634268,0.9365711939134268,0.16411025641342675,0.5830555689134268,0.9365711939134268,0.14946181891342675,0.5391102564134268,0.9365711939134268,0.13383681891342675,0.47612197516342675,0.9365711939134268,0.11235244391342675,0.39946181891342675,0.8708973657884268
11,Reflectance Standard Dry,2019-05-16--15-48-27_capture_params_ss_800000_ISO_100_led_on_True_led_warm_up_0_led_cool_down_0_.jpeg,0.799989,100,2019-05-16 15:48:33,"[912, 121, 330, 222]",0.013179661905822473,0.0392992428236959,0.09597019349621061,0.013734614436231305,0.04082136693802203,0.09898481492087588,0.012743068913426754,0.036668850163426754,0.08989150641342675,False,False,False,0.002977443913426754,0.007860256413426754,0.014696193913426754,0.9365711939134268,0.9365711939134268,0.9365711939134268,0.014767975128019117,0.031517002765461974,0.048786234711630676,1.0752376920797901,0.7720712246925336,0.49286584766186864,0.029344631413426754,0.09282119391342675,0.22505752203843016,0.020555568913426754,0.059129787663426754,0.14360244391342675,0.017625881413426754,0.05082900641342675,0.12407119391342675,0.014696193913426754,0.042528225163426754,0.10356338141342675,0.012743068913426754,0.036668850163426754,0.08989150641342675,0.010789943913426754,0.032762600163426754,0.08110244391342675
12,OO DO patch Wet,2019-05-16--15-48-27_capture_params_ss_800000_ISO_100_led_on_True_led_warm_up_0_led_cool_down_0_.jpeg,0.799989,100,2019-05-16 15:48:33,"[893, 770, 167, 269]",0.05256986831296577,0.07829282235884659,0.15551220218591652,0.05260396196234156,0.07858109401333738,0.1563488638292398,0.051805568913426754,0.07719619391342675,0.15434463141342675,False,False,False,0.019579006413426754,0.050829006413426754,0.10161025641342675,0.30082900641342675,0.6431141626634268,0.9365711939134268,0.010454542744404244,0.013541218774068097,0.028612436805793662,0.19874059584881656,0.1723215863063675,0.18300380383347992,0.07817275641342675,0.10405166266342675,0.22075088141342675,0.07036025641342675,0.09672744391342675,0.19536025641342675,0.06645400641342675,0.09330947516342675,0.18461806891342675,0.059618068913426754,0.08745010016342675,0.16996963141342675,0.051805568913426754,0.07719619391342675,0.15434463141342675,0.045946193913426754,0.06889541266342675,0.13871963141342675
13,Type 1 Chemistry Hand Applied Dry,2019-05-16--15-48-27_capture_params_ss_800000_ISO_100_led_on_True_led_warm_up_0_led_cool_down_0_.jpeg,0.799989,100,2019-05-16 15:48:33,"[1022, 497, 244, 191]",0.26506123853232105,0.42563460347439624,0.853387615250651,0.2651791527260647,0.42567813417080386,0.8533876152501811,0.25590713141342675,0.41264541266342675,0.8633290064134268,False,False,False,0.15629775641342675,0.26274306891342675,0.5791493189134268,0.47075088141342675,0.7754383814134268,0.9365711939134268,0.0472739418487166,0.0663545962505781,0.07883940591250604,0.17827171315217044,0.15587973852552464,0.09238405210438085,0.40434463141342675,0.5898915064134268,0.9365711939134268,0.35746963141342675,0.5478993189134268,0.9365711939134268,0.32817275641342675,0.5229969751634268,0.9365711939134268,0.29399306891342675,0.47416885016342675,0.9365711939134268,0.25590713141342675,0.41264541266342675,0.8633290064134268,0.22953994391342675,0.37211806891342675,0.7832508814134268
14,Type 1 Chemistry Thin Back Wet,2019-05-16--15-48-27_capture_params_ss_800000_ISO_100_led_on_True_led_warm_up_0_led_cool_down_0_.jpeg,0.799989,100,2019-05-16 15:48:33,"[569, 401, 137, 213]",0.1728836218878424,0.35387298233770137,0.8534884182524658,0.1728912202148393,0.3540003597502311,0.8534884182525735,0.17387588141342675,0.36088760016342675,0.8770008814134268,False,False,False,0.12016494391342675,0.25541885016342675,0.6094227564134268,0.27250869391342675,0.6025868189134268,0.9365711939134268,0.013827754035665218,0.031815734852368265,0.07743921414462024,0.07997950398222928,0.08987486587532344,0.09073258932226494,0.20121963141342675,0.41215713141342675,0.9365711939134268,0.19340713141342675,0.39555556891342675,0.9365711939134268,0.18950088141342675,0.38823135016342675,0.9365711939134268,0.18266494391342675,0.37651260016342675,0.9160633814134268,0.17387588141342675,0.36088760016342675,0.8770008814134268,0.16411025641342675,0.33500869391342675,0.8057118189134268
15,Type 1 Chemistry Thick Back Wet,2019-05-16--15-48-27_capture_params_ss_800000_ISO_100_led_on_True_led_warm_up_0_led_cool_down_0_.jpeg,0.799989,100,2019-05-16 15:48:33,"[473, 775, 293, 155]",0.17109678059621342,0.2982174172000758,0.6469177246920791,0.1713292713314824,0.3016033216693598,0.6469177246921917,0.16899306891342675,0.29496963141342675,0.6357899439134268,False,False,False,0.08793838141342675,0.14067275641342675,0.31645400641342675,0.47465713141342675,0.9365711939134268,0.9365711939134268,0.025685275243061124,0.05827139079964449,0.10111785330140569,0.14991761211291252,0.19320540131028782,0.15630713063167084,0.24516494391342675,0.5243934595384271,0.9365711939134267,0.21977431891342675,0.38871963141342675,0.8496571314134268,0.20317275641342675,0.35844619391342675,0.7754383814134268,0.18461806891342675,0.32426650641342675,0.6973133814134268,0.16899306891342675,0.29496963141342675,0.6357899439134268,0.15336806891342675,0.26713760016342675,0.5811024439134268
16,Upper Glass,2019-05-16--15-48-27_capture_params_ss_800000_ISO_100_led_on_True_led_warm_up_0_led_cool_down_0_.jpeg,0.799989,100,2019-05-16 15:48:33,"[614, 137, 120, 63]",0.018135898553728817,0.06173800978617826,0.1525285997638529,0.018159761415079818,0.061971829970808356,0.15309202207975886,0.017625881413426754,0.061571193913426754,0.15141494391342675,False,False,False,0.008836818913426754,0.046922756413426754,0.12016494391342675,0.050829006413426754,0.20219619391342675,0.37407119391342675,0.002832519340594912,0.0053364554247700615,0.01279560783735987,0.1559777838404196,0.08611098667384492,0.08358115376314992,0.025438381413426754,0.07866103766342675,0.19633681891342675,0.022508693913426754,0.06938369391342675,0.17192275641342675,0.021532131413426754,0.06743056891342675,0.16606338141342675,0.019579006413426754,0.06450088141342675,0.15825088141342675,0.017625881413426754,0.061571193913426754,0.15141494391342675,0.016649318913426754,0.058641506413426754,0.14555556891342675
17,Left Glass,2019-05-16--15-48-27_capture_params_ss_800000_ISO_100_led_on_True_led_warm_up_0_led_cool_down_0_.jpeg,0.799989,100,2019-05-16 15:48:33,"[415, 466, 70, 76]",0.01969836813305819,0.07330818192276459,0.1927798948417147,0.01970584939979839,0.0733996236303036,0.19318483494961947,0.019579006413426754,0.07280166266342675,0.19243056891342675,False,False,False,0.008836818913426754,0.056200100163426754,0.15727431891342675,0.047899318913426754,0.11284072516342675,0.34282119391342675,0.0029018754455491704,0.004993560982382752,0.0132393158556401,0.14725959722288648,0.06803251481961443,0.06853185892719152,0.026414943913426754,0.08833388922592694,0.23539931891342675,0.024461818913426754,0.08159072516342675,0.21489150641342675,0.023485256413426754,0.07963760016342675,0.20805556891342675,0.021532131413426754,0.07621963141342675,0.19926650641342675,0.019579006413426754,0.07280166266342675,0.19243056891342675,0.017625881413426754,0.06987197516342675,0.18461806891342675
18,Lower-Left Glass,2019-05-16--15-48-27_capture_params_ss_800000_ISO_100_led_on_True_led_warm_up_0_led_cool_down_0_.jpeg,0.799989,100,2019-05-16 15:48:33,"[636, 1087, 110, 55]",0.021902924782039285,0.07456364381208655,0.17653692527107823,0.02191081168202104,0.07459280742066517,0.17663963399607574,0.021532131413426754,0.07426650641342675,0.17680556891342675,False,False,False,0.012743068913426754,0.060594631413426754,0.14457900641342675,0.040086818913426754,0.12993056891342675,0.24907119391342675,0.0030231178348446,0.004514647062593051,0.009346467834140282,0.13797379479671334,0.06052389256691677,0.052912631342680004,0.029344631413426754,0.08598525641342675,0.19976455328842696,0.027391506413426754,0.08207900641342675,0.19145400641342675,0.025438381413426754,0.08012588141342675,0.18852431891342675,0.023485256413426754,0.07719619391342675,0.18266494391342675,0.021532131413426754,0.07426650641342675,0.17680556891342675,0.019579006413426754,0.07182510016342675,0.17094619391342675
19,Lower-Right Glass,2019-05-16--15-48-27_capture_params_ss_800000_ISO_100_led_on_True_led_warm_up_0_led_cool_down_0_.jpeg,0.799989,100,2019-05-16 15:48:33,"[902, 1110, 67, 61]",0.024808364299600618,0.08471353523766281,0.1961295524400803,0.024871368246678117,0.08508527533776601,0.19716380271879366,0.024461818913426754,0.08452041266342675,0.19438369391342675,False,False,False,0.012743068913426754,0.06694228766342675,0.16411025641342675,0.049852443913426754,0.17241103766342675,0.43364150641342675,0.003535535847023911,0.007466370572213275,0.017431319078687318,0.14215284868761194,0.08775161792182914,0.08841034124072392,0.03338760016342663,0.10795791266342675,0.2504579126634264,0.030321193913426754,0.09526260016342675,0.21977431891342675,0.029344631413426754,0.09233291266342675,0.21293838141342675,0.027391506413426754,0.08842666266342675,0.20317275641342675,0.024461818913426754,0.08452041266342675,0.19438369391342675,0.022508693913426754,0.08061416266342675,0.18754775641342675
20,Type 1 Chemistry Dry Unsaturated,2019-05-16--15-48-27_capture_params_ss_800000_ISO_100_led_on_True_led_warm_up_0_led_cool_down_0_.jpeg,0.799989,100,2019-05-16 15:48:33,"[870, 470, 15, 55]",0.24835268065585103,0.1624169562240328,0.22017015856755298,0.24835268065585403,0.1624169562240322,0.22024780376191377,0.24711806891342675,0.16118056891342675,0.21782119391342675,False,False,False,0.20414931891342675,0.13969619391342675,0.18461806891342675,0.29789931891342675,0.19047744391342675,0.28422744391342675,0.014625352514939892,0.008803935076542124,0.01615640430992066,0.05888944897360081,0.05420576324800895,0.0733555751020592,0.28227431891342675,0.18754775641342675,0.26739150641342674,0.2732899439134267,0.17924697516342675,0.25200088141342675,0.26762588141342675,0.17485244391342675,0.24223525641342675,0.25883681891342675,0.16752822516342675,0.22953994391342675,0.24711806891342675,0.16118056891342675,0.21782119391342675,0.23832900641342675,0.15629775641342675,0.20903213141342675
21,Light Pipe Reflection,2019-05-16--15-48-27_capture_params_ss_800000_ISO_100_led_on_True_led_warm_up_0_led_cool_down_0_.jpeg,0.799989,100,2019-05-16 15:48:33,"[195, 500, 40, 300]",0.13018840289959224,0.4656743433274892,0.8734352927506358,0.13019953050193817,0.4656743433275517,0.8733306340176851,0.13383681891342675,0.47709853766342675,0.9365711939134268,False,False,False,0.051805568913426754,0.20561416266342675,0.44633681891342675,0.26371963141342675,0.8159657251634268,0.9365711939134268,0.029974783190888803,0.10728679992291233,0.11738553727227963,0.23022189922906516,0.2303901888952633,0.13441133598194901,0.19536025641342675,0.7095204126634268,0.9365711939134268,0.17387588141342675,0.6216542017259264,0.9365711939134268,0.16411025641342675,0.5850086939134268,0.9365711939134268,0.15043838141342675,0.5395985376634268,0.9365711939134268,0.13383681891342675,0.47709853766342675,0.9365711939134268,0.11235244391342675,0.40190322516342675,0.8750477564134268
22,Reflectance Standard Dry,2019-05-16--15-53-27_capture_params_ss_800000_ISO_100_led_on_True_led_warm_up_0_led_cool_down_0_.jpeg,0.799989,100,2019-05-16 15:53:33,"[912, 121, 330, 222]",0.013251423108898281,0.039434570606238575,0.0962877258738003,0.013808729744721625,0.04095217512547124,0.09930564356201714,0.012743068913426754,0.037157131413426754,0.09086806891342675,False,False,False,0.002977443913426754,0.008836818913426754,0.014696193913426754,0.9248524439134268,0.9365711939134268,0.9365711939134268,0.014718465562761057,0.031532581091928184,0.048882430857827334,1.065881209557829,0.7699855012662246,0.49224222415214375,0.029344631413426754,0.09184463141342675,0.22661025641342675,0.020555568913426754,0.059129787663426754,0.14360244391342675,0.017625881413426754,0.05131728766342675,0.12407119391342675,0.014696193913426754,0.043016506413426754,0.10356338141342675,0.012743068913426754,0.037157131413426754,0.09086806891342675,0.010789943913426754,0.032762600163426754,0.08207900641342675
23,OO DO patch Wet,2019-05-16--15-53-27_capture_params_ss_800000_ISO_100_led_on_True_led_warm_up_0_led_cool_down_0_.jpeg,0.799989,100,2019-05-16 15:53:33,"[893, 770, 167, 269]",0.07872381621539479,0.09270610558275169,0.16049662843936294,0.07874061175759071,0.09298986360242693,0.16134895600084634,0.07914931891342675,0.09184463141342675,0.15922744391342675,False,False,False,0.021532131413426754,0.056200100163426754,0.10258681891342675,0.31938369391342675,0.6616688501634268,0.9365711939134268,0.015902441832849987,0.014806201275719766,0.02899010566175192,0.20195984610593234,0.15922381969526128,0.17967333895609375,0.11332900641342675,0.12211806891342675,0.22661025641342675,0.10453994391342675,0.11381728766342675,0.20024306891342675,0.09868056891342675,0.10991103766342675,0.18950088141342675,0.08989150641342675,0.10258681891342675,0.17582900641342675,0.07914931891342675,0.09184463141342675,0.15922744391342675,0.06840713141342675,0.08305556891342675,0.14262588141342675
24,Type 1 Chemistry Hand Applied Dry,2019-05-16--15-53-27_capture_params_ss_800000_ISO_100_led_on_True_led_warm_up_0_led_cool_down_0_.jpeg,0.799989,100,2019-05-16 15:53:33,"[1022, 497, 244, 191]",0.26576177305916215,0.4266999005629964,0.8549072968699862,0.26585443173913226,0.4267449999944189,0.8549072968695106,0.25688369391342675,0.41362197516342675,0.8652821314134268,False,False,False,0.15825088141342675,0.26420791266342675,0.6064930689134268,0.46293838141342675,0.7837391626634268,0.9365711939134268,0.047554051168419244,0.0665995349257751,0.07811629612158529,0.17887251627643097,0.15606400760793004,0.09137399623050431,0.40629775641342675,0.5918446314134268,0.9365711939134268,0.35844619391342675,0.5498524439134268,0.9365711939134268,0.32914931891342675,0.5239735376634268,0.9365711939134268,0.29496963141342675,0.47514541266342675,0.9365711939134268,0.25688369391342675,0.41362197516342675,0.8652821314134268,0.22953994391342675,0.37309463141342675,0.7852040064134268
25,Type 1 Chemistry Thin Back Wet,2019-05-16--15-53-27_capture_params_ss_800000_ISO_100_led_on_True_led_warm_up_0_led_cool_down_0_.jpeg,0.799989,100,2019-05-16 15:53:33,"[569, 401, 137, 213]",0.1737175163089031,0.3550924127630992,0.8559176931873549,0.17372096870272555,0.35521844418445214,0.8559176931874627,0.17485244391342675,0.36235244391342675,0.8799305689134268,False,False,False,0.12504775641342675,0.25688369391342675,0.6103993189134268,0.27446181891342675,0.5942860376634268,0.9365711939134268,0.013854353663414474,0.03191901460461277,0.07722528055771302,0.07975061253038655,0.08985742471198477,0.09022512464968892,0.20219619391342675,0.41313369391342675,0.9365711939134268,0.19438369391342675,0.39750869391342675,0.9365711939134268,0.19047744391342675,0.38969619391342675,0.9365711939134268,0.18364150641342675,0.37748916266342675,0.9199696314134268,0.17485244391342675,0.36235244391342675,0.8799305689134268,0.16411025641342675,0.33598525641342675,0.8086415064134268
26,Type 1 Chemistry Thick Back Wet,2019-05-16--15-53-27_capture_params_ss_800000_ISO_100_led_on_True_led_warm_up_0_led_cool_down_0_.jpeg,0.799989,100,2019-05-16 15:53:33,"[473, 775, 293, 155]",0.17258377963704855,0.29954963939149964,0.6491353591121496,0.17282790717591745,0.30299609783775144,0.6491353591122622,0.17094619391342675,0.29594619391342675,0.6377430689134268,False,False,False,0.08696181891342675,0.13676650641342675,0.32036025641342675,0.48735244391342675,0.9365711939134268,0.9365711939134268,0.025718220948986834,0.05855962902253298,0.1010622015505797,0.14880826464448743,0.19326859137932043,0.15568740807585849,0.24614150641342675,0.5283680689134268,0.9365711939134267,0.22172744391342675,0.39067275641342675,0.8516102564134268,0.20512588141342675,0.35991103766342675,0.7783680689134268,0.18657119391342675,0.32524306891342675,0.6992665064134268,0.17094619391342675,0.29594619391342675,0.6377430689134268,0.15532119391342675,0.26811416266342675,0.5830555689134268
27,Upper Glass,2019-05-16--15-53-27_capture_params_ss_800000_ISO_100_led_on_True_led_warm_up_0_led_cool_down_0_.jpeg,0.799989,100,2019-05-16 15:53:33,"[614, 137, 120, 63]",0.01824945860713536,0.06189890425156607,0.15323404368024884,0.01826956010886294,0.06211863728314302,0.15380971801229812,0.018602443913426754,0.061571193913426754,0.15239150641342675,False,False,False,0.008836818913426754,0.047411037663426754,0.12504775641342675,0.050829006413426754,0.18950088141342675,0.36723525641342675,0.0028181212569126373,0.005322838626476446,0.01247083279376847,0.15425227756553966,0.08568827101300389,0.08107961548158708,0.025438381413426754,0.07914931891342675,0.1947840845384266,0.022508693913426754,0.06987197516342675,0.17192275641342675,0.021532131413426754,0.06743056891342675,0.16606338141342675,0.019579006413426754,0.06450088141342675,0.15922744391342675,0.018602443913426754,0.061571193913426754,0.15239150641342675,0.016649318913426754,0.059129787663426754,0.14653213141342675
