,ROI,image,exposure_seconds,iso,timestamp,ROI definition,r_msorm,g_msorm,b_msorm,r_mean,g_mean,b_mean,r_median,g_median,b_median,r_outlier_warning,g_outlier_warning,b_outlier_warning,r_min,g_min,b_min,r_max,g_max,b_max,r_stdev,g_stdev,b_stdev,r_cv,g_cv,b_cv,r_percentile_99,g_percentile_99,b_percentile_99,r_percentile_95,g_percentile_95,b_percentile_95,r_percentile_90,g_percentile_90,b_percentile_90,r_percentile_75,g_percentile_75,b_percentile_75,r_percentile_50,g_percentile_50,b_percentile_50,r_percentile_25,g_percentile_25,b_percentile_25
766,Lower-Left Glass,2019-06-03--21-53-43_capture_params_ss_800000_ISO_100_led_on_True_led_warm_up_0_led_cool_down_0_.jpeg,0.799989,100,2019-06-03 21:53:48,"[636, 1087, 110, 55]",0.013316821661477194,0.04553149376499056,0.10716138956605563,0.01336419494648504,0.04585563993615895,0.10800988838657531,0.012743068913426754,0.044969631413426754,0.10551650641342675,False,False,False,0.003954006413426754,0.034227443913426754,0.08110244391342675,0.039110256413426754,0.12358291266342675,0.23735244391342675,0.0026834159286437593,0.00559837773998376,0.012945252038220958,0.2007914385706812,0.12208700495245345,0.11985247120975584,0.021532131413426754,0.06840713141342675,0.16118056891342675,0.017625881413426754,0.055711818913426754,0.13090713141342675,0.016649318913426754,0.051317287663426754,0.12016494391342675,0.014696193913426754,0.047899318913426754,0.11235244391342675,0.012743068913426754,0.044969631413426754,0.10551650641342675,0.011766506413426754,0.042528225163426754,0.10063369391342675
767,Lower-Right Glass,2019-06-03--21-53-43_capture_params_ss_800000_ISO_100_led_on_True_led_warm_up_0_led_cool_down_0_.jpeg,0.799989,100,2019-06-03 21:53:48,"[902, 1110, 67, 61]",0.01380308398749629,0.04698056814580211,0.10811555054915328,0.01381783723371183,0.047084640703556585,0.10838454646420449,0.013719631413426754,0.046922756413426754,0.10746963141342675,False,False,False,0.005907131413426754,0.035204006413426754,0.08403213141342675,0.049852443913426754,0.09770400641342675,0.18852431891342675,0.002514940921358684,0.004012754030552589,0.008721483161197743,0.18200684223019362,0.08522426784175252,0.08046795826264895,0.019579006413426754,0.058221584538426685,0.13286025641342675,0.017625881413426754,0.053270412663426754,0.12211806891342675,0.016649318913426754,0.051805568913426754,0.11821181891342675,0.015672756413426754,0.049364162663426754,0.11332900641342675,0.013719631413426754,0.046922756413426754,0.10746963141342675,0.011766506413426754,0.044481350163426754,0.10258681891342675
768,Type 1 Chemistry Dry Unsaturated,2019-06-03--21-53-43_capture_params_ss_800000_ISO_100_led_on_True_led_warm_up_0_led_cool_down_0_.jpeg,0.799989,100,2019-06-03 21:53:48,"[870, 470, 15, 55]",0.14644808785282065,0.10185706686300144,0.14413511436797216,0.14644808785281976,0.1019221645573664,0.14413511436797127,0.14653213141342675,0.10112197516342675,0.14164931891342675,False,False,False,0.12016494391342675,0.08549697516342675,0.11918838141342675,0.17387588141342675,0.12944228766342675,0.18559463141342675,0.009771476093801017,0.006364782376054935,0.011890148154260854,0.066723138806847,0.06244748042485448,0.0824930705220504,0.16899306891342675,0.11870010016342675,0.17657119391342674,0.16215713141342675,0.11332900641342675,0.16703994391342675,0.15922744391342675,0.11039931891342675,0.16118056891342675,0.15336806891342675,0.10551650641342675,0.15141494391342675,0.14653213141342675,0.10112197516342675,0.14164931891342675,0.13969619391342675,0.09770400641342675,0.13578994391342675
769,Light Pipe Reflection,2019-06-03--21-53-43_capture_params_ss_800000_ISO_100_led_on_True_led_warm_up_0_led_cool_down_0_.jpeg,0.799989,100,2019-06-03 21:53:48,"[195, 500, 40, 300]",0.09099168544988506,0.3231963566738434,0.67894896084051,0.09099168544988777,0.3231963566738754,0.6789489608405781,0.09770400641342675,0.34916885016342675,0.7490711939134268,False,False,False,0.021532131413426754,0.09184463141342675,0.20805556891342675,0.18559463141342675,0.6851063501634268,0.9365711939134268,0.02976034859565042,0.10638652848107527,0.20943274436743406,0.32706668140618694,0.3291699497356206,0.3084661093053949,0.15629775641342675,0.5649940454759269,0.9365711939134268,0.13578994391342675,0.48442275641342675,0.9365711939134268,0.12504775641342675,0.43852431891342675,0.9365711939134268,0.11235244391342675,0.39848525641342675,0.8594227564134268,0.09770400641342675,0.34916885016342675,0.7490711939134268,0.06450088141342675,0.22953994391342675,0.49223525641342675
770,Reflectance Standard Dry,2019-06-03--21-58-43_capture_params_ss_800000_ISO_100_led_on_True_led_warm_up_0_led_cool_down_0_.jpeg,0.799989,100,2019-06-03 21:58:49,"[912, 121, 330, 222]",0.009134364986733244,0.027633468018329478,0.06676478939815428,0.010189276662377287,0.030192818467627815,0.07075723986711442,0.008836818913426754,0.025438381413426754,0.06254775641342675,False,False,False,-0.0009288060865732459,0.006395412663426754,0.009813381413426754,0.8506336939134268,0.9365711939134268,0.9365711939134268,0.021975631245911804,0.04439935448753492,0.05660660290364333,2.1567410498386264,1.470526990884905,0.800011461865292,0.025438381413426754,0.07768447516342675,0.18559463141342675,0.014696193913426754,0.041551662663426754,0.10161025641342675,0.012743068913426754,0.035692287663426754,0.08598525641342675,0.010789943913426754,0.029344631413426754,0.07133681891342675,0.008836818913426754,0.025438381413426754,0.06254775641342675,0.006883693913426754,0.022996975163426754,0.055711818913426754
771,OO DO patch Wet,2019-06-03--21-58-43_capture_params_ss_800000_ISO_100_led_on_True_led_warm_up_0_led_cool_down_0_.jpeg,0.799989,100,2019-06-03 21:58:49,"[893, 770, 167, 269]",0.030153801218733633,0.0450125830873049,0.08855133462176656,0.03018345823235687,0.04519377797388773,0.08906730966290737,0.030321193913426754,0.044969631413426754,0.08793838141342675,False,False,False,0.008836818913426754,0.029344631413426754,0.053758693913426754,0.34672744391342675,0.5024891626634268,0.9365711939134268,0.006174433443345361,0.007662108314866153,0.017538377818797312,0.20456348625838797,0.16953900865055366,0.19691150305510213,0.04399306891342675,0.05864150641342675,0.12309463141342675,0.04008681891342676,0.05424697516342676,0.10942275641342675,0.037157131413426754,0.052293850163426754,0.10356338141342675,0.034227443913426754,0.048875881413426754,0.09575088141342675,0.030321193913426754,0.044969631413426754,0.08793838141342675,0.026414943913426754,0.041063381413426754,0.08012588141342675
772,Type 1 Chemistry Hand Applied Dry,2019-06-03--21-58-43_capture_params_ss_800000_ISO_100_led_on_True_led_warm_up_0_led_cool_down_0_.jpeg,0.799989,100,2019-06-03 21:58:49,"[1022, 497, 244, 191]",0.16161308702936877,0.2730934555391968,0.5721638827496076,0.16168944841552357,0.2731580836688233,0.5722889904009612,0.15629775641342675,0.26420791266342675,0.5498524439134268,False,False,False,0.09379775641342675,0.16313369391342675,0.36137588141342675,0.30864150641342675,0.5498524439134268,0.9365711939134268,0.029983707409093625,0.044577778730323064,0.0949803985933083,0.1854400995421723,0.16319406744839055,0.16596579732691077,0.25200088141342675,0.38920791266342675,0.8408680689134268,0.22075088141342675,0.35600478766342675,0.7578602564134268,0.20121963141342675,0.33647353766342675,0.7051258814134268,0.17973525641342675,0.30424697516342675,0.6338368189134268,0.15629775641342675,0.26420791266342675,0.5498524439134268,0.13871963141342675,0.23735244391342675,0.49711806891342675
773,Type 1 Chemistry Thin Back Wet,2019-06-03--21-58-43_capture_params_ss_800000_ISO_100_led_on_True_led_warm_up_0_led_cool_down_0_.jpeg,0.799989,100,2019-06-03 21:58:49,"[569, 401, 137, 213]",0.12104760939178001,0.25322250613996244,0.5982109458510618,0.12106416718801308,0.2534229560029169,0.5987664753573616,0.12114150641342675,0.25639541266342675,0.6084461939134268,False,False,False,0.08403213141342675,0.18217666266342675,0.41411025641342675,0.26274306891342675,0.5400868189134268,0.9365711939134268,0.01023160456759968,0.022730543630265648,0.05534535462268712,0.08451389709483537,0.0896940987066855,0.09243228687720931,0.14360244391342675,0.29887588141342675,0.7051258814134268,0.13676650641342675,0.28520400641342675,0.6738758814134268,0.13383681891342675,0.27885635016342675,0.6592274439134268,0.12797744391342675,0.26860244391342675,0.6367665064134268,0.12114150641342675,0.25639541266342675,0.6084461939134268,0.11430556891342675,0.23930556891342675,0.5645008814134268
774,Type 1 Chemistry Thick Back Wet,2019-06-03--21-58-43_capture_params_ss_800000_ISO_100_led_on_True_led_warm_up_0_led_cool_down_0_.jpeg,0.799989,100,2019-06-03 21:58:49,"[473, 775, 293, 155]",0.11425507153360791,0.20371986008925458,0.4357021365181852,0.11440596680652397,0.20491267834872187,0.4389097401675249,0.11235244391342675,0.19975478766342675,0.42973525641342675,False,False,False,0.07719619391342675,0.14360244391342675,0.28911025641342675,0.8311024439134268,0.9365711939134268,0.9365711939134268,0.015168719828247796,0.030707367466805247,0.060368904316728644,0.1325867894102076,0.14985586892064934,0.1375428676831979,0.15043838141342675,0.27446181891342675,0.6143055689134267,0.13871963141342675,0.24711806891342675,0.5254383814134268,0.13286025641342675,0.23735244391342675,0.5029774439134268,0.12407119391342675,0.22172744391342675,0.46782119391342675,0.11235244391342675,0.19975478766342675,0.42973525641342675,0.10356338141342675,0.18510635016342675,0.40043838141342675
775,Upper Glass,2019-06-03--21-58-43_capture_params_ss_800000_ISO_100_led_on_True_led_warm_up_0_led_cool_down_0_.jpeg,0.799989,100,2019-06-03 21:58:49,"[614, 137, 120, 63]",0.01452595075637121,0.05006828826638751,0.12183243608844004,0.014674750874404785,0.050731414750900254,0.12357658309167628,0.014696193913426754,0.049364162663426754,0.11918838141342675,False,False,False,0.005907131413426754,0.036180568913426754,0.09282119391342675,0.10453994391342675,0.36186416266342675,0.8311024439134268,0.0036763744539148662,0.011542526169651245,0.02850944711999133,0.2505238068693266,0.22752226064120196,0.2307026655595532,0.024461818913426754,0.08207900641342675,0.2045497095384266,0.019579006413426754,0.061082912663426754,0.14951064703842604,0.017625881413426754,0.056688381413426754,0.13676650641342675,0.015672756413426754,0.052293850163426754,0.12602431891342675,0.014696193913426754,0.049364162663426754,0.11918838141342675,0.012743068913426754,0.046434475163426754,0.11332900641342675
776,Left Glass,2019-06-03--21-58-43_capture_params_ss_800000_ISO_100_led_on_True_led_warm_up_0_led_cool_down_0_.jpeg,0.799989,100,2019-06-03 21:58:49,"[415, 466, 70, 76]",0.014372511142393435,0.054254618947611966,0.1406298407094471,0.014411485560513857,0.05446385647804663,0.14114671964181857,0.014696193913426754,0.053758693913426754,0.13969619391342675,False,False,False,0.005907131413426754,0.042528225163426754,0.11039931891342675,0.07036025641342675,0.27006728766342675,0.7725086939134268,0.0027314895290702283,0.006469909844991777,0.016571932828151045,0.18953559767316827,0.11879272353032287,0.11740926654338736,0.020555568913426754,0.06938369391342675,0.18461806891342675,0.018602443913426754,0.06254775641342675,0.16020400641342675,0.017625881413426754,0.060106350163426754,0.15434463141342675,0.015672756413426754,0.056688381413426754,0.14653213141342675,0.014696193913426754,0.053758693913426754,0.13969619391342675,0.012743068913426754,0.051317287663426754,0.13286025641342675
777,Lower-Left Glass,2019-06-03--21-58-43_capture_params_ss_800000_ISO_100_led_on_True_led_warm_up_0_led_cool_down_0_.jpeg,0.799989,100,2019-06-03 21:58:49,"[636, 1087, 110, 55]",0.013403166301239304,0.04559256585954456,0.10736235998007104,0.013429406723344526,0.04592359577293581,0.10818147283905467,0.012743068913426754,0.044969631413426754,0.10551650641342675,False,False,False,0.005907131413426754,0.033739162663426754,0.08110244391342675,0.041063381413426754,0.12504775641342675,0.20707900641342675,0.0026918940662668815,0.005613797389155577,0.012853773539912836,0.20044772801374197,0.1222421131157147,0.11881677335855688,0.020555568913426754,0.06840713141342675,0.16118056891342675,0.018602443913426754,0.055711818913426754,0.13188369391342675,0.016649318913426754,0.051805568913426754,0.12114150641342675,0.014696193913426754,0.047899318913426754,0.11235244391342675,0.012743068913426754,0.044969631413426754,0.10551650641342675,0.011766506413426754,0.042528225163426754,0.10063369391342675
778,Lower-Right Glass,2019-06-03--21-58-43_capture_params_ss_800000_ISO_100_led_on_True_led_warm_up_0_led_cool_down_0_.jpeg,0.799989,100,2019-06-03 21:58:49,"[902, 1110, 67, 61]",0.013771293794029247,0.046935116445068446,0.10788208065044368,0.013787730339902176,0.04705083018392115,0.10819673679329674,0.013719631413426754,0.046922756413426754,0.10746963141342675,False,False,False,0.005907131413426754,0.035692287663426754,0.08500869391342675,0.043993068913426754,0.10209853766342675,0.19633681891342675,0.002481382814104919,0.004067141748926266,0.00887327583446604,0.17997036154121104,0.08644144498679102,0.08201056794732998,0.019579006413426754,0.05766494391342675,0.13481338141342675,0.017625881413426754,0.053270412663426754,0.12211806891342675,0.016649318913426754,0.051805568913426754,0.11821181891342675,0.015672756413426754,0.049364162663426754,0.11235244391342675,0.013719631413426754,0.046922756413426754,0.10746963141342675,0.011766506413426754,0.044481350163426754,0.10258681891342675
779,Type 1 Chemistry Dry Unsaturated,2019-06-03--21-58-43_capture_params_ss_800000_ISO_100_led_on_True_led_warm_up_0_led_cool_down_0_.jpeg,0.799989,100,2019-06-03 21:58:49,"[870, 470, 15, 55]",0.14636404429221458,0.10203394706118156,0.1435704448994704,0.1463640442922137,0.10206302629979064,0.1436284855800925,0.14555556891342675,0.10112197516342675,0.14262588141342675,False,False,False,0.11918838141342675,0.08696181891342675,0.11039931891342675,0.17778213141342675,0.12602431891342675,0.19145400641342675,0.009673186961477571,0.006143474461918204,0.011716846699393949,0.066089913053818,0.06019294826583842,0.08157745764756537,0.17071181891342674,0.11907119391342674,0.17754775641342674,0.16313369391342675,0.11381728766342675,0.1648915064134267,0.15922744391342675,0.11039931891342675,0.15922744391342675,0.15239150641342675,0.10551650641342675,0.15043838141342675,0.14555556891342675,0.10112197516342675,0.14262588141342675,0.13969619391342675,0.09770400641342675,0.13578994391342675
780,Light Pipe Reflection,2019-06-03--21-58-43_capture_params_ss_800000_ISO_100_led_on_True_led_warm_up_0_led_cool_down_0_.jpeg,0.799989,100,2019-06-03 21:58:49,"[195, 500, 40, 300]",0.09104873297592672,0.3231319035488434,0.67927708584051,0.09104873297592937,0.3231319035488754,0.6792770858405781,0.09770400641342675,0.34916885016342675,0.7510243189134268,False,False,False,0.022508693913426754,0.09037978766342675,0.20707900641342675,0.19633681891342675,0.7041493189134268,0.9365711939134268,0.029793036147076804,0.10647773523064502,0.20954741834303875,0.3272207659930118,0.32951786580411024,0.30848592232981364,0.15727431891342675,0.565487209538427,0.9365711939134268,0.13578994391342675,0.48539931891342675,0.9365711939134268,0.12504775641342675,0.43901260016342675,0.9365711939134268,0.11235244391342675,0.39848525641342675,0.8594227564134268,0.09770400641342675,0.34916885016342675,0.7510243189134268,0.06450088141342675,0.22905166266342675,0.49028213141342675
781,Reflectance Standard Dry,2019-06-03--22-03-43_capture_params_ss_800000_ISO_100_led_on_True_led_warm_up_0_led_cool_down_0_.jpeg,0.799989,100,2019-06-03 22:03:49,"[912, 121, 330, 222]",0.009128493175846982,0.027652811188755788,0.0667602850325303,0.01019304907825907,0.03020714831594213,0.07076441145631737,0.008836818913426754,0.025438381413426754,0.06254775641342675,False,False,False,-0.002881931086573246,0.005907131413426754,0.010789943913426754,0.8711415064134268,0.9365711939134268,0.9365711939134268,0.022073601477660652,0.04439456486839154,0.056678516134982496,2.165554321203242,1.4696708343356546,0.8009466194736877,0.025438381413426754,0.07817275641342675,0.18657119391342675,0.014696193913426754,0.042039943913426754,0.10161025641342675,0.012743068913426754,0.035692287663426754,0.08598525641342675,0.010789943913426754,0.029344631413426754,0.07133681891342675,0.008836818913426754,0.025438381413426754,0.06254775641342675,0.006883693913426754,0.022996975163426754,0.055711818913426754
782,OO DO patch Wet,2019-06-03--22-03-43_capture_params_ss_800000_ISO_100_led_on_True_led_warm_up_0_led_cool_down_0_.jpeg,0.799989,100,2019-06-03 22:03:49,"[893, 770, 167, 269]",0.029979100161338833,0.044935254305283556,0.08856693429310716,0.030011049506593206,0.045113790846608916,0.08907674420924225,0.030321193913426754,0.044481350163426754,0.08793838141342675,False,False,False,0.009813381413426754,0.026414943913426754,0.055711818913426754,0.34868056891342675,0.5151844751634268,0.9365711939134268,0.006148422833090351,0.007726690277934253,0.01752651902686248,0.2048719699635825,0.17127113755981443,0.19675751715501066,0.04399306891342675,0.05864150641342675,0.12407119391342675,0.03911025641342676,0.05424697516342676,0.10942275641342675,0.037157131413426754,0.052293850163426754,0.10356338141342675,0.034227443913426754,0.048875881413426754,0.09575088141342675,0.030321193913426754,0.044481350163426754,0.08793838141342675,0.026414943913426754,0.041063381413426754,0.08012588141342675
783,Type 1 Chemistry Hand Applied Dry,2019-06-03--22-03-43_capture_params_ss_800000_ISO_100_led_on_True_led_warm_up_0_led_cool_down_0_.jpeg,0.799989,100,2019-06-03 22:03:49,"[1022, 497, 244, 191]",0.1616362910894173,0.27307864184798075,0.5719864701521847,0.1617383142585843,0.27315399754558284,0.5721038156774931,0.15629775641342675,0.26371963141342675,0.5498524439134268,False,False,False,0.09086806891342675,0.16264541266342675,0.35746963141342675,0.32914931891342675,0.5576649439134268,0.9365711939134268,0.029980766766232975,0.044611534014441595,0.09511090695073186,0.18536589121548694,0.1633200846969007,0.16624763608349688,0.25102431891342675,0.39018447516342675,0.8398915064134268,0.22075088141342675,0.35551650641342675,0.7559071314134268,0.20121963141342675,0.33647353766342675,0.7051258814134268,0.17973525641342675,0.30424697516342675,0.6338368189134268,0.15629775641342675,0.26371963141342675,0.5498524439134268,0.13871963141342675,0.23735244391342675,0.49711806891342675
