,ROI,image,exposure_seconds,iso,timestamp,ROI definition,r_msorm,g_msorm,b_msorm,r_mean,g_mean,b_mean,r_median,g_median,b_median,r_outlier_warning,g_outlier_warning,b_outlier_warning,r_min,g_min,b_min,r_max,g_max,b_max,r_stdev,g_stdev,b_stdev,r_cv,g_cv,b_cv,r_percentile_99,g_percentile_99,b_percentile_99,r_percentile_95,g_percentile_95,b_percentile_95,r_percentile_90,g_percentile_90,b_percentile_90,r_percentile_75,g_percentile_75,b_percentile_75,r_percentile_50,g_percentile_50,b_percentile_50,r_percentile_25,g_percentile_25,b_percentile_25
10,Light Pipe Reflection,2019-05-23--10-54-57_capture_params_ss_800000_ISO_100_led_on_True_led_warm_up_0_led_cool_down_0_.jpeg,0.799989,100,2019-05-23 10:55:02,"[195, 500, 40, 300]",0.09271759690821839,0.3280025497076976,0.684440904199885,0.09271759690821962,0.3280025497077302,0.6844409041999517,0.10063369391342675,0.35746963141342675,0.7646961939134268,False,False,False,0.022508693913426754,0.09233291266342675,0.21000869391342675,0.20610244391342675,0.7461415064134268,0.9365711939134268,0.03187079203127064,0.1139260104128997,0.21882733822685746,0.3437404882572536,0.3473326976098648,0.3197169206049227,0.16411025641342675,0.5952674829759269,0.9365711939134268,0.13969619391342675,0.4986073267259264,0.9365711939134268,0.12797744391342675,0.44731338141342675,0.9365711939134268,0.11625869391342675,0.40825088141342675,0.8770008814134268,0.10063369391342675,0.35746963141342675,0.7646961939134268,0.06352431891342675,0.22514541266342675,0.48344619391342675
11,Reflectance Standard Dry,2019-05-23--10-59-57_capture_params_ss_800000_ISO_100_led_on_True_led_warm_up_0_led_cool_down_0_.jpeg,0.799989,100,2019-05-23 11:00:02,"[912, 121, 330, 222]",0.009744781960403397,0.02937857935766245,0.07119071964579092,0.010855874545772165,0.03207107500898149,0.07531623778549106,0.008836818913426754,0.027391506413426754,0.06645400641342675,False,False,False,0.0010243189134267541,0.005907131413426754,0.011766506413426754,0.8711415064134268,0.9365711939134268,0.9365711939134268,0.022528212271416617,0.04546713305800319,0.05779284055224889,2.07520934185724,1.4176990651317471,0.7673357333228629,0.025438381413426754,0.08061416266342675,0.19438369391342675,0.014696193913426754,0.043504787663426754,0.10551650641342675,0.012743068913426754,0.037645412663426754,0.09086806891342675,0.010789943913426754,0.031297756413426754,0.07621963141342675,0.008836818913426754,0.027391506413426754,0.06645400641342675,0.007860256413426754,0.024461818913426754,0.060594631413426754
12,OO DO patch Wet,2019-05-23--10-59-57_capture_params_ss_800000_ISO_100_led_on_True_led_warm_up_0_led_cool_down_0_.jpeg,0.799989,100,2019-05-23 11:00:02,"[893, 770, 167, 269]",0.03970566619348198,0.052437227165389705,0.09666909124691257,0.03972863223145868,0.052629733056074664,0.09721606211154862,0.039110256413426754,0.052293850163426754,0.09575088141342675,False,False,False,0.010789943913426754,0.032274318913426754,0.059618068913426754,0.29203994391342675,0.44243056891342675,0.9346180689134268,0.008517834060109496,0.00863028222892755,0.01816037688916122,0.2144003853564519,0.16398111348450817,0.18680428413489386,0.05961806891342675,0.06938369391342675,0.13676650641342675,0.05375869391342676,0.06401260016342675,0.11918838141342675,0.050829006413426754,0.061571193913426754,0.11235244391342675,0.044969631413426754,0.057176662663426754,0.10453994391342675,0.039110256413426754,0.052293850163426754,0.09575088141342675,0.034227443913426754,0.047411037663426754,0.08793838141342675
13,Type 1 Chemistry Hand Applied Dry,2019-05-23--10-59-57_capture_params_ss_800000_ISO_100_led_on_True_led_warm_up_0_led_cool_down_0_.jpeg,0.799989,100,2019-05-23 11:00:02,"[1022, 497, 244, 191]",0.17546384145584057,0.2901620938597787,0.6051072445005544,0.17557688213232187,0.2901811035879843,0.6051072445006636,0.16899306891342675,0.27983291266342675,0.5801258814134268,False,False,False,0.09770400641342675,0.17778213141342675,0.38383681891342675,0.32328994391342675,0.5557118189134268,0.9365711939134268,0.03390915111802686,0.048838392208799083,0.1030859464777221,0.1931299309237736,0.16830314450158898,0.17035979558101136,0.27739150641342675,0.41752822516342675,0.8936024439134268,0.24223525641342675,0.38139541266342675,0.8047352564134268,0.22075088141342675,0.36039931891342675,0.7510243189134268,0.19536025641342675,0.32475478766342675,0.6728993189134268,0.16899306891342675,0.27983291266342675,0.5801258814134268,0.14946181891342675,0.25102431891342675,0.5225086939134268
14,Type 1 Chemistry Thin Back Wet,2019-05-23--10-59-57_capture_params_ss_800000_ISO_100_led_on_True_led_warm_up_0_led_cool_down_0_.jpeg,0.799989,100,2019-05-23 11:00:02,"[569, 401, 137, 213]",0.1341359455626728,0.2857353279574486,0.6881211576633838,0.13413938227874872,0.28586082091287984,0.6881211576634874,0.13481338141342675,0.29203994391342675,0.7051258814134268,False,False,False,0.09379775641342675,0.19975478766342675,0.46684463141342675,0.23442275641342675,0.5395985376634268,0.9365711939134268,0.011867544661325112,0.029574916607310268,0.07646148438297669,0.08847174080959853,0.10345914670245646,0.11111631074184865,0.16020400641342675,0.34135635016342675,0.8311024439134268,0.15239150641342675,0.32573135016342675,0.7891102564134268,0.14848525641342675,0.31840713141342675,0.7715321314134268,0.14262588141342675,0.30620010016342675,0.7412586939134268,0.13481338141342675,0.29203994391342675,0.7051258814134268,0.12602431891342675,0.26713760016342675,0.6396961939134268
15,Type 1 Chemistry Thick Back Wet,2019-05-23--10-59-57_capture_params_ss_800000_ISO_100_led_on_True_led_warm_up_0_led_cool_down_0_.jpeg,0.799989,100,2019-05-23 11:00:02,"[473, 775, 293, 155]",0.1166139133246528,0.2029279158097496,0.43243875239806356,0.11685521093016271,0.2052131731776602,0.4389831946979664,0.11528213141342675,0.19975478766342675,0.42680556891342675,False,False,False,0.06254775641342675,0.11723525641342675,0.23539931891342675,0.8281727564134268,0.9365711939134268,0.9365711939134268,0.01610171242630829,0.0376226231302415,0.07836386102308888,0.13779199316948998,0.18333434714578623,0.1785122117875277,0.15727431891342675,0.34324111578842703,0.8397547876634273,0.14164931891342675,0.25151260016342675,0.5430165064134268,0.13578994391342675,0.23784072516342675,0.5049305689134268,0.12602431891342675,0.22026260016342675,0.46489150641342675,0.11528213141342675,0.19975478766342675,0.42680556891342675,0.10649306891342675,0.18364150641342675,0.39457900641342675
16,Upper Glass,2019-05-23--10-59-57_capture_params_ss_800000_ISO_100_led_on_True_led_warm_up_0_led_cool_down_0_.jpeg,0.799989,100,2019-05-23 11:00:02,"[614, 137, 120, 63]",0.01514876310391877,0.0519885280928542,0.12690895894138568,0.015290269434259195,0.052620404396237656,0.12844686562309168,0.014696193913426754,0.051317287663426754,0.12504775641342675,False,False,False,0.004930568913426754,0.040086818913426754,0.09868056891342675,0.08891494391342675,0.33354385016342675,0.7832508814134268,0.0034169218113556886,0.01020430711436102,0.025119407474085195,0.22347034668334714,0.19392300822170466,0.1955626348080332,0.024461818913426754,0.08207900641342675,0.19731338141342675,0.019579006413426754,0.061082912663426754,0.14946181891342675,0.018602443913426754,0.057664943913426754,0.13969619391342675,0.016649318913426754,0.054246975163426754,0.13188369391342675,0.014696193913426754,0.051317287663426754,0.12504775641342675,0.013719631413426754,0.048875881413426754,0.11918838141342675
17,Left Glass,2019-05-23--10-59-57_capture_params_ss_800000_ISO_100_led_on_True_led_warm_up_0_led_cool_down_0_.jpeg,0.799989,100,2019-05-23 11:00:02,"[415, 466, 70, 76]",0.01538955880884789,0.05794351403566576,0.1500430007863033,0.015445687275739107,0.058207835566392835,0.15069904283260818,0.015672756413426754,0.057664943913426754,0.14848525641342675,False,False,False,0.006883693913426754,0.044481350163426754,0.11918838141342675,0.059618068913426754,0.21733291266342675,0.6865711939134268,0.0028175042502265966,0.0066276523256669564,0.016901692867492032,0.18241365372275242,0.11386185830784491,0.11215527683388081,0.022508693913426754,0.07515029547592694,0.19712783453842714,0.019579006413426754,0.06596572516342675,0.17094619391342675,0.018602443913426754,0.06352431891342675,0.16313369391342675,0.016649318913426754,0.060594631413426754,0.15629775641342675,0.015672756413426754,0.057664943913426754,0.14848525641342675,0.013719631413426754,0.054735256413426754,0.14262588141342675
18,Lower-Left Glass,2019-05-23--10-59-57_capture_params_ss_800000_ISO_100_led_on_True_led_warm_up_0_led_cool_down_0_.jpeg,0.799989,100,2019-05-23 11:00:02,"[636, 1087, 110, 55]",0.01377138696162152,0.04661908024240051,0.1095450512324369,0.013797433582848519,0.046885873019836766,0.11021449840723653,0.013719631413426754,0.045946193913426754,0.10844619391342675,False,False,False,0.004930568913426754,0.033739162663426754,0.08500869391342675,0.035204006413426754,0.10795791266342675,0.19536025641342675,0.002576642467690185,0.004760006882020462,0.01102334948808296,0.18674795223462345,0.10152326437446453,0.10001723591167005,0.020555568913426754,0.06572646735092685,0.15434463141342675,0.017625881413426754,0.054735256413426754,0.12797744391342675,0.016649318913426754,0.051805568913426754,0.12114150641342675,0.015672756413426754,0.048875881413426754,0.11430556891342675,0.013719631413426754,0.045946193913426754,0.10844619391342675,0.011766506413426754,0.043993068913426754,0.10356338141342675
19,Lower-Right Glass,2019-05-23--10-59-57_capture_params_ss_800000_ISO_100_led_on_True_led_warm_up_0_led_cool_down_0_.jpeg,0.799989,100,2019-05-23 11:00:02,"[902, 1110, 67, 61]",0.01508227119590224,0.05122246760281885,0.11765148039100738,0.015105504303078287,0.051382877682086714,0.11805961183917421,0.014696193913426754,0.050829006413426754,0.11723525641342675,False,False,False,0.006883693913426754,0.037157131413426754,0.09477431891342675,0.041063381413426754,0.10014541266342675,0.23051650641342675,0.0026330343971904266,0.004317110228368944,0.009679774131420436,0.17430959896213805,0.08401845951640795,0.0819905637552547,0.021532131413426754,0.06401260016342675,0.14666885016342662,0.019579006413426754,0.058153225163426754,0.13286025641342675,0.018602443913426754,0.05620010016342675,0.12797744391342675,0.016649318913426754,0.053270412663426754,0.12260635016342675,0.014696193913426754,0.050829006413426754,0.11723525641342675,0.013719631413426754,0.048875881413426754,0.11235244391342675
20,Type 1 Chemistry Dry Unsaturated,2019-05-23--10-59-57_capture_params_ss_800000_ISO_100_led_on_True_led_warm_up_0_led_cool_down_0_.jpeg,0.799989,100,2019-05-23 11:00:02,"[870, 470, 15, 55]",0.1640960518679722,0.11174505522258933,0.15538882946931978,0.1640960518679717,0.11177656796645694,0.15551532270130444,0.16411025641342675,0.11088760016342675,0.15239150641342675,False,False,False,0.12895400641342675,0.09477431891342675,0.12309463141342675,0.20024306891342675,0.13774306891342675,0.20805556891342675,0.01079065477180064,0.00654536333459395,0.013331089934468774,0.06575816205793043,0.05855756223037864,0.08572203499248472,0.18926650641342674,0.12993056891342675,0.19243056891342675,0.18168838141342675,0.12446181891342672,0.18071181891342675,0.17778213141342675,0.12065322516342675,0.17485244391342675,0.17192275641342675,0.11577041266342675,0.16313369391342675,0.16411025641342675,0.11088760016342675,0.15239150641342675,0.15629775641342675,0.10698135016342675,0.14653213141342675
21,Light Pipe Reflection,2019-05-23--10-59-57_capture_params_ss_800000_ISO_100_led_on_True_led_warm_up_0_led_cool_down_0_.jpeg,0.799989,100,2019-05-23 11:00:02,"[195, 500, 40, 300]",0.09252619065821839,0.3276441105800934,0.684378892481135,0.0925261906582198,0.3276441105801259,0.6843788924812017,0.10063369391342675,0.35698135016342675,0.7646961939134268,False,False,False,0.022508693913426754,0.09526260016342675,0.20610244391342675,0.21489150641342675,0.7515126001634268,0.9365711939134268,0.031783521377779345,0.11366934075384316,0.21874994644707801,0.34350837478205176,0.3469292964020641,0.31963280698796037,0.16313369391342675,0.5962440454759269,0.9365711939134268,0.14067275641342675,0.49760635016342675,0.9365711939134268,0.12797744391342675,0.44682510016342675,0.9365711939134268,0.11528213141342675,0.40825088141342675,0.8770008814134268,0.10063369391342675,0.35698135016342675,0.7646961939134268,0.06352431891342675,0.22563369391342675,0.48442275641342675
22,Reflectance Standard Dry,2019-05-23--11-04-57_capture_params_ss_800000_ISO_100_led_on_True_led_warm_up_0_led_cool_down_0_.jpeg,0.799989,100,2019-05-23 11:05:02,"[912, 121, 330, 222]",0.00976508361457586,0.029386881049182665,0.07117698362213794,0.010876896099996843,0.0320767936182157,0.07530026833592789,0.008836818913426754,0.027391506413426754,0.06645400641342675,False,False,False,4.775641342675413e-05,0.007860256413426754,0.009813381413426754,0.8652821314134268,0.9365711939134268,0.9365711939134268,0.022483459336733035,0.045494165520967876,0.057832168589244025,2.0670841322773654,1.418289061632792,0.7680207503543605,0.025438381413426754,0.08012588141342675,0.19185439703843016,0.014696193913426754,0.043504787663426754,0.10551650641342675,0.012743068913426754,0.037645412663426754,0.09086806891342675,0.010789943913426754,0.031297756413426754,0.07621963141342675,0.008836818913426754,0.027391506413426754,0.06645400641342675,0.007860256413426754,0.024461818913426754,0.060594631413426754
23,OO DO patch Wet,2019-05-23--11-04-57_capture_params_ss_800000_ISO_100_led_on_True_led_warm_up_0_led_cool_down_0_.jpeg,0.799989,100,2019-05-23 11:05:02,"[893, 770, 167, 269]",0.05517579228872732,0.06073384787044982,0.09922590642486849,0.055193310159540335,0.06092201451895646,0.09979121501206946,0.055711818913426754,0.060594631413426754,0.09868056891342675,False,False,False,0.015672756413426754,0.036180568913426754,0.061571193913426754,0.31059463141342675,0.47075088141342675,0.9365711939134268,0.01154273293791524,0.00930335301315206,0.018174833956725735,0.20913282614414896,0.1527092149957916,0.1821285967359706,0.07991103766342561,0.07914931891342675,0.13871963141342675,0.07328994391342675,0.07328994391342675,0.12114150641342675,0.06938369391342675,0.07036025641342675,0.11528213141342675,0.06352431891342675,0.06596572516342675,0.10649306891342675,0.055711818913426754,0.060594631413426754,0.09868056891342675,0.047899318913426754,0.055223537663426754,0.09086806891342675
24,Type 1 Chemistry Hand Applied Dry,2019-05-23--11-04-57_capture_params_ss_800000_ISO_100_led_on_True_led_warm_up_0_led_cool_down_0_.jpeg,0.799989,100,2019-05-23 11:05:02,"[1022, 497, 244, 191]",0.17570379641621778,0.2901959382468495,0.6048943260480074,0.17577967957191934,0.29021535368253093,0.6048943260481165,0.16899306891342675,0.27983291266342675,0.5801258814134268,False,False,False,0.10161025641342675,0.17436416266342675,0.39946181891342675,0.32036025641342675,0.5391102564134268,0.9365711939134268,0.03395242214384525,0.048800430548429405,0.10273185611833466,0.19315328271464846,0.16815247687347587,0.16983438543637921,0.27739150641342675,0.41703994391342675,0.8936024439134268,0.24321181891342675,0.38090713141342675,0.8047352564134268,0.22075088141342675,0.35991103766342675,0.7490711939134268,0.19536025641342675,0.32426650641342675,0.6728993189134268,0.16899306891342675,0.27983291266342675,0.5801258814134268,0.15043838141342675,0.25102431891342675,0.5225086939134268
25,Type 1 Chemistry Thin Back Wet,2019-05-23--11-04-57_capture_params_ss_800000_ISO_100_led_on_True_led_warm_up_0_led_cool_down_0_.jpeg,0.799989,100,2019-05-23 11:05:02,"[569, 401, 137, 213]",0.13409030547482365,0.2850874084349497,0.6858975294356843,0.13409527449029046,0.2852152341548009,0.6858975294357879,0.13481338141342675,0.29155166266342675,0.7031727564134268,False,False,False,0.09477431891342675,0.20317275641342675,0.47270400641342675,0.22758681891342675,0.5156727564134268,0.9365711939134268,0.011855980007055024,0.029544861208429536,0.0764122551558704,0.08841459963537707,0.10358794927620882,0.11140476802522721,0.15922744391342675,0.34086806891342675,0.8271961939134268,0.15239150641342675,0.32475478766342675,0.7871571314134268,0.14848525641342675,0.31743056891342675,0.7695790064134268,0.14262588141342675,0.30571181891342675,0.7393055689134268,0.13481338141342675,0.29155166266342675,0.7031727564134268,0.12602431891342675,0.26664931891342675,0.6377430689134268
26,Type 1 Chemistry Thick Back Wet,2019-05-23--11-04-57_capture_params_ss_800000_ISO_100_led_on_True_led_warm_up_0_led_cool_down_0_.jpeg,0.799989,100,2019-05-23 11:05:02,"[473, 775, 293, 155]",0.11728445194261976,0.2032778802772905,0.4324781858827004,0.11753096680652553,0.20554189080261895,0.43903865114820306,0.11625869391342675,0.20024306891342675,0.42778213141342675,False,False,False,0.06743056891342675,0.11235244391342675,0.25004775641342675,0.8545399439134268,0.9365711939134268,0.9365711939134268,0.01618715032790348,0.03771033112843422,0.07845581897661533,0.13772668401979604,0.18346786137453266,0.17869911628835514,0.15825088141342675,0.34330947516342675,0.8447743189134267,0.14262588141342675,0.25151260016342675,0.5439930689134268,0.13676650641342675,0.23832900641342675,0.5039540064134268,0.12700088141342675,0.22075088141342675,0.46489150641342675,0.11625869391342675,0.20024306891342675,0.42778213141342675,0.10649306891342675,0.18364150641342675,0.39457900641342675
27,Upper Glass,2019-05-23--11-04-57_capture_params_ss_800000_ISO_100_led_on_True_led_warm_up_0_led_cool_down_0_.jpeg,0.799989,100,2019-05-23 11:05:02,"[614, 137, 120, 63]",0.01515829752025128,0.05189707287170461,0.12676473793806053,0.015314554321825326,0.052553427193029974,0.12832841220873983,0.014696193913426754,0.051317287663426754,0.12504775641342675,False,False,False,0.006883693913426754,0.038133693913426754,0.09672744391342675,0.09868056891342675,0.32670791266342675,0.7832508814134268,0.003534774459189607,0.010424475459127077,0.025282150986496225,0.23081144804534545,0.19835957454949102,0.19701132860096573,0.023485256413426754,0.08061416266342675,0.1977137720384266,0.019579006413426754,0.061082912663426754,0.14946181891342675,0.018602443913426754,0.057664943913426754,0.13969619391342675,0.016649318913426754,0.054246975163426754,0.13188369391342675,0.014696193913426754,0.051317287663426754,0.12504775641342675,0.013719631413426754,0.048875881413426754,0.11918838141342675
