,ROI,image,exposure_seconds,iso,timestamp,ROI definition,r_msorm,g_msorm,b_msorm,r_mean,g_mean,b_mean,r_median,g_median,b_median,r_outlier_warning,g_outlier_warning,b_outlier_warning,r_min,g_min,b_min,r_max,g_max,b_max,r_stdev,g_stdev,b_stdev,r_cv,g_cv,b_cv,r_percentile_99,g_percentile_99,b_percentile_99,r_percentile_95,g_percentile_95,b_percentile_95,r_percentile_90,g_percentile_90,b_percentile_90,r_percentile_75,g_percentile_75,b_percentile_75,r_percentile_50,g_percentile_50,b_percentile_50,r_percentile_25,g_percentile_25,b_percentile_25
0,Reflectance Standard Dry,2019-05-21--16-35-26_capture_params_ss_800000_ISO_100_led_on_True_led_warm_up_0_led_cool_down_0_.jpeg,0.799989,100,2019-05-21 16:35:32,"[912, 121, 330, 222]",0.012992289395925517,0.03931071244856508,0.09663363499611442,0.013534809695410903,0.040771872308447935,0.0996275252803822,0.012743068913426754,0.036668850163426754,0.09086806891342675,False,False,False,0.0010243189134267541,0.010789943913426754,0.011766506413426754,0.8955555689134268,0.9365711939134268,0.9365711939134268,0.014551207245566017,0.030915401386172738,0.048429878413290696,1.0750950750714827,0.7582531690546638,0.48610941882772124,0.029344631413426754,0.09155654547592845,0.22408095953843016,0.019579006413426754,0.058641506413426754,0.14360244391342675,0.017625881413426754,0.05034072516342675,0.12407119391342675,0.014696193913426754,0.042528225163426754,0.10453994391342675,0.012743068913426754,0.036668850163426754,0.09086806891342675,0.010789943913426754,0.032762600163426754,0.08207900641342675
1,OO DO patch Wet,2019-05-21--16-35-26_capture_params_ss_800000_ISO_100_led_on_True_led_warm_up_0_led_cool_down_0_.jpeg,0.799989,100,2019-05-21 16:35:32,"[893, 770, 167, 269]",0.03472812637148718,0.06962620076221661,0.1555087989478194,0.034774951941027185,0.06991438714476807,0.15640201467207024,0.034227443913426754,0.06840713141342675,0.15336806891342675,False,False,False,0.013719631413426754,0.044481350163426754,0.09672744391342675,0.29301650641342675,0.6782704126634268,0.9365711939134268,0.0067193538864588325,0.013510119162426327,0.03031548472761319,0.19322395895338096,0.19323804032568617,0.19383052572037507,0.05082900641342675,0.10003799078842618,0.23149306891342675,0.04594619391342676,0.08842666266342675,0.19926650641342675,0.043016506413426754,0.08452041266342675,0.18657119391342675,0.039110256413426754,0.07768447516342675,0.16996963141342675,0.034227443913426754,0.06840713141342675,0.15336806891342675,0.030321193913426754,0.060594631413426754,0.13774306891342675
2,Type 1 Chemistry Hand Applied Dry,2019-05-21--16-35-26_capture_params_ss_800000_ISO_100_led_on_True_led_warm_up_0_led_cool_down_0_.jpeg,0.799989,100,2019-05-21 16:35:32,"[1022, 497, 244, 191]",0.2518590361034429,0.4249412156537527,0.858916831492819,0.25196783620146224,0.4250046362883797,0.858916831492328,0.24321181891342675,0.41215713141342675,0.8711415064134268,False,False,False,0.14946181891342675,0.26762588141342675,0.5898915064134268,0.44145400641342675,0.7920399439134268,0.9365711939134268,0.04375547903709597,0.06583523373274182,0.07567656255890527,0.17365501762737307,0.1549047424698455,0.08810697355577579,0.38090713141342675,0.5869618189134268,0.9365711939134268,0.33696181891342675,0.5474110376634268,0.9365711939134268,0.31059463141342675,0.5215321314134268,0.9365711939134268,0.27836806891342675,0.47270400641342675,0.9365711939134268,0.24321181891342675,0.41215713141342675,0.8711415064134268,0.21879775641342675,0.37211806891342675,0.7920399439134268
3,Type 1 Chemistry Thin Back Wet,2019-05-21--16-35-26_capture_params_ss_800000_ISO_100_led_on_True_led_warm_up_0_led_cool_down_0_.jpeg,0.799989,100,2019-05-21 16:35:32,"[569, 401, 137, 213]",0.16429449138815258,0.35100893035139824,0.8563071000359893,0.1642977981786648,0.3511258404515002,0.856307100036097,0.16508681891342675,0.35844619391342675,0.8828602564134268,False,False,False,0.11723525641342675,0.25444228766342675,0.6045399439134268,0.26078994391342675,0.5889149439134268,0.9365711939134268,0.013337118673956802,0.03309968098993834,0.08017250443041997,0.08117649062742412,0.09426728875145345,0.09362587841095835,0.19145400641342675,0.41118056891342675,0.9365711939134268,0.18461806891342675,0.39457900641342675,0.9365711939134268,0.18071181891342675,0.38676650641342675,0.9365711939134268,0.17387588141342675,0.37407119391342675,0.9248524439134268,0.16508681891342675,0.35844619391342675,0.8828602564134268,0.15532119391342675,0.33110244391342675,0.8066883814134268
4,Type 1 Chemistry Thick Back Wet,2019-05-21--16-35-26_capture_params_ss_800000_ISO_100_led_on_True_led_warm_up_0_led_cool_down_0_.jpeg,0.799989,100,2019-05-21 16:35:32,"[473, 775, 293, 155]",0.1635714826268851,0.2877096219622344,0.6278341903765996,0.16382346979977214,0.2907313845684554,0.6278341903767117,0.16020400641342675,0.28227431891342675,0.6094227564134268,False,False,False,0.08403213141342675,0.14702041266342675,0.31743056891342675,0.43852431891342675,0.9365711939134268,0.9365711939134268,0.024751802506179067,0.05655558753716202,0.10104181027750431,0.15108825699047362,0.19452866301692823,0.16093709426190603,0.23735244391342675,0.48679580328842703,0.9365711939134267,0.21293838141342675,0.38334853766342675,0.8398915064134268,0.19731338141342675,0.35356338141342675,0.7734852564134268,0.17485244391342675,0.30912978766342675,0.6699696314134268,0.16020400641342675,0.28227431891342675,0.6094227564134268,0.14653213141342675,0.25688369391342675,0.5615711939134268
5,Upper Glass,2019-05-21--16-35-26_capture_params_ss_800000_ISO_100_led_on_True_led_warm_up_0_led_cool_down_0_.jpeg,0.799989,100,2019-05-21 16:35:32,"[614, 137, 120, 63]",0.017452998382330078,0.05922049449478337,0.14677331571149724,0.017527191763955074,0.05956400920361251,0.1474964222947096,0.017625881413426754,0.058641506413426754,0.14555556891342675,False,False,False,0.008836818913426754,0.045457912663426754,0.11039931891342675,0.08110244391342675,0.20659072516342675,0.5771961939134268,0.0032783541181868837,0.006817112780245193,0.016902232973163872,0.1870438894226551,0.11445020023655057,0.11459418954170877,0.025838772038426612,0.08256728766342675,0.2006434595384266,0.022508693913426754,0.06840713141342675,0.16996963141342675,0.021532131413426754,0.06547744391342675,0.16215713141342675,0.019579006413426754,0.062059475163426754,0.15239150641342675,0.017625881413426754,0.058641506413426754,0.14555556891342675,0.015672756413426754,0.056200100163426754,0.13871963141342675
6,Left Glass,2019-05-21--16-35-26_capture_params_ss_800000_ISO_100_led_on_True_led_warm_up_0_led_cool_down_0_.jpeg,0.799989,100,2019-05-21 16:35:32,"[415, 466, 70, 76]",0.01874796366883597,0.06987133075001233,0.1842311290549362,0.018764347696321116,0.06998404121723947,0.18454959939980778,0.018602443913426754,0.06938369391342675,0.18266494391342675,False,False,False,0.008836818913426754,0.053758693913426754,0.14750869391342675,0.045946193913426754,0.15971572516342675,0.37797744391342675,0.0028122311954972123,0.005418894671821951,0.013822776849037712,0.14987098091603634,0.0774304338184902,0.07490006423201213,0.025438381413426754,0.08549697516342675,0.22447158453842714,0.023485256413426754,0.07914931891342675,0.20707900641342675,0.022508693913426754,0.07621963141342675,0.20121963141342675,0.020555568913426754,0.07280166266342675,0.19145400641342675,0.018602443913426754,0.06938369391342675,0.18266494391342675,0.016649318913426754,0.06645400641342675,0.17582900641342675
7,Lower-Left Glass,2019-05-21--16-35-26_capture_params_ss_800000_ISO_100_led_on_True_led_warm_up_0_led_cool_down_0_.jpeg,0.799989,100,2019-05-21 16:35:32,"[636, 1087, 110, 55]",0.022720638392386326,0.07845577448502747,0.18657135637599534,0.022758241950616518,0.0786989702564091,0.1872975627150778,0.022508693913426754,0.07817275641342675,0.18559463141342675,False,False,False,0.010789943913426754,0.059618068913426754,0.14653213141342675,0.046922756413426754,0.14995010016342675,0.37309463141342675,0.0032994753307082248,0.0069044764032349356,0.01666765343188686,0.14497935903255665,0.08773274136547737,0.08899023132106718,0.031297756413426754,0.09819228766342675,0.23637588141342675,0.028368068913426754,0.08940322516342675,0.21293838141342675,0.026414943913426754,0.08598525641342675,0.20414931891342675,0.024461818913426754,0.08207900641342675,0.19438369391342675,0.022508693913426754,0.07817275641342675,0.18559463141342675,0.020555568913426754,0.07426650641342675,0.17778213141342675
8,Lower-Right Glass,2019-05-21--16-35-26_capture_params_ss_800000_ISO_100_led_on_True_led_warm_up_0_led_cool_down_0_.jpeg,0.799989,100,2019-05-21 16:35:32,"[902, 1110, 67, 61]",0.024446260932421846,0.08421074745739966,0.19538333617709,0.024475916585924583,0.08445088007534861,0.1960044483635209,0.024461818913426754,0.08403213141342675,0.19438369391342675,False,False,False,0.015672756413426754,0.06840713141342675,0.15727431891342675,0.047899318913426754,0.16264541266342675,0.37114150641342675,0.00336160480804767,0.006472859950780388,0.014314984249040853,0.13734336756078155,0.07664644755632131,0.07303397636410515,0.033250881413426754,0.10307510016342675,0.23637588141342675,0.030321193913426754,0.09379775641342675,0.21684463141342675,0.028368068913426754,0.09135635016342675,0.21098525641342675,0.026414943913426754,0.08745010016342675,0.20219619391342675,0.024461818913426754,0.08403213141342675,0.19438369391342675,0.022508693913426754,0.08061416266342675,0.18754775641342675
9,Type 1 Chemistry Dry Unsaturated,2019-05-21--16-35-26_capture_params_ss_800000_ISO_100_led_on_True_led_warm_up_0_led_cool_down_0_.jpeg,0.799989,100,2019-05-21 16:35:32,"[870, 470, 15, 55]",0.2297577469437298,0.15709811049149475,0.22072957459524495,0.22975774694373227,0.15718849978463792,0.22072957459524714,0.22953994391342675,0.15580947516342675,0.21684463141342675,False,False,False,0.19633681891342675,0.13676650641342675,0.18071181891342675,0.27250869391342675,0.19584853766342675,0.28422744391342675,0.013556268636709891,0.008899368233828647,0.018320220606630445,0.05900244417016252,0.05661589903855285,0.0829984864521409,0.26176650641342675,0.18268447516342673,0.27129775641342674,0.25200088141342675,0.17338760016342675,0.2576649439134267,0.24711806891342675,0.16850478766342675,0.24711806891342675,0.23930556891342675,0.16264541266342675,0.23149306891342675,0.22953994391342675,0.15580947516342675,0.21684463141342675,0.22075088141342675,0.15043838141342675,0.20707900641342675
