"Timestamp","Barometer (mmHg)","Dissolved Oxygen (%)","Temperature (C)","Comment","Site","Folder","Unit ID"
"5/29/2019 16:47:56","758.5","79.5","19.9","","","","OSMO YSI ODO 2"
"5/29/2019 16:48:56","758.5","79.6","19.8","","","","OSMO YSI ODO 2"
"5/29/2019 16:49:56","758.5","79.6","19.7","","","","OSMO YSI ODO 2"
"5/29/2019 16:50:56","758.5","77.6","19.8","","","","OSMO YSI ODO 2"
"5/29/2019 16:51:56","758.5","59.3","19.7","","","","OSMO YSI ODO 2"
"5/29/2019 16:52:56","758.5","41.2","19.7","","","","OSMO YSI ODO 2"
"5/29/2019 16:53:56","758.5","31.3","19.7","","","","OSMO YSI ODO 2"
"5/29/2019 16:54:56","758.5","25","19.7","","","","OSMO YSI ODO 2"
"5/29/2019 16:55:56","758.5","20.7","19.7","","","","OSMO YSI ODO 2"
"5/29/2019 16:56:56","758.5","17.7","19.7","","","","OSMO YSI ODO 2"
"5/29/2019 16:57:56","758.5","15.4","19.7","","","","OSMO YSI ODO 2"
"5/29/2019 16:58:56","758.5","13.8","19.7","","","","OSMO YSI ODO 2"
"5/29/2019 16:59:56","758.5","12.5","19.7","","","","OSMO YSI ODO 2"
"5/29/2019 17:00:56","758.5","11.4","19.7","","","","OSMO YSI ODO 2"
"5/29/2019 17:01:56","758.5","10.7","19.7","","","","OSMO YSI ODO 2"
"5/29/2019 17:02:56","758.5","10.2","19.7","","","","OSMO YSI ODO 2"
"5/29/2019 17:03:56","758.5","10","19.7","","","","OSMO YSI ODO 2"
"5/29/2019 17:04:56","758.5","9.7","19.7","","","","OSMO YSI ODO 2"
"5/29/2019 17:05:56","758.5","9.5","19.7","","","","OSMO YSI ODO 2"
"5/29/2019 17:06:56","758.5","9.4","19.7","","","","OSMO YSI ODO 2"
"5/29/2019 17:07:56","758.5","9.2","19.7","","","","OSMO YSI ODO 2"
"5/29/2019 17:08:56","758.5","9.1","19.7","","","","OSMO YSI ODO 2"
"5/29/2019 17:09:56","758.5","9.1","19.7","","","","OSMO YSI ODO 2"
"5/29/2019 17:10:56","758.5","9","19.7","","","","OSMO YSI ODO 2"
"5/29/2019 17:11:56","758.5","9","19.7","","","","OSMO YSI ODO 2"
"5/29/2019 17:12:56","758.5","9.1","19.7","","","","OSMO YSI ODO 2"
"5/29/2019 17:13:56","758.5","9.1","19.7","","","","OSMO YSI ODO 2"
"5/29/2019 17:14:56","758.6","9.2","19.7","","","","OSMO YSI ODO 2"
"5/29/2019 17:15:56","758.5","9.3","19.7","","","","OSMO YSI ODO 2"
"5/29/2019 17:16:56","758.5","9.5","19.7","","","","OSMO YSI ODO 2"
"5/29/2019 17:17:56","758.5","9.6","19.7","","","","OSMO YSI ODO 2"
"5/29/2019 17:18:56","758.5","9.8","19.7","","","","OSMO YSI ODO 2"
"5/29/2019 17:19:56","758.5","10.1","19.7","","","","OSMO YSI ODO 2"
"5/29/2019 17:20:56","758.5","10.3","19.7","","","","OSMO YSI ODO 2"
"5/29/2019 17:21:56","758.5","10.6","19.7","","","","OSMO YSI ODO 2"
"5/29/2019 17:22:56","758.5","10.9","19.7","","","","OSMO YSI ODO 2"
"5/29/2019 17:23:56","758.5","11.2","19.7","","","","OSMO YSI ODO 2"
"5/29/2019 17:24:56","758.5","11.5","19.7","","","","OSMO YSI ODO 2"
"5/29/2019 17:25:56","758.5","11.9","19.7","","","","OSMO YSI ODO 2"
"5/29/2019 17:26:56","758.5","12.3","19.7","","","","OSMO YSI ODO 2"
"5/29/2019 17:27:56","758.5","12.6","19.7","","","","OSMO YSI ODO 2"
"5/29/2019 17:28:56","758.5","13","19.7","","","","OSMO YSI ODO 2"
"5/29/2019 17:29:56","758.5","13.5","19.7","","","","OSMO YSI ODO 2"
"5/29/2019 17:30:56","758.5","13.9","19.7","","","","OSMO YSI ODO 2"
"5/29/2019 17:31:56","758.5","14.3","19.7","","","","OSMO YSI ODO 2"
"5/29/2019 17:32:56","758.5","14.8","19.7","","","","OSMO YSI ODO 2"
"5/29/2019 17:33:56","758.5","15.3","19.7","","","","OSMO YSI ODO 2"
"5/29/2019 17:34:56","758.5","15.7","19.7","","","","OSMO YSI ODO 2"
"5/29/2019 17:35:56","758.5","16.2","19.7","","","","OSMO YSI ODO 2"
"5/29/2019 17:36:56","758.5","16.7","19.7","","","","OSMO YSI ODO 2"
"5/29/2019 17:37:56","758.5","17.2","19.7","","","","OSMO YSI ODO 2"
"5/29/2019 17:38:56","758.5","17.8","19.7","","","","OSMO YSI ODO 2"
"5/29/2019 17:39:56","758.5","18.3","19.6","","","","OSMO YSI ODO 2"
"5/29/2019 17:40:56","758.5","18.8","19.7","","","","OSMO YSI ODO 2"
"5/29/2019 17:41:56","758.5","19.4","19.7","","","","OSMO YSI ODO 2"
"5/29/2019 17:42:56","758.6","19.9","19.7","","","","OSMO YSI ODO 2"
"5/29/2019 17:43:56","758.5","20.5","19.7","","","","OSMO YSI ODO 2"
"5/29/2019 17:44:56","758.5","21","19.7","","","","OSMO YSI ODO 2"
"5/29/2019 17:45:56","758.5","21.6","19.7","","","","OSMO YSI ODO 2"
"5/29/2019 17:46:56","758.5","22.2","19.7","","","","OSMO YSI ODO 2"
"5/29/2019 17:47:56","758.5","22.8","19.7","","","","OSMO YSI ODO 2"
"5/29/2019 17:48:56","758.5","23.3","19.7","","","","OSMO YSI ODO 2"
"5/29/2019 17:49:56","758.5","23.9","19.7","","","","OSMO YSI ODO 2"
"5/29/2019 17:50:56","758.5","24.5","19.7","","","","OSMO YSI ODO 2"
"5/29/2019 17:51:56","758.5","25.1","19.6","","","","OSMO YSI ODO 2"
"5/29/2019 17:52:56","758.5","25.6","19.6","","","","OSMO YSI ODO 2"
"5/29/2019 17:53:56","758.5","26.2","19.7","","","","OSMO YSI ODO 2"
"5/29/2019 17:54:56","758.6","26.8","19.7","","","","OSMO YSI ODO 2"
"5/29/2019 17:55:56","758.6","27.4","19.6","","","","OSMO YSI ODO 2"
"5/29/2019 17:56:56","758.6","27.9","19.7","","","","OSMO YSI ODO 2"
"5/29/2019 17:57:56","758.6","28.5","19.7","","","","OSMO YSI ODO 2"
"5/29/2019 17:58:56","758.6","29.1","19.7","","","","OSMO YSI ODO 2"
"5/29/2019 17:59:56","758.6","29.7","19.7","","","","OSMO YSI ODO 2"
"5/29/2019 18:00:56","758.6","30.2","19.7","","","","OSMO YSI ODO 2"
"5/29/2019 18:01:56","758.6","30.8","19.7","","","","OSMO YSI ODO 2"
"5/29/2019 18:02:56","758.7","31.3","19.7","","","","OSMO YSI ODO 2"
"5/29/2019 18:03:56","758.6","31.9","19.7","","","","OSMO YSI ODO 2"
"5/29/2019 18:04:56","758.6","32.5","19.7","","","","OSMO YSI ODO 2"
"5/29/2019 18:05:56","758.6","33","19.7","","","","OSMO YSI ODO 2"
"5/29/2019 18:06:56","758.6","33.6","19.7","","","","OSMO YSI ODO 2"
"5/29/2019 18:07:56","758.6","34.1","19.7","","","","OSMO YSI ODO 2"
"5/29/2019 18:08:56","758.6","34.7","19.6","","","","OSMO YSI ODO 2"
"5/29/2019 18:09:56","758.7","35.2","19.7","","","","OSMO YSI ODO 2"
"5/29/2019 18:10:56","758.7","35.8","19.7","","","","OSMO YSI ODO 2"
"5/29/2019 18:11:56","758.7","36.4","19.7","","","","OSMO YSI ODO 2"
"5/29/2019 18:12:56","758.7","36.9","19.7","","","","OSMO YSI ODO 2"
"5/29/2019 18:13:56","758.8","37.5","19.7","","","","OSMO YSI ODO 2"
"5/29/2019 18:14:56","758.8","38","19.7","","","","OSMO YSI ODO 2"
"5/29/2019 18:15:56","758.7","38.6","19.7","","","","OSMO YSI ODO 2"
"5/29/2019 18:16:56","758.8","39.1","19.6","","","","OSMO YSI ODO 2"
"5/29/2019 18:17:56","758.7","39.7","19.7","","","","OSMO YSI ODO 2"
"5/29/2019 18:18:56","758.8","40.2","19.7","","","","OSMO YSI ODO 2"
"5/29/2019 18:19:56","758.8","40.7","19.7","","","","OSMO YSI ODO 2"
"5/29/2019 18:20:56","758.8","41.3","19.7","","","","OSMO YSI ODO 2"
"5/29/2019 18:21:56","758.8","41.7","19.7","","","","OSMO YSI ODO 2"
"5/29/2019 18:22:56","758.8","42.2","19.6","","","","OSMO YSI ODO 2"
"5/29/2019 18:23:56","758.8","42.7","19.6","","","","OSMO YSI ODO 2"
"5/29/2019 18:24:56","758.8","43.2","19.7","","","","OSMO YSI ODO 2"
"5/29/2019 18:25:56","758.8","43.7","19.7","","","","OSMO YSI ODO 2"
"5/29/2019 18:26:56","758.8","44.1","19.7","","","","OSMO YSI ODO 2"
"5/29/2019 18:27:56","758.8","44.6","19.6","","","","OSMO YSI ODO 2"
"5/29/2019 18:28:56","758.8","45.1","19.7","","","","OSMO YSI ODO 2"
"5/29/2019 18:29:56","758.8","45.5","19.7","","","","OSMO YSI ODO 2"
"5/29/2019 18:30:56","758.8","46","19.7","","","","OSMO YSI ODO 2"
"5/29/2019 18:31:56","758.8","46.4","19.6","","","","OSMO YSI ODO 2"
"5/29/2019 18:32:56","758.9","46.9","19.7","","","","OSMO YSI ODO 2"
"5/29/2019 18:33:56","759","47.3","19.6","","","","OSMO YSI ODO 2"
"5/29/2019 18:34:56","758.9","47.7","19.6","","","","OSMO YSI ODO 2"
"5/29/2019 18:35:56","758.8","48.2","19.6","","","","OSMO YSI ODO 2"
"5/29/2019 18:36:56","758.9","48.6","19.6","","","","OSMO YSI ODO 2"
"5/29/2019 18:37:56","758.9","49","19.6","","","","OSMO YSI ODO 2"
"5/29/2019 18:38:56","758.9","49.5","19.6","","","","OSMO YSI ODO 2"
"5/29/2019 18:39:56","758.9","49.9","19.6","","","","OSMO YSI ODO 2"
"5/29/2019 18:40:56","758.9","50.3","19.6","","","","OSMO YSI ODO 2"
"5/29/2019 18:41:56","758.9","50.7","19.7","","","","OSMO YSI ODO 2"
"5/29/2019 18:42:56","758.9","51.1","19.7","","","","OSMO YSI ODO 2"
"5/29/2019 18:43:56","759","51.4","19.7","","","","OSMO YSI ODO 2"
"5/29/2019 18:44:56","759.1","51.9","19.7","","","","OSMO YSI ODO 2"
"5/29/2019 18:45:56","759","52.2","19.7","","","","OSMO YSI ODO 2"
"5/29/2019 18:46:56","759","52.6","19.7","","","","OSMO YSI ODO 2"
"5/29/2019 18:47:56","759.1","53","19.7","","","","OSMO YSI ODO 2"
"5/29/2019 18:48:56","759","53.4","19.7","","","","OSMO YSI ODO 2"
"5/29/2019 18:49:56","759.1","53.7","19.7","","","","OSMO YSI ODO 2"
"5/29/2019 18:50:56","759.1","54.1","19.7","","","","OSMO YSI ODO 2"
"5/29/2019 18:51:56","759.1","54.5","19.7","","","","OSMO YSI ODO 2"
"5/29/2019 18:52:56","759.1","54.8","19.7","","","","OSMO YSI ODO 2"
"5/29/2019 18:53:56","759.1","55.2","19.7","","","","OSMO YSI ODO 2"
"5/29/2019 18:54:56","759.1","55.5","19.7","","","","OSMO YSI ODO 2"
"5/29/2019 18:55:56","759.1","55.9","19.7","","","","OSMO YSI ODO 2"
"5/29/2019 18:56:56","759.1","56.3","19.7","","","","OSMO YSI ODO 2"
"5/29/2019 18:57:56","759","56.6","19.7","","","","OSMO YSI ODO 2"
"5/29/2019 18:58:56","759.1","56.9","19.7","","","","OSMO YSI ODO 2"
"5/29/2019 18:59:56","759.1","57.3","19.7","","","","OSMO YSI ODO 2"
"5/29/2019 19:00:56","759.1","57.6","19.7","","","","OSMO YSI ODO 2"
"5/29/2019 19:01:56","759.1","58","19.7","","","","OSMO YSI ODO 2"
"5/29/2019 19:02:56","759.1","58.3","19.7","","","","OSMO YSI ODO 2"
"5/29/2019 19:03:56","759.1","58.6","19.7","","","","OSMO YSI ODO 2"
"5/29/2019 19:04:56","759.1","59","19.7","","","","OSMO YSI ODO 2"
"5/29/2019 19:05:56","759.1","59.3","19.7","","","","OSMO YSI ODO 2"
"5/29/2019 19:06:56","759.1","59.6","19.7","","","","OSMO YSI ODO 2"
"5/29/2019 19:07:56","759.1","59.9","19.7","","","","OSMO YSI ODO 2"
"5/29/2019 19:08:56","759.1","60.3","19.7","","","","OSMO YSI ODO 2"
"5/29/2019 19:09:56","759.1","60.6","19.7","","","","OSMO YSI ODO 2"
"5/29/2019 19:10:56","759.1","60.9","19.7","","","","OSMO YSI ODO 2"
"5/29/2019 19:11:56","759.1","61.2","19.7","","","","OSMO YSI ODO 2"
"5/29/2019 19:12:56","759.1","61.5","19.7","","","","OSMO YSI ODO 2"
"5/29/2019 19:13:56","759.1","61.8","19.7","","","","OSMO YSI ODO 2"
"5/29/2019 19:14:56","759.1","62.2","19.7","","","","OSMO YSI ODO 2"
"5/29/2019 19:15:56","759.1","62.4","19.7","","","","OSMO YSI ODO 2"
"5/29/2019 19:16:56","759.1","62.7","19.7","","","","OSMO YSI ODO 2"
"5/29/2019 19:17:56","759","63.1","19.7","","","","OSMO YSI ODO 2"
"5/29/2019 19:18:56","759.1","63.4","19.7","","","","OSMO YSI ODO 2"
"5/29/2019 19:19:56","759","63.6","19.7","","","","OSMO YSI ODO 2"
"5/29/2019 19:20:56","759","63.9","19.7","","","","OSMO YSI ODO 2"
"5/29/2019 19:21:56","759.1","64.2","19.7","","","","OSMO YSI ODO 2"
"5/29/2019 19:22:56","759.1","64.5","19.7","","","","OSMO YSI ODO 2"
"5/29/2019 19:23:56","759.1","64.8","19.7","","","","OSMO YSI ODO 2"
"5/29/2019 19:24:56","759.1","65","19.7","","","","OSMO YSI ODO 2"
"5/29/2019 19:25:56","759.1","65.3","19.7","","","","OSMO YSI ODO 2"
"5/29/2019 19:26:56","759.1","65.6","19.7","","","","OSMO YSI ODO 2"
"5/29/2019 19:27:56","759.1","65.8","19.7","","","","OSMO YSI ODO 2"
"5/29/2019 19:28:56","759.1","66.1","19.7","","","","OSMO YSI ODO 2"
"5/29/2019 19:29:56","759.1","66.4","19.7","","","","OSMO YSI ODO 2"
"5/29/2019 19:30:56","759.1","66.7","19.7","","","","OSMO YSI ODO 2"
"5/29/2019 19:31:56","759","66.9","19.7","","","","OSMO YSI ODO 2"
"5/29/2019 19:32:56","759","67.2","19.7","","","","OSMO YSI ODO 2"
"5/29/2019 19:33:56","759","67.5","19.7","","","","OSMO YSI ODO 2"
"5/29/2019 19:34:56","759","67.7","19.7","","","","OSMO YSI ODO 2"
"5/29/2019 19:35:56","759","67.9","19.7","","","","OSMO YSI ODO 2"
"5/29/2019 19:36:56","759.1","68.2","19.7","","","","OSMO YSI ODO 2"
"5/29/2019 19:37:56","759.1","68.4","19.7","","","","OSMO YSI ODO 2"
"5/29/2019 19:38:56","759.1","68.7","19.7","","","","OSMO YSI ODO 2"
"5/29/2019 19:39:56","759.1","68.9","19.7","","","","OSMO YSI ODO 2"
"5/29/2019 19:40:56","759.1","69.2","19.7","","","","OSMO YSI ODO 2"
"5/29/2019 19:41:56","759.1","69.4","19.7","","","","OSMO YSI ODO 2"
"5/29/2019 19:42:56","759.1","69.6","19.7","","","","OSMO YSI ODO 2"
"5/29/2019 19:43:56","759.2","69.9","19.7","","","","OSMO YSI ODO 2"
"5/29/2019 19:44:56","759.1","70.1","19.7","","","","OSMO YSI ODO 2"
"5/29/2019 19:45:56","759.2","70.3","19.7","","","","OSMO YSI ODO 2"
"5/29/2019 19:46:56","759.2","70.6","19.7","","","","OSMO YSI ODO 2"
"5/29/2019 19:47:56","759.2","70.8","19.7","","","","OSMO YSI ODO 2"
"5/29/2019 19:48:56","759.2","71","19.7","","","","OSMO YSI ODO 2"
"5/29/2019 19:49:56","759.2","71.2","19.7","","","","OSMO YSI ODO 2"
"5/29/2019 19:50:56","759.3","71.4","19.7","","","","OSMO YSI ODO 2"
"5/29/2019 19:51:56","759.3","71.7","19.6","","","","OSMO YSI ODO 2"
"5/29/2019 19:52:56","759.2","71.9","19.7","","","","OSMO YSI ODO 2"
"5/29/2019 19:53:56","759.2","72.1","19.7","","","","OSMO YSI ODO 2"
"5/29/2019 19:54:56","759.3","72.3","19.7","","","","OSMO YSI ODO 2"
"5/29/2019 19:55:56","759.3","72.5","19.7","","","","OSMO YSI ODO 2"
"5/29/2019 19:56:56","759.3","72.8","19.7","","","","OSMO YSI ODO 2"
"5/29/2019 19:57:56","759.3","73","19.7","","","","OSMO YSI ODO 2"
"5/29/2019 19:58:56","759.3","73.2","19.7","","","","OSMO YSI ODO 2"
"5/29/2019 19:59:56","759.3","73.4","19.7","","","","OSMO YSI ODO 2"
"5/29/2019 20:00:56","759.3","73.6","19.7","","","","OSMO YSI ODO 2"
"5/29/2019 20:01:56","759.3","73.8","19.7","","","","OSMO YSI ODO 2"
"5/29/2019 20:02:56","759.3","74","19.7","","","","OSMO YSI ODO 2"
"5/29/2019 20:03:56","759.4","74.2","19.7","","","","OSMO YSI ODO 2"
"5/29/2019 20:04:56","759.4","74.4","19.7","","","","OSMO YSI ODO 2"
"5/29/2019 20:05:56","759.4","74.6","19.7","","","","OSMO YSI ODO 2"
"5/29/2019 20:06:56","759.4","74.7","19.7","","","","OSMO YSI ODO 2"
"5/29/2019 20:07:56","759.4","74.9","19.7","","","","OSMO YSI ODO 2"
"5/29/2019 20:08:56","759.4","75.1","19.7","","","","OSMO YSI ODO 2"
"5/29/2019 20:09:56","759.4","75.3","19.7","","","","OSMO YSI ODO 2"
"5/29/2019 20:10:56","759.4","75.5","19.7","","","","OSMO YSI ODO 2"
"5/29/2019 20:11:56","759.4","75.6","19.7","","","","OSMO YSI ODO 2"
"5/29/2019 20:12:56","759.4","75.8","19.7","","","","OSMO YSI ODO 2"
"5/29/2019 20:13:56","759.4","76","19.7","","","","OSMO YSI ODO 2"
"5/29/2019 20:14:56","759.4","76.2","19.7","","","","OSMO YSI ODO 2"
"5/29/2019 20:15:56","759.4","76.3","19.7","","","","OSMO YSI ODO 2"
"5/29/2019 20:16:56","759.4","76.5","19.7","","","","OSMO YSI ODO 2"
"5/29/2019 20:17:56","759.4","76.7","19.7","","","","OSMO YSI ODO 2"
"5/29/2019 20:18:56","759.4","76.9","19.7","","","","OSMO YSI ODO 2"
"5/29/2019 20:19:56","759.4","77","19.7","","","","OSMO YSI ODO 2"
"5/29/2019 20:20:56","759.4","77.2","19.7","","","","OSMO YSI ODO 2"
"5/29/2019 20:21:56","759.4","77.4","19.7","","","","OSMO YSI ODO 2"
"5/29/2019 20:22:56","759.4","77.5","19.7","","","","OSMO YSI ODO 2"
"5/29/2019 20:23:56","759.4","77.7","19.7","","","","OSMO YSI ODO 2"
"5/29/2019 20:24:56","759.4","77.8","19.7","","","","OSMO YSI ODO 2"
"5/29/2019 20:25:56","759.4","78","19.7","","","","OSMO YSI ODO 2"
"5/29/2019 20:26:56","759.4","78.1","19.7","","","","OSMO YSI ODO 2"
"5/29/2019 20:27:56","759.4","78.3","19.7","","","","OSMO YSI ODO 2"
"5/29/2019 20:28:56","759.4","78.4","19.7","","","","OSMO YSI ODO 2"
"5/29/2019 20:29:56","759.4","78.5","19.7","","","","OSMO YSI ODO 2"
"5/29/2019 20:30:56","759.5","78.7","19.7","","","","OSMO YSI ODO 2"
"5/29/2019 20:31:56","759.4","78.8","19.7","","","","OSMO YSI ODO 2"
"5/29/2019 20:32:56","759.4","79","19.7","","","","OSMO YSI ODO 2"
"5/29/2019 20:33:56","759.4","79.1","19.7","","","","OSMO YSI ODO 2"
"5/29/2019 20:34:56","759.5","79.3","19.7","","","","OSMO YSI ODO 2"
"5/29/2019 20:35:56","759.4","79.4","19.7","","","","OSMO YSI ODO 2"
"5/29/2019 20:36:56","759.4","79.5","19.7","","","","OSMO YSI ODO 2"
"5/29/2019 20:37:56","759.5","79.7","19.7","","","","OSMO YSI ODO 2"
"5/29/2019 20:38:56","759.5","79.8","19.7","","","","OSMO YSI ODO 2"
"5/29/2019 20:39:56","759.5","79.9","19.7","","","","OSMO YSI ODO 2"
"5/29/2019 20:40:56","759.4","80","19.7","","","","OSMO YSI ODO 2"
"5/29/2019 20:41:56","759.5","80.2","19.7","","","","OSMO YSI ODO 2"
"5/29/2019 20:42:56","759.5","80.3","19.7","","","","OSMO YSI ODO 2"
"5/29/2019 20:43:56","759.5","80.5","19.7","","","","OSMO YSI ODO 2"
"5/29/2019 20:44:56","759.5","80.6","19.7","","","","OSMO YSI ODO 2"
"5/29/2019 20:45:56","759.5","80.7","19.7","","","","OSMO YSI ODO 2"
"5/29/2019 20:46:56","759.5","80.8","19.7","","","","OSMO YSI ODO 2"
"5/29/2019 20:47:56","759.5","81","19.7","","","","OSMO YSI ODO 2"
"5/29/2019 20:48:56","759.5","81.1","19.7","","","","OSMO YSI ODO 2"
"5/29/2019 20:49:56","759.6","81.2","19.7","","","","OSMO YSI ODO 2"
"5/29/2019 20:50:56","759.6","81.4","19.7","","","","OSMO YSI ODO 2"
"5/29/2019 20:51:56","759.7","81.5","19.7","","","","OSMO YSI ODO 2"
"5/29/2019 20:52:56","759.7","81.6","19.7","","","","OSMO YSI ODO 2"
"5/29/2019 20:53:56","759.7","81.8","19.7","","","","OSMO YSI ODO 2"
"5/29/2019 20:54:56","759.7","81.9","19.7","","","","OSMO YSI ODO 2"
"5/29/2019 20:55:56","759.7","82","19.7","","","","OSMO YSI ODO 2"
"5/29/2019 20:56:56","759.7","82.1","19.7","","","","OSMO YSI ODO 2"
"5/29/2019 20:57:56","759.7","82.2","19.7","","","","OSMO YSI ODO 2"
"5/29/2019 20:58:56","759.7","82.3","19.7","","","","OSMO YSI ODO 2"
"5/29/2019 20:59:56","759.7","82.4","19.7","","","","OSMO YSI ODO 2"
"5/29/2019 21:00:56","759.7","82.5","19.7","","","","OSMO YSI ODO 2"
"5/29/2019 21:01:56","759.7","82.7","19.7","","","","OSMO YSI ODO 2"
"5/29/2019 21:02:56","759.7","82.8","19.7","","","","OSMO YSI ODO 2"
"5/29/2019 21:03:56","759.7","82.9","19.7","","","","OSMO YSI ODO 2"
"5/29/2019 21:04:56","759.7","83","19.7","","","","OSMO YSI ODO 2"
"5/29/2019 21:05:56","759.7","83.1","19.7","","","","OSMO YSI ODO 2"
"5/29/2019 21:06:56","759.8","83.2","19.7","","","","OSMO YSI ODO 2"
"5/29/2019 21:07:56","759.8","83.3","19.7","","","","OSMO YSI ODO 2"
"5/29/2019 21:08:56","759.8","83.4","19.7","","","","OSMO YSI ODO 2"
"5/29/2019 21:09:56","759.9","83.5","19.7","","","","OSMO YSI ODO 2"
"5/29/2019 21:10:56","759.9","83.6","19.7","","","","OSMO YSI ODO 2"
"5/29/2019 21:11:56","759.9","83.7","19.7","","","","OSMO YSI ODO 2"
"5/29/2019 21:12:56","759.9","83.8","19.7","","","","OSMO YSI ODO 2"
"5/29/2019 21:13:56","759.9","83.9","19.7","","","","OSMO YSI ODO 2"
"5/29/2019 21:14:56","759.9","84","19.7","","","","OSMO YSI ODO 2"
"5/29/2019 21:15:56","759.9","84.1","19.7","","","","OSMO YSI ODO 2"
"5/29/2019 21:16:56","759.8","84.2","19.7","","","","OSMO YSI ODO 2"
"5/29/2019 21:17:56","759.8","84.3","19.7","","","","OSMO YSI ODO 2"
"5/29/2019 21:18:56","759.9","84.4","19.7","","","","OSMO YSI ODO 2"
"5/29/2019 21:19:56","759.9","84.5","19.7","","","","OSMO YSI ODO 2"
"5/29/2019 21:20:56","760","84.6","19.7","","","","OSMO YSI ODO 2"
"5/29/2019 21:21:56","760","84.8","19.7","","","","OSMO YSI ODO 2"
"5/29/2019 21:22:56","760","84.8","19.7","","","","OSMO YSI ODO 2"
"5/29/2019 21:23:56","760","84.9","19.7","","","","OSMO YSI ODO 2"
"5/29/2019 21:24:56","760","85","19.7","","","","OSMO YSI ODO 2"
"5/29/2019 21:25:56","760","85","19.7","","","","OSMO YSI ODO 2"
"5/29/2019 21:26:56","760","85.2","19.7","","","","OSMO YSI ODO 2"
"5/29/2019 21:27:56","760","85.3","19.7","","","","OSMO YSI ODO 2"
"5/29/2019 21:28:56","760","85.4","19.7","","","","OSMO YSI ODO 2"
"5/29/2019 21:29:56","760.1","85.5","19.7","","","","OSMO YSI ODO 2"
"5/29/2019 21:30:56","760.1","85.5","19.7","","","","OSMO YSI ODO 2"
"5/29/2019 21:31:56","760.1","85.6","19.7","","","","OSMO YSI ODO 2"
"5/29/2019 21:32:56","760.1","85.7","19.7","","","","OSMO YSI ODO 2"
"5/29/2019 21:33:56","760.1","85.8","19.7","","","","OSMO YSI ODO 2"
"5/29/2019 21:34:56","760.1","85.9","19.7","","","","OSMO YSI ODO 2"
"5/29/2019 21:35:56","760.1","85.9","19.7","","","","OSMO YSI ODO 2"
"5/29/2019 21:36:56","760.1","86","19.7","","","","OSMO YSI ODO 2"
"5/29/2019 21:37:56","760.2","86.1","19.7","","","","OSMO YSI ODO 2"
"5/29/2019 21:38:56","760.1","86.2","19.7","","","","OSMO YSI ODO 2"
"5/29/2019 21:39:56","760.1","86.3","19.7","","","","OSMO YSI ODO 2"
"5/29/2019 21:40:56","760.1","86.3","19.7","","","","OSMO YSI ODO 2"
"5/29/2019 21:41:56","760.1","86.4","19.7","","","","OSMO YSI ODO 2"
"5/29/2019 21:42:56","760.1","86.5","19.7","","","","OSMO YSI ODO 2"
"5/29/2019 21:43:56","760","86.6","19.7","","","","OSMO YSI ODO 2"
"5/29/2019 21:44:56","760.1","86.7","19.7","","","","OSMO YSI ODO 2"
"5/29/2019 21:45:56","760.1","86.7","19.7","","","","OSMO YSI ODO 2"
"5/29/2019 21:46:56","760.1","86.8","19.7","","","","OSMO YSI ODO 2"
"5/29/2019 21:47:56","760.2","86.9","19.7","","","","OSMO YSI ODO 2"
"5/29/2019 21:48:56","760.2","86.9","19.7","","","","OSMO YSI ODO 2"
"5/29/2019 21:49:56","760.2","87","19.7","","","","OSMO YSI ODO 2"
"5/29/2019 21:50:56","760.2","87.1","19.7","","","","OSMO YSI ODO 2"
"5/29/2019 21:51:56","760.3","87.2","19.7","","","","OSMO YSI ODO 2"
"5/29/2019 21:52:56","760.3","87.3","19.7","","","","OSMO YSI ODO 2"
"5/29/2019 21:53:56","760.3","87.3","19.7","","","","OSMO YSI ODO 2"
"5/29/2019 21:54:56","760.2","87.4","19.7","","","","OSMO YSI ODO 2"
"5/29/2019 21:55:56","760.2","87.4","19.7","","","","OSMO YSI ODO 2"
"5/29/2019 21:56:56","760.1","87.5","19.7","","","","OSMO YSI ODO 2"
"5/29/2019 21:57:56","760.2","87.6","19.7","","","","OSMO YSI ODO 2"
"5/29/2019 21:58:56","760.2","87.6","19.7","","","","OSMO YSI ODO 2"
"5/29/2019 21:59:56","760.2","87.7","19.7","","","","OSMO YSI ODO 2"
"5/29/2019 22:00:56","760.2","87.3","19.7","","","","OSMO YSI ODO 2"
"5/29/2019 22:01:56","760.2","83.2","19.7","","","","OSMO YSI ODO 2"
"5/29/2019 22:02:56","760.2","79.4","19.6","","","","OSMO YSI ODO 2"
"5/29/2019 22:03:56","760.3","72.8","19.6","","","","OSMO YSI ODO 2"
"5/29/2019 22:04:56","760.3","65.8","19.6","","","","OSMO YSI ODO 2"
"5/29/2019 22:05:56","760.2","59.5","19.6","","","","OSMO YSI ODO 2"
"5/29/2019 22:06:56","760.3","54","19.6","","","","OSMO YSI ODO 2"
"5/29/2019 22:07:56","760.3","49.1","19.6","","","","OSMO YSI ODO 2"
"5/29/2019 22:08:56","760.3","44.8","19.6","","","","OSMO YSI ODO 2"
"5/29/2019 22:09:56","760.3","41","19.6","","","","OSMO YSI ODO 2"
"5/29/2019 22:10:56","760.3","37.5","19.7","","","","OSMO YSI ODO 2"
"5/29/2019 22:11:56","760.3","35","19.7","","","","OSMO YSI ODO 2"
"5/29/2019 22:12:56","760.2","33.2","19.6","","","","OSMO YSI ODO 2"
