,ROI,image,exposure_seconds,iso,timestamp,ROI definition,r_msorm,g_msorm,b_msorm,r_mean,g_mean,b_mean,r_median,g_median,b_median,r_outlier_warning,g_outlier_warning,b_outlier_warning,r_min,g_min,b_min,r_max,g_max,b_max,r_stdev,g_stdev,b_stdev,r_cv,g_cv,b_cv,r_percentile_99,g_percentile_99,b_percentile_99,r_percentile_95,g_percentile_95,b_percentile_95,r_percentile_90,g_percentile_90,b_percentile_90,r_percentile_75,g_percentile_75,b_percentile_75,r_percentile_50,g_percentile_50,b_percentile_50,r_percentile_25,g_percentile_25,b_percentile_25
10,Light Pipe Reflection,2019-05-17--09-26-36_capture_params_ss_800000_ISO_100_led_on_True_led_warm_up_0_led_cool_down_0_.jpeg,0.799989,100,2019-05-17 09:26:42,"[195, 500, 40, 300]",0.13252673252601946,0.47420083258530166,0.8787677346504992,0.1325383163092299,0.4742008325853629,0.8784341496426848,0.13871963141342675,0.49516494391342675,0.9365711939134268,False,False,False,0.052782131413426754,0.21098525641342675,0.45805556891342675,0.27153213141342675,0.8228016626634268,0.9365711939134268,0.029669531807076953,0.10563775981646897,0.11133579783794295,0.22385626008598072,0.22277008507245225,0.12674347631319924,0.19828994391342675,0.7207508814134268,0.9365711939134268,0.17582900641342675,0.6328602564134268,0.9365711939134268,0.16411025641342675,0.5835438501634268,0.9365711939134268,0.15141494391342675,0.5395985376634268,0.9365711939134268,0.13871963141342675,0.49516494391342675,0.9365711939134268,0.11625869391342675,0.41264541266342675,0.8965321314134268
11,Reflectance Standard Dry,2019-05-17--09-31-36_capture_params_ss_800000_ISO_100_led_on_True_led_warm_up_0_led_cool_down_0_.jpeg,0.799989,100,2019-05-17 09:31:42,"[912, 121, 330, 222]",0.013480460155470416,0.04034258273331849,0.09876343941338549,0.014049831108869324,0.0418846883382605,0.1018593025121615,0.012743068913426754,0.037645412663426754,0.09282119391342675,False,False,False,0.0010243189134267541,0.006883693913426754,0.017625881413426754,0.9365711939134268,0.9365711939134268,0.9365711939134268,0.015282332158986325,0.03178959330056957,0.04956901852743797,1.0877235491705628,0.7589788670226455,0.4866420376432449,0.030321193913426754,0.09428603766342675,0.23246963141342675,0.020555568913426754,0.060594631413426754,0.14848525641342675,0.018602443913426754,0.05229385016342675,0.12700088141342675,0.015672756413426754,0.043504787663426754,0.10649306891342675,0.012743068913426754,0.037645412663426754,0.09282119391342675,0.010789943913426754,0.033739162663426754,0.08403213141342675
12,OO DO patch Wet,2019-05-17--09-31-36_capture_params_ss_800000_ISO_100_led_on_True_led_warm_up_0_led_cool_down_0_.jpeg,0.799989,100,2019-05-17 09:31:42,"[893, 770, 167, 269]",0.05262608411180324,0.08147119764212782,0.16489714135045502,0.05266291700764125,0.08175494931157361,0.16576828010820965,0.052782131413426754,0.08061416266342675,0.16313369391342675,False,False,False,0.020555568913426754,0.052782131413426754,0.10844619391342675,0.32231338141342675,0.7202626001634268,0.9365711939134268,0.009901921025034482,0.013939456893061484,0.0301179945754193,0.18802454530951523,0.1705029115722068,0.181687320129997,0.07524306891342675,0.10844619391342675,0.23637588141342675,0.06840713141342675,0.09965713141342675,0.20707900641342675,0.06547744391342675,0.09672744391342675,0.19633681891342675,0.058641506413426754,0.09037978766342675,0.17973525641342675,0.052782131413426754,0.08061416266342675,0.16313369391342675,0.045946193913426754,0.07231338141342675,0.14653213141342675
13,Type 1 Chemistry Hand Applied Dry,2019-05-17--09-31-36_capture_params_ss_800000_ISO_100_led_on_True_led_warm_up_0_led_cool_down_0_.jpeg,0.799989,100,2019-05-17 09:31:42,"[1022, 497, 244, 191]",0.2701128127802931,0.4412481920470243,0.8747039896484052,0.27020757789477395,0.44129401897280657,0.8746819121787426,0.26078994391342675,0.42827041266342675,0.8994618189134268,False,False,False,0.15629775641342675,0.26762588141342675,0.5986805689134268,0.47758681891342675,0.7856922876634268,0.9365711939134268,0.04818033888227684,0.06885328670796367,0.06772538171620203,0.17830861464973255,0.15602587786762312,0.07742858377796458,0.41215713141342675,0.6108876001634268,0.9365711939134268,0.36430556891342675,0.5688954126634268,0.9365711939134268,0.33500869391342675,0.5415516626634268,0.9365711939134268,0.29985244391342675,0.49174697516342675,0.9365711939134268,0.26078994391342675,0.42827041266342675,0.8994618189134268,0.23344619391342675,0.38578994391342675,0.8164540064134268
14,Type 1 Chemistry Thin Back Wet,2019-05-17--09-31-36_capture_params_ss_800000_ISO_100_led_on_True_led_warm_up_0_led_cool_down_0_.jpeg,0.799989,100,2019-05-17 09:31:42,"[569, 401, 137, 213]",0.17790040323916356,0.3690489968755323,0.8823278323965487,0.17790411387852648,0.3691678000099477,0.8823192834238329,0.17973525641342675,0.37651260016342675,0.9189930689134268,False,False,False,0.12602431891342675,0.26127822516342675,0.6328602564134268,0.28618056891342675,0.5879383814134268,0.9365711939134268,0.014108330890302645,0.033392613617830934,0.07130576480747021,0.07930300532530608,0.09045375467993451,0.08081628288885262,0.20707900641342675,0.42827041266342675,0.9365711939134268,0.19926650641342675,0.41264541266342675,0.9365711939134268,0.19536025641342675,0.40532119391342675,0.9365711939134268,0.18754775641342675,0.39262588141342675,0.9365711939134268,0.17973525641342675,0.37651260016342675,0.9189930689134268,0.16801650641342675,0.34916885016342675,0.8437977564134268
15,Type 1 Chemistry Thick Back Wet,2019-05-17--09-31-36_capture_params_ss_800000_ISO_100_led_on_True_led_warm_up_0_led_cool_down_0_.jpeg,0.799989,100,2019-05-17 09:31:42,"[473, 775, 293, 155]",0.17616052203946056,0.31078355214420245,0.6765631001531052,0.17637591581843742,0.314029286555687,0.6765631001532183,0.17387588141342675,0.30717666266342675,0.6660633814134268,False,False,False,0.08793838141342675,0.14897353766342675,0.31840713141342675,0.48832900641342675,0.9365711939134268,0.9365711939134268,0.026029623615010787,0.05856051943241344,0.10037520212071346,0.14758037396560345,0.18648107657318408,0.1483604442778241,0.25004775641342675,0.5292762720384271,0.9365711939134267,0.22563369391342675,0.40239150641342675,0.8809071314134268,0.21000869391342675,0.37211806891342675,0.8105946314134268,0.19047744391342675,0.33745010016342675,0.7305165064134268,0.17387588141342675,0.30717666266342675,0.6660633814134268,0.15825088141342675,0.27885635016342675,0.6094227564134268
16,Upper Glass,2019-05-17--09-31-36_capture_params_ss_800000_ISO_100_led_on_True_led_warm_up_0_led_cool_down_0_.jpeg,0.799989,100,2019-05-17 09:31:42,"[614, 137, 120, 63]",0.01957161705161871,0.06684392744366302,0.1657509597473171,0.019630676386972173,0.06722692463020016,0.1668293887712188,0.019579006413426754,0.06645400641342675,0.16411025641342675,False,False,False,0.010789943913426754,0.052293850163426754,0.12993056891342675,0.045946193913426754,0.21977431891342675,0.42387588141342675,0.003143803693901009,0.006941988674600795,0.017103429613045087,0.16014749731126854,0.10326202950361149,0.10252048358517842,0.028368068913426754,0.09302138922592668,0.23539931891342675,0.024461818913426754,0.07722060797592639,0.19150283453842604,0.023485256413426754,0.07328994391342675,0.18168838141342675,0.021532131413426754,0.06987197516342675,0.17192275641342675,0.019579006413426754,0.06645400641342675,0.16411025641342675,0.017625881413426754,0.06352431891342675,0.15727431891342675
17,Left Glass,2019-05-17--09-31-36_capture_params_ss_800000_ISO_100_led_on_True_led_warm_up_0_led_cool_down_0_.jpeg,0.799989,100,2019-05-17 09:31:42,"[415, 466, 70, 76]",0.020812752416060308,0.0776668486809565,0.20514829067997328,0.020824307165305717,0.077837384291723,0.20589281339181187,0.020555568913426754,0.07719619391342675,0.20414931891342675,False,False,False,0.011766506413426754,0.06254775641342675,0.16703994391342675,0.043993068913426754,0.13578994391342675,0.36821181891342675,0.0029555515112665025,0.005885011348433943,0.01581419282321124,0.14192796369190094,0.0756064891181054,0.07680789126484466,0.028368068913426754,0.09623916266342675,0.26469619391342675,0.025438381413426754,0.08793838141342675,0.23246963141342675,0.024461818913426754,0.08452041266342675,0.22270400641342675,0.022508693913426754,0.08061416266342675,0.21293838141342675,0.020555568913426754,0.07719619391342675,0.20414931891342675,0.018602443913426754,0.07377822516342675,0.19633681891342675
18,Lower-Left Glass,2019-05-17--09-31-36_capture_params_ss_800000_ISO_100_led_on_True_led_warm_up_0_led_cool_down_0_.jpeg,0.799989,100,2019-05-17 09:31:42,"[636, 1087, 110, 55]",0.02404382363431461,0.0824426995999703,0.19613038842491146,0.02408087883078234,0.08270392570578954,0.19689467015308926,0.023485256413426754,0.08207900641342675,0.19536025641342675,False,False,False,0.012743068913426754,0.06596572516342675,0.16215713141342675,0.052782131413426754,0.15043838141342675,0.42094619391342675,0.0033922044228813643,0.006439370533875764,0.016145684805266743,0.1408671355692029,0.07786051845692481,0.08200163464411288,0.033250881413426754,0.10161025641342675,0.24956924078842696,0.029344631413426754,0.09282119391342675,0.22075088141342675,0.028368068913426754,0.08940322516342675,0.21196181891342675,0.026414943913426754,0.08549697516342675,0.20317275641342675,0.023485256413426754,0.08207900641342675,0.19536025641342675,0.021532131413426754,0.07866103766342675,0.18754775641342675
19,Lower-Right Glass,2019-05-17--09-31-36_capture_params_ss_800000_ISO_100_led_on_True_led_warm_up_0_led_cool_down_0_.jpeg,0.799989,100,2019-05-17 09:31:42,"[902, 1110, 67, 61]",0.026277386398089325,0.09056908684754002,0.20994233959289504,0.026338959848097067,0.0909346147064964,0.21077904808519948,0.026414943913426754,0.08989150641342675,0.20805556891342675,False,False,False,0.014696193913426754,0.07231338141342675,0.17387588141342675,0.054735256413426754,0.18022353766342675,0.41996963141342675,0.003686047189982467,0.008036142653601393,0.01876931145308338,0.13994657386778983,0.08837275749767144,0.0890473300054785,0.036180568913426754,0.11486220953842669,0.2726454126634266,0.032274318913426754,0.10258681891342675,0.24028213141342675,0.030321193913426754,0.09916885016342675,0.22856338141342675,0.028368068913426754,0.09428603766342675,0.21782119391342675,0.026414943913426754,0.08989150641342675,0.20805556891342675,0.023485256413426754,0.08598525641342675,0.20024306891342675
20,Type 1 Chemistry Dry Unsaturated,2019-05-17--09-31-36_capture_params_ss_800000_ISO_100_led_on_True_led_warm_up_0_led_cool_down_0_.jpeg,0.799989,100,2019-05-17 09:31:42,"[870, 470, 15, 55]",0.2510349723225177,0.16660440177902136,0.22785670527706312,0.25103497232252076,0.16664695148918396,0.22785670527706556,0.25102431891342675,0.16557510016342675,0.22563369391342675,False,False,False,0.21098525641342675,0.14555556891342675,0.19536025641342675,0.29692275641342675,0.20170791266342675,0.29008681891342675,0.01479620473353995,0.008663073683149636,0.016266533293567267,0.05894081050400545,0.05198459141157409,0.07138931142617791,0.28325088141342675,0.19084853766342674,0.27836806891342675,0.27446181891342675,0.18403213141342672,0.2596180689134267,0.27055556891342675,0.17827041266342675,0.25004775641342675,0.26176650641342675,0.17143447516342675,0.23637588141342675,0.25102431891342675,0.16557510016342675,0.22563369391342675,0.24028213141342675,0.16069228766342675,0.21684463141342675
21,Light Pipe Reflection,2019-05-17--09-31-36_capture_params_ss_800000_ISO_100_led_on_True_led_warm_up_0_led_cool_down_0_.jpeg,0.799989,100,2019-05-17 09:31:42,"[195, 500, 40, 300]",0.13254773036958975,0.4740010848639475,0.8784579888861167,0.1325595565436049,0.4740010848640087,0.8781894393562265,0.13774306891342675,0.49467666266342675,0.9365711939134268,False,False,False,0.055711818913426754,0.20854385016342675,0.45903213141342675,0.27446181891342675,0.8320790064134268,0.9365711939134268,0.029416270446878487,0.10532504470225709,0.11175757651488054,0.22190984349892667,0.22220422709048215,0.12725907589688912,0.19731338141342675,0.7183094751634268,0.9365711939134268,0.17582900641342675,0.6309071314134268,0.9365711939134268,0.16411025641342675,0.5820790064134268,0.9365711939134268,0.15141494391342675,0.5391102564134268,0.9365711939134268,0.13774306891342675,0.49467666266342675,0.9365711939134268,0.11723525641342675,0.41459853766342675,0.8975086939134268
22,Reflectance Standard Dry,2019-05-17--09-36-36_capture_params_ss_800000_ISO_100_led_on_True_led_warm_up_0_led_cool_down_0_.jpeg,0.799989,100,2019-05-17 09:36:42,"[912, 121, 330, 222]",0.013500248409710218,0.040303716809364586,0.09873102710222324,0.014070172828429641,0.04184918363966969,0.1018255107303228,0.012743068913426754,0.037645412663426754,0.09282119391342675,False,False,False,0.002977443913426754,0.011278225163426754,0.018602443913426754,0.9355946314134268,0.9365711939134268,0.9365711939134268,0.015225286454154888,0.03177064484543773,0.04954873276024933,1.0820966195519126,0.7591700024303865,0.4866043136427316,0.030321193913426754,0.09477431891342675,0.23442275641342675,0.020555568913426754,0.060594631413426754,0.14848525641342675,0.018602443913426754,0.05229385016342675,0.12700088141342675,0.015672756413426754,0.043504787663426754,0.10649306891342675,0.012743068913426754,0.037645412663426754,0.09282119391342675,0.010789943913426754,0.033739162663426754,0.08403213141342675
23,OO DO patch Wet,2019-05-17--09-36-36_capture_params_ss_800000_ISO_100_led_on_True_led_warm_up_0_led_cool_down_0_.jpeg,0.799989,100,2019-05-17 09:36:42,"[893, 770, 167, 269]",0.0844129770912881,0.09818197630976179,0.16875866949227777,0.08443183879469304,0.09845502021416118,0.16961866194212635,0.08500869391342675,0.09721572516342675,0.16801650641342675,False,False,False,0.026414943913426754,0.055223537663426754,0.10844619391342675,0.34184463141342675,0.7256336939134268,0.9365711939134268,0.017540251326463988,0.01607862406532981,0.030217433243331062,0.20774451411765865,0.16330933689674015,0.17814922542922315,0.12407119391342675,0.12993056891342675,0.23735244391342675,0.11332900641342675,0.12162978766342675,0.21098525641342675,0.10746963141342675,0.11723525641342675,0.20024306891342675,0.09575088141342675,0.10893447516342675,0.18461806891342675,0.08500869391342675,0.09721572516342675,0.16801650641342675,0.07231338141342675,0.08745010016342675,0.15043838141342675
24,Type 1 Chemistry Hand Applied Dry,2019-05-17--09-36-36_capture_params_ss_800000_ISO_100_led_on_True_led_warm_up_0_led_cool_down_0_.jpeg,0.799989,100,2019-05-17 09:36:42,"[1022, 497, 244, 191]",0.27041206160744785,0.44099612419997947,0.8747207057390559,0.2705114597369978,0.4410430786196448,0.8746930390066434,0.26078994391342675,0.42778213141342675,0.8994618189134268,False,False,False,0.15825088141342675,0.27495010016342675,0.6045399439134268,0.47661025641342675,0.7930165064134268,0.9365711939134268,0.0482461251018244,0.06892080689969947,0.06769078143255756,0.1783515018133843,0.15626774399318194,0.07738804176312125,0.41118056891342675,0.6108876001634268,0.9365711939134268,0.36430556891342675,0.5688954126634268,0.9365711939134268,0.33500869391342675,0.5415516626634268,0.9365711939134268,0.29985244391342675,0.49223525641342675,0.9365711939134268,0.26078994391342675,0.42778213141342675,0.8994618189134268,0.23344619391342675,0.38530166266342675,0.8164540064134268
25,Type 1 Chemistry Thin Back Wet,2019-05-17--09-36-36_capture_params_ss_800000_ISO_100_led_on_True_led_warm_up_0_led_cool_down_0_.jpeg,0.799989,100,2019-05-17 09:36:42,"[569, 401, 137, 213]",0.17824618266856726,0.3686563609877005,0.8821677842140503,0.1782491786788247,0.36878281063329843,0.8821677842141588,0.17973525641342675,0.37602431891342675,0.9189930689134268,False,False,False,0.12504775641342675,0.26713760016342675,0.6338368189134268,0.26567275641342675,0.5967274439134268,0.9365711939134268,0.014321073029654671,0.033509473568444526,0.07160402811615037,0.08034299588812613,0.09086506366958867,0.08116826458351768,0.20707900641342675,0.42827041266342675,0.9365711939134268,0.20024306891342675,0.41215713141342675,0.9365711939134268,0.19536025641342675,0.40483291266342675,0.9365711939134268,0.18852431891342675,0.39213760016342675,0.9365711939134268,0.17973525641342675,0.37602431891342675,0.9189930689134268,0.16899306891342675,0.34916885016342675,0.8437977564134268
26,Type 1 Chemistry Thick Back Wet,2019-05-17--09-36-36_capture_params_ss_800000_ISO_100_led_on_True_led_warm_up_0_led_cool_down_0_.jpeg,0.799989,100,2019-05-17 09:36:42,"[473, 775, 293, 155]",0.17690531881279373,0.31082468721104556,0.6765808616994005,0.17712949135102599,0.3140457794201041,0.6765808616995136,0.17485244391342675,0.30717666266342675,0.6660633814134268,False,False,False,0.08500869391342675,0.15922744391342675,0.32817275641342675,0.5098133814134268,0.9365711939134268,0.9365711939134268,0.025923439187581047,0.05850027026521812,0.10037599240917969,0.14635303805060518,0.18627943471566724,0.14835771759349464,0.25102431891342675,0.5288563501634268,0.9365711939134267,0.22563369391342675,0.40287978766342675,0.8818836939134268,0.21000869391342675,0.37260635016342675,0.8096180689134268,0.19047744391342675,0.33793838141342675,0.7305165064134268,0.17485244391342675,0.30717666266342675,0.6660633814134268,0.15922744391342675,0.27885635016342675,0.6094227564134268
27,Upper Glass,2019-05-17--09-36-36_capture_params_ss_800000_ISO_100_led_on_True_led_warm_up_0_led_cool_down_0_.jpeg,0.799989,100,2019-05-17 09:36:42,"[614, 137, 120, 63]",0.019525400357340832,0.06652274535258795,0.16501514340373422,0.019561696972289596,0.06688732372907581,0.16600176496996266,0.019579006413426754,0.06596572516342675,0.16411025641342675,False,False,False,0.009813381413426754,0.051317287663426754,0.12700088141342675,0.048875881413426754,0.20268447516342675,0.41606338141342675,0.0030938268888689646,0.006497128458572636,0.016052819256064065,0.15815738753399408,0.09713542262341025,0.09670270228132066,0.028368068913426754,0.09135635016342675,0.23051650641342675,0.024461818913426754,0.07621963141342675,0.18950088141342675,0.023485256413426754,0.07328994391342675,0.18071181891342675,0.021532131413426754,0.06938369391342675,0.17192275641342675,0.019579006413426754,0.06596572516342675,0.16411025641342675,0.017625881413426754,0.06303603766342675,0.15727431891342675
