timestamp,DO Patch r_msorm,Reference Patch r_msorm,Reflectance Standard r_msorm,DO Patch g_msorm,Reference Patch g_msorm,Reflectance Standard g_msorm,DO Patch b_msorm,Reference Patch b_msorm,Reflectance Standard b_msorm,image,experiment,YSI Dissolved Oxygen (%),YSI Dissolved Oxygen (mg/L),YSI Barometer (mmHg),YSI Temperature (C),setpoint O2 fraction,temperature_set_point,water bath external sensor temperature (C),water bath internal temperature (C),PicoLog Temperature Ave. (C),PicoLog Pressure Ave. (mmHg),YSI Dissolved Oxygen (mmHg),ppO2 Setpoint (mmHg),test,training,training_resampled
2019-07-26 19:53:37,0.11134132776041022,0.3668321483547207,0.0995300559767095,0.29149395705375003,0.41233839684783935,0.4303717443502143,0.7401481658132238,0.8314746066207288,0.9343150915675296,2019-07-26--19-53-32_capture_params_ss_800000_ISO_100_led_on_True_led_warm_up_0_led_cool_down_0_.jpeg,2019-07-26--19-34-38-Pi2E32-3000_images_attempt_1,97.32000000000001,6.790000000000001,762.52,34.8,0.2131,35.0,23.05,35.0,34.706633000000004,763.6642850000001,155.540907008,162.73685913350005,False,True,False
2019-07-26 19:53:46,0.13217755889652485,0.4369505246794883,0.11797989702344587,0.34387703493032795,0.4882436204618565,0.5113533042630032,0.8520066153795499,0.9297597372611492,0.9365684815308436,2019-07-26--19-53-41_capture_params_ss_800000_ISO_100_led_on_True_led_warm_up_0_led_cool_down_0_.jpeg,2019-07-26--19-34-38-Pi2E32-3000_images_attempt_1,97.4,6.79,762.54,34.8,0.2131,35.0,23.05,35.0,34.708591999999996,763.6151238,155.67284601600002,162.72638288178,False,True,False
2019-07-26 19:53:55,0.11124831757729256,0.3666138252816608,0.09951346385430597,0.2913359386190429,0.4121728872012833,0.4301402135779107,0.7397628921303671,0.8308974446823647,0.9343282193172412,2019-07-26--19-53-50_capture_params_ss_800000_ISO_100_led_on_True_led_warm_up_0_led_cool_down_0_.jpeg,2019-07-26--19-34-38-Pi2E32-3000_images_attempt_1,97.3,6.79,762.6,34.8,0.2131,35.0,23.07,35.0,34.709159920000005,763.50491244,155.52525408,162.70289684096403,False,True,False
2019-07-26 19:54:04,0.12902026876497094,0.4263846675500011,0.1153681585464875,0.33622473014929355,0.4766667746023749,0.5006201924499821,0.8372016859838629,0.9218471461425544,0.9365619348545686,2019-07-26--19-53-59_capture_params_ss_800000_ISO_100_led_on_True_led_warm_up_0_led_cool_down_0_.jpeg,2019-07-26--19-34-38-Pi2E32-3000_images_attempt_1,97.38000000000002,6.790000000000001,762.6,34.8,0.2131,35.0,23.08,35.0,34.71027108,763.5100010400001,155.65312684800003,162.70398122162402,False,True,False
2019-07-26 19:54:13,0.11117368264569798,0.3664467891302907,0.09944475277265,0.2912170877012357,0.4120329388906295,0.4300034883603868,0.7395526563201449,0.8308212592509415,0.9342738282852706,2019-07-26--19-54-08_capture_params_ss_800000_ISO_100_led_on_True_led_warm_up_0_led_cool_down_0_.jpeg,2019-07-26--19-34-38-Pi2E32-3000_images_attempt_1,97.4,6.79,762.6,34.8,0.2131,35.0,23.07,35.0,34.7141206,763.5163016,155.68509504000002,162.70532387096,False,True,True
2019-07-26 19:54:22,0.13058087577008584,0.4327469453447243,0.11655316351832865,0.34008265963144063,0.4836440240849077,0.5055099322017838,0.8450447113736035,0.9270844699997399,0.93656482181137,2019-07-26--19-54-17_capture_params_ss_800000_ISO_100_led_on_True_led_warm_up_0_led_cool_down_0_.jpeg,2019-07-26--19-34-38-Pi2E32-3000_images_attempt_1,97.30000000000001,6.78,762.6,34.8,0.2131,35.0,23.090000000000003,35.0,34.718472000000006,763.3795042800001,155.52525408000002,162.67617236206803,False,True,False
2019-07-26 19:54:31,0.11116772779976608,0.3665185486967719,0.09938719149560417,0.29116430782817576,0.4118871992980407,0.4298378039698119,0.7394250746124736,0.8305795771166183,0.9342567121592876,2019-07-26--19-54-26_capture_params_ss_800000_ISO_100_led_on_True_led_warm_up_0_led_cool_down_0_.jpeg,2019-07-26--19-34-38-Pi2E32-3000_images_attempt_1,97.36,6.79,762.54,34.8,0.2131,35.0,23.084,35.0,34.721904200000004,763.4496620799999,155.608909632,162.691122989248,False,True,False
2019-07-26 19:54:40,0.12830414792698205,0.42508211268883855,0.11443474390923092,0.3342989916373709,0.4753696077940039,0.4968921057920015,0.8334885968044224,0.9206930744354213,0.9365552076471464,2019-07-26--19-54-35_capture_params_ss_800000_ISO_100_led_on_True_led_warm_up_0_led_cool_down_0_.jpeg,2019-07-26--19-34-38-Pi2E32-3000_images_attempt_1,97.3,6.79,762.5,34.8,0.2131,35.0,23.084,35.0,34.72239952000001,763.46382208,155.50486,162.694140485248,False,True,True
2019-07-26 19:54:49,0.11107215232101772,0.3661480011329422,0.0993325743290246,0.2909760198752933,0.4117153588519356,0.4295520952957506,0.7390432909190581,0.8302129286511165,0.9342697201488396,2019-07-26--19-54-44_capture_params_ss_800000_ISO_100_led_on_True_led_warm_up_0_led_cool_down_0_.jpeg,2019-07-26--19-34-38-Pi2E32-3000_images_attempt_1,97.30000000000001,6.782,762.52,34.8,0.2131,35.0,23.088,35.0,34.721960040000006,763.2947908000001,155.508938816,162.65811991948001,False,True,True
2019-07-26 19:54:58,0.13271674125039082,0.43922501630043226,0.11847901630468285,0.3455628086376333,0.4906770616585584,0.5137572406421935,0.8553621104342637,0.9309800341238118,0.9365692275005956,2019-07-26--19-54-53_capture_params_ss_800000_ISO_100_led_on_True_led_warm_up_0_led_cool_down_0_.jpeg,2019-07-26--19-34-38-Pi2E32-3000_images_attempt_1,97.3,6.78,762.6,34.8,0.2131,35.0,23.08,35.0,34.72112080000001,763.3100444,155.52525408,162.66137046164002,False,True,False
2019-07-26 19:55:07,0.11115464268244553,0.36636700425647095,0.09938370281074377,0.2910954926107557,0.41190972344221977,0.4297824841156713,0.7392937048721858,0.8305601314276497,0.9342610794030808,2019-07-26--19-55-02_capture_params_ss_800000_ISO_100_led_on_True_led_warm_up_0_led_cool_down_0_.jpeg,2019-07-26--19-34-38-Pi2E32-3000_images_attempt_1,97.30000000000001,6.782,762.6,34.8,0.2131,35.0,23.08,35.0,34.721928000000005,763.3620080800001,155.52525408000002,162.67244392184804,False,True,False
2019-07-26 19:55:16,0.1310604507896252,0.4334700652554207,0.11704334822629307,0.3413390633521191,0.4845297773487008,0.5074342101045914,0.8472800159606533,0.927657312936806,0.9365670366435096,2019-07-26--19-55-11_capture_params_ss_800000_ISO_100_led_on_True_led_warm_up_0_led_cool_down_0_.jpeg,2019-07-26--19-34-38-Pi2E32-3000_images_attempt_1,97.3,6.779999999999999,762.6,34.8,0.2131,35.0,23.073999999999998,34.994,34.72488744,763.19981988,155.52525408,162.637881616428,False,True,True
2019-07-26 19:55:25,0.11107104817704293,0.3661475910868482,0.09931481715742152,0.2909660954779489,0.4116628871663569,0.4294278873357224,0.7389520897073798,0.830177009685636,0.9342753024153856,2019-07-26--19-55-20_capture_params_ss_800000_ISO_100_led_on_True_led_warm_up_0_led_cool_down_0_.jpeg,2019-07-26--19-34-38-Pi2E32-3000_images_attempt_1,97.3,6.786,762.6,34.8,0.2131,35.0,23.07,35.0,34.729296000000005,763.16713468,155.52525408,162.63091640030802,False,True,False
2019-07-26 19:55:34,0.13266082157731815,0.4391738464648983,0.11850777141906038,0.34553652600849344,0.4907245132503962,0.5135891749455078,0.8552946949908431,0.9310855003642794,0.9365693203843216,2019-07-26--19-55-29_capture_params_ss_800000_ISO_100_led_on_True_led_warm_up_0_led_cool_down_0_.jpeg,2019-07-26--19-34-38-Pi2E32-3000_images_attempt_1,97.30000000000001,6.7860000000000005,762.6,34.82,0.2131,35.0,23.072,35.0,34.72932,763.2683536000001,155.52525408000002,162.65248615216,False,True,False
