image,timestamp,DO Patch r_msorm,Reference Patch r_msorm,Reflectance Standard r_msorm,DO Patch g_msorm,Reference Patch g_msorm,Reflectance Standard g_msorm,DO Patch b_msorm,Reference Patch b_msorm,Reflectance Standard b_msorm,experiment
2019-08-20--19-06-50_capture_params_ISO_100_exposure_time_0.4_camera_warm_up_5_led_on_True_.jpeg,2019-08-20 19:06:56,0.09750588815449117,0.34625250328226825,0.07483202719714217,0.21701285457554395,0.2953483172305357,0.2874273255270581,0.5988615627464529,0.4906972283730591,0.7950527736494399,2019-08-20--19-06-49-Pi2E32-sweeps_attempt_10_1566347435
2019-08-20--19-06-58_capture_params_ISO_100_exposure_time_0.4_camera_warm_up_5_led_on_True_.jpeg,2019-08-20 19:07:03,0.09752467026718914,0.3464704790952169,0.07493470427571852,0.2176039719316182,0.29580624950781464,0.2882240155252693,0.598199251690067,0.4900286237950557,0.7942540753218007,2019-08-20--19-06-49-Pi2E32-sweeps_attempt_10_1566347435
2019-08-20--19-07-07_capture_params_ISO_100_exposure_time_0.4_camera_warm_up_5_led_on_True_.jpeg,2019-08-20 19:07:12,0.09762877026098286,0.3466350151085797,0.07501165793564993,0.21775307536726585,0.2960948176567701,0.2887009501511154,0.5980406452022953,0.4900355096255485,0.7940264586630676,2019-08-20--19-06-49-Pi2E32-sweeps_attempt_10_1566347435
2019-08-20--19-07-16_capture_params_ISO_100_exposure_time_0.4_camera_warm_up_5_led_on_True_.jpeg,2019-08-20 19:07:21,0.09766812168421367,0.3466686538110476,0.07501710227976059,0.21805801973762906,0.2961951934296742,0.28877138409276576,0.5979699187247137,0.4899584952985331,0.7938037796623396,2019-08-20--19-06-49-Pi2E32-sweeps_attempt_10_1566347435
2019-08-20--19-07-25_capture_params_ISO_100_exposure_time_0.4_camera_warm_up_5_led_on_True_.jpeg,2019-08-20 19:07:30,0.097697270291803,0.3467322237550129,0.07506307316800813,0.21803639453721133,0.2963898198774449,0.28919130802259624,0.5977846584495778,0.4897756034159979,0.7934350241224628,2019-08-20--19-06-49-Pi2E32-sweeps_attempt_10_1566347435
2019-08-20--19-07-34_capture_params_ISO_100_exposure_time_0.4_camera_warm_up_5_led_on_True_.jpeg,2019-08-20 19:07:39,0.0976675660156647,0.346803559971112,0.07504855739782372,0.21820548782452295,0.29654974117789257,0.2894552081281462,0.5976364969346323,0.4897289332679018,0.7932367333545058,2019-08-20--19-06-49-Pi2E32-sweeps_attempt_10_1566347435
2019-08-20--19-07-43_capture_params_ISO_100_exposure_time_0.4_camera_warm_up_5_led_on_True_.jpeg,2019-08-20 19:07:48,0.0977715112293423,0.3469672706734661,0.07505951390905206,0.21828431659867584,0.29653841104433365,0.28941071421755543,0.5975004893768877,0.4898696260638804,0.7932262143052482,2019-08-20--19-06-49-Pi2E32-sweeps_attempt_10_1566347435
2019-08-20--19-07-52_capture_params_ISO_100_exposure_time_0.4_camera_warm_up_5_led_on_True_.jpeg,2019-08-20 19:07:57,0.09771142284387176,0.34688139340128976,0.07512698758342644,0.21834375592681995,0.2965824050658382,0.2895321585702148,0.5973666153959094,0.4896482890639656,0.7929232846640305,2019-08-20--19-06-49-Pi2E32-sweeps_attempt_10_1566347435
2019-08-20--19-08-01_capture_params_ISO_100_exposure_time_0.4_camera_warm_up_5_led_on_True_.jpeg,2019-08-20 19:08:06,0.09773634787176083,0.3469462415098282,0.07508592276585896,0.21830699559638175,0.2967009014663908,0.2896368733862916,0.5973085205419691,0.4893692151085278,0.7927863449729955,2019-08-20--19-06-49-Pi2E32-sweeps_attempt_10_1566347435
2019-08-20--19-08-10_capture_params_ISO_100_exposure_time_0.4_camera_warm_up_5_led_on_True_.jpeg,2019-08-20 19:08:15,0.09770757406625563,0.34690503395652433,0.07507604269485643,0.218320417650524,0.2968094707153584,0.2896724417789106,0.5973061215949583,0.4895677349799837,0.7925303170365355,2019-08-20--19-06-49-Pi2E32-sweeps_attempt_10_1566347435
2019-08-20--19-08-19_capture_params_ISO_100_exposure_time_0.4_camera_warm_up_5_led_on_True_.jpeg,2019-08-20 19:08:24,0.09775194822970593,0.34704617097547746,0.07512629816408488,0.2184163779565323,0.29682731857442257,0.28979103642271714,0.597091246000529,0.48950834373448404,0.7924579865969615,2019-08-20--19-06-49-Pi2E32-sweeps_attempt_10_1566347435
2019-08-20--19-08-28_capture_params_ISO_100_exposure_time_0.4_camera_warm_up_5_led_on_True_.jpeg,2019-08-20 19:08:33,0.09774048471726976,0.3470807012109113,0.07513291459765947,0.218422394079692,0.2969115653571203,0.28999248569076186,0.5970345841459094,0.4895898327494249,0.7922744930333644,2019-08-20--19-06-49-Pi2E32-sweeps_attempt_10_1566347435
2019-08-20--19-08-37_capture_params_ISO_100_exposure_time_0.4_camera_warm_up_5_led_on_True_.jpeg,2019-08-20 19:08:42,0.09776820426433333,0.3471359004913476,0.07510742079715994,0.2184977188555021,0.2969747924757238,0.2899605747706455,0.5969639001275671,0.489406435893364,0.7920981943296327,2019-08-20--19-06-49-Pi2E32-sweeps_attempt_10_1566347435
2019-08-20--19-08-46_capture_params_ISO_100_exposure_time_0.4_camera_warm_up_5_led_on_True_.jpeg,2019-08-20 19:08:51,0.09775481790688773,0.3471579662796188,0.0751415104001581,0.21846617514569427,0.29694729317540824,0.28997899521447823,0.5968339748558279,0.4893879843356671,0.7920914744800676,2019-08-20--19-06-49-Pi2E32-sweeps_attempt_10_1566347435
2019-08-20--19-08-55_capture_params_ISO_100_exposure_time_0.4_camera_warm_up_5_led_on_True_.jpeg,2019-08-20 19:09:00,0.0977898920646088,0.3471299166162393,0.07513177049995537,0.21855295832834296,0.2970161197356073,0.2899640905051578,0.5968042427736268,0.4893950378089162,0.791878330444763,2019-08-20--19-06-49-Pi2E32-sweeps_attempt_10_1566347435
2019-08-20--19-09-04_capture_params_ISO_100_exposure_time_0.4_camera_warm_up_5_led_on_True_.jpeg,2019-08-20 19:09:09,0.09773378042477104,0.3471287850126124,0.07513706065699245,0.2186258498443042,0.2971356425622571,0.2901347918372194,0.5967346839251214,0.4893891308299498,0.791843345510004,2019-08-20--19-06-49-Pi2E32-sweeps_attempt_10_1566347435
2019-08-20--19-09-13_capture_params_ISO_100_exposure_time_0.4_camera_warm_up_5_led_on_True_.jpeg,2019-08-20 19:09:18,0.09778746138244193,0.3471912560236133,0.07519707604817362,0.2186284740087334,0.2970972893022273,0.29014651895524624,0.5968475511975398,0.4892512961520555,0.7917187185159722,2019-08-20--19-06-49-Pi2E32-sweeps_attempt_10_1566347435
2019-08-20--19-09-22_capture_params_ISO_100_exposure_time_0.4_camera_warm_up_5_led_on_True_.jpeg,2019-08-20 19:09:27,0.09773789584621577,0.3472015369486357,0.07515853682212366,0.21859619927735885,0.2971116814070006,0.2901733273644091,0.5966779902260725,0.4892290171498461,0.7916227169799476,2019-08-20--19-06-49-Pi2E32-sweeps_attempt_10_1566347435
2019-08-20--19-09-31_capture_params_ISO_100_exposure_time_0.4_camera_warm_up_5_led_on_True_.jpeg,2019-08-20 19:09:37,0.09778477871622177,0.3474313586106881,0.07513583159479044,0.21866774186582916,0.2971918589596277,0.2899597789385004,0.5971018395806921,0.4896986774847578,0.7918688927937606,2019-08-20--19-06-49-Pi2E32-sweeps_attempt_10_1566347435
2019-08-20--19-09-40_capture_params_ISO_100_exposure_time_0.4_camera_warm_up_5_led_on_True_.jpeg,2019-08-20 19:09:45,0.09775757109031534,0.3471683457704132,0.07510527635082137,0.2187286355510016,0.297199530724178,0.2901631654092941,0.5965100957797409,0.4890769390348954,0.7913340756318106,2019-08-20--19-06-49-Pi2E32-sweeps_attempt_10_1566347435
2019-08-20--19-09-49_capture_params_ISO_100_exposure_time_0.4_camera_warm_up_5_led_on_True_.jpeg,2019-08-20 19:09:54,0.09779790752662704,0.3471895301300871,0.07517345616004271,0.21867151603026325,0.2971300393342729,0.2901157020089697,0.5964884097233549,0.4893046462607442,0.7913308529351228,2019-08-20--19-06-49-Pi2E32-sweeps_attempt_10_1566347435
2019-08-20--19-09-58_capture_params_ISO_100_exposure_time_0.4_camera_warm_up_5_led_on_True_.jpeg,2019-08-20 19:10:03,0.09780506623506507,0.347224544441506,0.07517285393379296,0.2187493962047364,0.29723610132412204,0.2902185588971017,0.5964746317002573,0.4891675990669115,0.7913533220446286,2019-08-20--19-06-49-Pi2E32-sweeps_attempt_10_1566347435
2019-08-20--19-10-07_capture_params_ISO_100_exposure_time_0.4_camera_warm_up_5_led_on_True_.jpeg,2019-08-20 19:10:12,0.09778514347053642,0.3471845475134589,0.07514816081459992,0.2187917604748137,0.2972163431239764,0.29018568890884433,0.5962877155147953,0.489065241457035,0.7910908647203114,2019-08-20--19-06-49-Pi2E32-sweeps_attempt_10_1566347435
2019-08-20--19-10-16_capture_params_ISO_100_exposure_time_0.4_camera_warm_up_5_led_on_True_.jpeg,2019-08-20 19:10:21,0.09778545210512504,0.3473089870362006,0.07513460182606263,0.21872260590968626,0.2972360942981893,0.29015168742064323,0.5963843845874854,0.4892586313849931,0.7911768049741496,2019-08-20--19-06-49-Pi2E32-sweeps_attempt_10_1566347435
2019-08-20--19-10-25_capture_params_ISO_100_exposure_time_0.4_camera_warm_up_5_led_on_True_.jpeg,2019-08-20 19:10:30,0.09778468671006478,0.34733564604613204,0.07512574994898519,0.21871838069387514,0.2973256084649878,0.2902779707908645,0.5964514277260724,0.4891922737474889,0.7910504265733009,2019-08-20--19-06-49-Pi2E32-sweeps_attempt_10_1566347435
2019-08-20--19-10-34_capture_params_ISO_100_exposure_time_0.4_camera_warm_up_5_led_on_True_.jpeg,2019-08-20 19:10:39,0.09781343156038266,0.3473349212583852,0.07521974700910257,0.2187968592139445,0.2973101546555608,0.29036813573345044,0.5963672310548768,0.4891840138881097,0.7910725363020568,2019-08-20--19-06-49-Pi2E32-sweeps_attempt_10_1566347435
2019-08-20--19-10-43_capture_params_ISO_100_exposure_time_0.4_camera_warm_up_5_led_on_True_.jpeg,2019-08-20 19:10:48,0.0978544701136135,0.3473351889739278,0.07519191346784299,0.21880375720261686,0.2972637031915249,0.2901891923267321,0.5963462668055561,0.4891437132555563,0.7909100337020151,2019-08-20--19-06-49-Pi2E32-sweeps_attempt_10_1566347435
2019-08-20--19-10-52_capture_params_ISO_100_exposure_time_0.4_camera_warm_up_5_led_on_True_.jpeg,2019-08-20 19:10:57,0.09788076669281916,0.3472364757475598,0.07521363994631274,0.2188284019477339,0.29733317009879584,0.290313733020133,0.5961647217138442,0.489060816597149,0.7907381715772211,2019-08-20--19-06-49-Pi2E32-sweeps_attempt_10_1566347435
2019-08-20--19-11-01_capture_params_ISO_100_exposure_time_0.4_camera_warm_up_5_led_on_True_.jpeg,2019-08-20 19:11:06,0.09777880839981312,0.3472005630031453,0.07518496203491981,0.2187758342257728,0.2973609713532685,0.29033812780848106,0.5959272896486268,0.4888332936957021,0.7905611602735191,2019-08-20--19-06-49-Pi2E32-sweeps_attempt_10_1566347435
2019-08-20--19-11-10_capture_params_ISO_100_exposure_time_0.4_camera_warm_up_5_led_on_True_.jpeg,2019-08-20 19:11:16,0.09790402607998214,0.3476615297347413,0.07526174196218076,0.21878332759141345,0.2975702795631783,0.29027559796251684,0.5967071066493062,0.4895219086174577,0.7910437233410493,2019-08-20--19-06-49-Pi2E32-sweeps_attempt_10_1566347435
2019-08-20--19-11-19_capture_params_ISO_100_exposure_time_0.4_camera_warm_up_5_led_on_True_.jpeg,2019-08-20 19:11:24,0.09776446517301288,0.3472534217389855,0.07516055841555698,0.2187645845507282,0.29738019785107617,0.290184468106694,0.5959219610141159,0.488884153181717,0.7903210242778643,2019-08-20--19-06-49-Pi2E32-sweeps_attempt_10_1566347435
2019-08-20--19-11-28_capture_params_ISO_100_exposure_time_0.4_camera_warm_up_5_led_on_True_.jpeg,2019-08-20 19:11:33,0.09776818178237187,0.34723639197979395,0.07514768195993264,0.2187267963553733,0.29736023999645866,0.2904107141836472,0.5959248482423768,0.4888582881801269,0.7903954160931334,2019-08-20--19-06-49-Pi2E32-sweeps_attempt_10_1566347435
2019-08-20--19-11-37_capture_params_ISO_100_exposure_time_0.4_camera_warm_up_5_led_on_True_.jpeg,2019-08-20 19:11:42,0.09777791695762583,0.3471738644147692,0.07520560254472561,0.21873521904605245,0.2973481751138621,0.29024521479911797,0.5958807649373496,0.4887858001735557,0.790280461128854,2019-08-20--19-06-49-Pi2E32-sweeps_attempt_10_1566347435
2019-08-20--19-44-27_capture_params_ISO_100_exposure_time_0.4_camera_warm_up_5_led_on_True_.jpeg,2019-08-20 19:44:32,0.09896541304832013,0.3464131439099133,0.07490374832572014,0.21826734710000306,0.2955652219815761,0.2876258625921166,0.6001331214251213,0.4913800115793235,0.7953217709363098,2019-08-20--19-06-49-Pi2E32-sweeps_attempt_10_1566347435
2019-08-20--19-44-35_capture_params_ISO_100_exposure_time_0.4_camera_warm_up_5_led_on_True_.jpeg,2019-08-20 19:44:40,0.09903950186169944,0.34651798756503993,0.07494919508631534,0.21880667821182795,0.2961215330906157,0.2885255059842613,0.5993125647844963,0.4906966661784872,0.7944653320820171,2019-08-20--19-06-49-Pi2E32-sweeps_attempt_10_1566347435
2019-08-20--19-44-44_capture_params_ISO_100_exposure_time_0.4_camera_warm_up_5_led_on_True_.jpeg,2019-08-20 19:44:49,0.09909543899250924,0.3466834439514564,0.07499793908431741,0.21902742533578914,0.29635493978930505,0.28879869859434104,0.5991643714251214,0.4905427221987984,0.7942036362077489,2019-08-20--19-06-49-Pi2E32-sweeps_attempt_10_1566347435
2019-08-20--19-44-53_capture_params_ISO_100_exposure_time_0.4_camera_warm_up_5_led_on_True_.jpeg,2019-08-20 19:44:58,0.09916393666052994,0.3467419740278143,0.07502446266284306,0.21905025670040928,0.2965140517329665,0.2892748680665065,0.598937097732866,0.4905059199656849,0.7938870301937542,2019-08-20--19-06-49-Pi2E32-sweeps_attempt_10_1566347435
2019-08-20--19-45-02_capture_params_ISO_100_exposure_time_0.4_camera_warm_up_5_led_on_True_.jpeg,2019-08-20 19:45:07,0.09911998663660468,0.34673626213988545,0.07507718402844203,0.21925472363830348,0.2966320696279311,0.28937367173430684,0.5988249522675126,0.4903590363038168,0.7936582750061906,2019-08-20--19-06-49-Pi2E32-sweeps_attempt_10_1566347435
2019-08-20--19-45-11_capture_params_ISO_100_exposure_time_0.4_camera_warm_up_5_led_on_True_.jpeg,2019-08-20 19:45:16,0.0991800538535088,0.34685493882592705,0.07511739892348784,0.2193925272511235,0.2968114508125461,0.2896068811653664,0.5986847730895235,0.4906153727778382,0.7934912696620195,2019-08-20--19-06-49-Pi2E32-sweeps_attempt_10_1566347435
2019-08-20--19-45-20_capture_params_ISO_100_exposure_time_0.4_camera_warm_up_5_led_on_True_.jpeg,2019-08-20 19:45:25,0.09920645056596383,0.3469040909249865,0.0751588435750751,0.2193712752801905,0.2968793365680911,0.2896883362678178,0.5986175707287898,0.490417920574721,0.7933492446043896,2019-08-20--19-06-49-Pi2E32-sweeps_attempt_10_1566347435
2019-08-20--19-45-29_capture_params_ISO_100_exposure_time_0.4_camera_warm_up_5_led_on_True_.jpeg,2019-08-20 19:45:34,0.09920749819396972,0.3470418040274614,0.0751557730996854,0.21946683628386374,0.29694379441698937,0.2898678907519369,0.5984921567512083,0.4902533134534503,0.7930163794655333,2019-08-20--19-06-49-Pi2E32-sweeps_attempt_10_1566347435
2019-08-20--19-45-38_capture_params_ISO_100_exposure_time_0.4_camera_warm_up_5_led_on_True_.jpeg,2019-08-20 19:45:43,0.09918287180801873,0.3470824425063454,0.07514732917373516,0.21956455586835344,0.2970251012147325,0.2899375131335296,0.5984964663639799,0.4904003384676753,0.7929737385962934,2019-08-20--19-06-49-Pi2E32-sweeps_attempt_10_1566347435
2019-08-20--19-45-47_capture_params_ISO_100_exposure_time_0.4_camera_warm_up_5_led_on_True_.jpeg,2019-08-20 19:45:53,0.09929447313358852,0.34782182330088285,0.07522982084297393,0.2196951042372843,0.29733070408062434,0.2898937566041724,0.5994380955249855,0.4911584230889102,0.7936538119774675,2019-08-20--19-06-49-Pi2E32-sweeps_attempt_10_1566347435
2019-08-20--19-45-56_capture_params_ISO_100_exposure_time_0.4_camera_warm_up_5_led_on_True_.jpeg,2019-08-20 19:46:01,0.09919736704753736,0.34718878408093423,0.07515941434734147,0.21968932649629488,0.29718001701905594,0.2900270663630626,0.5982642780147953,0.49003457724336,0.7925657008176892,2019-08-20--19-06-49-Pi2E32-sweeps_attempt_10_1566347435
2019-08-20--19-46-05_capture_params_ISO_100_exposure_time_0.4_camera_warm_up_5_led_on_True_.jpeg,2019-08-20 19:46:10,0.0991767191416418,0.3471072254819662,0.07519751275260876,0.21970416934045445,0.29717634250908803,0.290106925800652,0.5981303721893877,0.4901504879840514,0.7924380268999063,2019-08-20--19-06-49-Pi2E32-sweeps_attempt_10_1566347435
2019-08-20--19-46-14_capture_params_ISO_100_exposure_time_0.4_camera_warm_up_5_led_on_True_.jpeg,2019-08-20 19:46:20,0.09917402438883342,0.34699955438508456,0.07516787360855698,0.2196356455969718,0.2971015757892968,0.2900571978873152,0.5978001666866702,0.4897533315855907,0.7920019261722946,2019-08-20--19-06-49-Pi2E32-sweeps_attempt_10_1566347435
2019-08-20--19-46-23_capture_params_ISO_100_exposure_time_0.4_camera_warm_up_5_led_on_True_.jpeg,2019-08-20 19:46:28,0.0992101331880975,0.34723510353050235,0.07524157825906898,0.21978456182643466,0.29730119548319833,0.29027101453213794,0.5979251879162898,0.4898831801673494,0.7920231296365501,2019-08-20--19-06-49-Pi2E32-sweeps_attempt_10_1566347435
2019-08-20--19-46-32_capture_params_ISO_100_exposure_time_0.4_camera_warm_up_5_led_on_True_.jpeg,2019-08-20 19:46:37,0.09924163905497478,0.3472503013749549,0.07520472594024402,0.2198860459254644,0.2974102464973323,0.290184470331745,0.5978455874577301,0.489981957434877,0.7920376606465308,2019-08-20--19-06-49-Pi2E32-sweeps_attempt_10_1566347435
2019-08-20--19-46-41_capture_params_ISO_100_exposure_time_0.4_camera_warm_up_5_led_on_True_.jpeg,2019-08-20 19:46:46,0.09923519748234758,0.34723410030318896,0.07523152207232764,0.21965840327218766,0.2973074421405018,0.2903402150462473,0.5977811343327301,0.4899512879294974,0.7919077215400205,2019-08-20--19-06-49-Pi2E32-sweeps_attempt_10_1566347435
2019-08-20--19-46-54_capture_params_ISO_100_exposure_time_0.4_camera_warm_up_5_led_on_True_.jpeg,2019-08-20 19:47:00,0.09888392702641943,0.34456959628477685,0.07522346503831352,0.22060760521111009,0.2970397207680789,0.29236143678947235,0.5933155793904746,0.4859942169918821,0.7882669914133384,2019-08-20--19-06-49-Pi2E32-sweeps_attempt_10_1566347435
2019-08-20--19-47-02_capture_params_ISO_100_exposure_time_0.4_camera_warm_up_5_led_on_True_.jpeg,2019-08-20 19:47:07,0.09927756257391557,0.34686869177075463,0.07536900208528104,0.22070994104383287,0.2979466201422336,0.2918599282255396,0.5965933371180562,0.4889067548795928,0.7908261218772905,2019-08-20--19-06-49-Pi2E32-sweeps_attempt_10_1566347435
2019-08-20--19-47-10_capture_params_ISO_100_exposure_time_0.4_camera_warm_up_5_led_on_True_.jpeg,2019-08-20 19:47:15,0.09922657133208652,0.3469368013595148,0.07534211857494436,0.22056150782619732,0.2978429217046993,0.2916703333107223,0.5966103101988985,0.4890042868892067,0.7907038272777124,2019-08-20--19-06-49-Pi2E32-sweeps_attempt_10_1566347435
2019-08-20--19-47-17_capture_params_ISO_100_exposure_time_0.4_camera_warm_up_5_led_on_True_.jpeg,2019-08-20 19:47:22,0.09919059599882336,0.34708283723267186,0.07528197061698456,0.22046898221329714,0.2977925366023544,0.2914756389553731,0.5966659211873496,0.489103134905271,0.7906824206852069,2019-08-20--19-06-49-Pi2E32-sweeps_attempt_10_1566347435
2019-08-20--19-47-26_capture_params_ISO_100_exposure_time_0.4_camera_warm_up_5_led_on_True_.jpeg,2019-08-20 19:47:31,0.09922750560291524,0.34708531256323705,0.07530339600112172,0.22027167802279565,0.2978094663340294,0.2911646749177996,0.5969101148863986,0.4894231911655472,0.7908972209970119,2019-08-20--19-06-49-Pi2E32-sweeps_attempt_10_1566347435
2019-08-20--19-47-35_capture_params_ISO_100_exposure_time_0.4_camera_warm_up_5_led_on_True_.jpeg,2019-08-20 19:47:40,0.099228414745105,0.34722960033977845,0.07531892131540928,0.2202051165360151,0.29776278872327555,0.290954070084055,0.5971147365745779,0.4895569766446692,0.7910958805095667,2019-08-20--19-06-49-Pi2E32-sweeps_attempt_10_1566347435
2019-08-20--19-47-44_capture_params_ISO_100_exposure_time_0.4_camera_warm_up_5_led_on_True_.jpeg,2019-08-20 19:47:49,0.09926525180740693,0.3472090028843225,0.07533075789814123,0.22013535750046567,0.2976722734287673,0.2907987012342205,0.5970919890372137,0.4895864259807568,0.7910048619719735,2019-08-20--19-06-49-Pi2E32-sweeps_attempt_10_1566347435
2019-08-20--19-47-53_capture_params_ISO_100_exposure_time_0.4_camera_warm_up_5_led_on_True_.jpeg,2019-08-20 19:47:58,0.09928950670800113,0.3473052638540361,0.0752603534007407,0.22004901866275245,0.2977217915897268,0.2909914341392689,0.5972969822437355,0.4896342904703117,0.7910725675525567,2019-08-20--19-06-49-Pi2E32-sweeps_attempt_10_1566347435
2019-08-20--19-48-02_capture_params_ISO_100_exposure_time_0.4_camera_warm_up_5_led_on_True_.jpeg,2019-08-20 19:48:07,0.09943521624691128,0.3479573906738275,0.07535734903354073,0.22012891867118908,0.2980713694572354,0.2909502013586775,0.5984140423660181,0.4905575083043176,0.7918707521985111,2019-08-20--19-06-49-Pi2E32-sweeps_attempt_10_1566347435
2019-08-20--19-48-11_capture_params_ISO_100_exposure_time_0.4_camera_warm_up_5_led_on_True_.jpeg,2019-08-20 19:48:16,0.09924811157773876,0.3473757617961654,0.07529672420506946,0.2200875544361728,0.297717461022129,0.2907609858971625,0.5973410337043333,0.48972182246442897,0.7910237073957942,2019-08-20--19-06-49-Pi2E32-sweeps_attempt_10_1566347435
2019-08-20--19-48-20_capture_params_ISO_100_exposure_time_0.4_camera_warm_up_5_led_on_True_.jpeg,2019-08-20 19:48:25,0.09917820644281156,0.347264342403475,0.07530662344857235,0.22002831939312134,0.29765491168419816,0.29076594116570537,0.5971043446758008,0.4895909467484392,0.7907239936091859,2019-08-20--19-06-49-Pi2E32-sweeps_attempt_10_1566347435
2019-08-20--19-48-29_capture_params_ISO_100_exposure_time_0.4_camera_warm_up_5_led_on_True_.jpeg,2019-08-20 19:48:34,0.09916879205185178,0.34724605967411515,0.07524131025418561,0.2199733617043934,0.29763913608429443,0.29069007087365506,0.5971616858782464,0.489530612402254,0.7906343574161946,2019-08-20--19-06-49-Pi2E32-sweeps_attempt_10_1566347435
2019-08-20--19-48-38_capture_params_ISO_100_exposure_time_0.4_camera_warm_up_5_led_on_True_.jpeg,2019-08-20 19:48:43,0.09922901439304373,0.3473152896123905,0.07528917338213914,0.22005783248650396,0.2977132170691705,0.2907691776550605,0.5972603080759366,0.4895330721446966,0.7907833754254827,2019-08-20--19-06-49-Pi2E32-sweeps_attempt_10_1566347435
2019-08-20--19-48-47_capture_params_ISO_100_exposure_time_0.4_camera_warm_up_5_led_on_True_.jpeg,2019-08-20 19:48:52,0.0991977917325474,0.3472636410121846,0.07525522757623017,0.21998956579034126,0.29768911600080816,0.2907333301841101,0.5970820429604474,0.4895628095210688,0.7905167461594145,2019-08-20--19-06-49-Pi2E32-sweeps_attempt_10_1566347435
2019-08-20--19-48-56_capture_params_ISO_100_exposure_time_0.4_camera_warm_up_5_led_on_True_.jpeg,2019-08-20 19:49:01,0.0991906712364194,0.3472512063680137,0.07522959160461913,0.22005868990593228,0.29773720604974513,0.2907724161644338,0.5969879745161539,0.4894359660074614,0.7903521966516223,2019-08-20--19-06-49-Pi2E32-sweeps_attempt_10_1566347435
2019-08-20--19-49-05_capture_params_ISO_100_exposure_time_0.4_camera_warm_up_5_led_on_True_.jpeg,2019-08-20 19:49:10,0.09918431508622136,0.3473516745164782,0.07525975478458886,0.21994506944990694,0.2976636768961514,0.2907000436031197,0.5970489672131648,0.4894641064578743,0.7905123149604691,2019-08-20--19-06-49-Pi2E32-sweeps_attempt_10_1566347435
2019-08-20--19-49-14_capture_params_ISO_100_exposure_time_0.4_camera_warm_up_5_led_on_True_.jpeg,2019-08-20 19:49:19,0.09923030043364256,0.34732517038888483,0.0752837036172844,0.21994997261396987,0.2976652934933359,0.2905773533906628,0.5968762536431921,0.4895020371369885,0.7904441824983959,2019-08-20--19-06-49-Pi2E32-sweeps_attempt_10_1566347435
2019-08-20--20-28-24_capture_params_ISO_100_exposure_time_0.4_camera_warm_up_5_led_on_True_.jpeg,2019-08-20 20:28:30,0.10051511414793914,0.34632316936784363,0.07498439625481587,0.2191495945453258,0.2958737771169591,0.2878967507112897,0.6009700036431921,0.4920910513984234,0.7957889183593861,2019-08-20--19-06-49-Pi2E32-sweeps_attempt_10_1566347435
2019-08-20--20-28-32_capture_params_ISO_100_exposure_time_0.4_camera_warm_up_5_led_on_True_.jpeg,2019-08-20 20:28:37,0.10060760471245082,0.3465134115117661,0.07508072145124221,0.21975614340999755,0.2963503684807171,0.2887009082358227,0.6002725681812355,0.4915248965752329,0.7948410134849522,2019-08-20--19-06-49-Pi2E32-sweeps_attempt_10_1566347435
2019-08-20--20-28-41_capture_params_ISO_100_exposure_time_0.4_camera_warm_up_5_led_on_True_.jpeg,2019-08-20 20:28:46,0.10060254247027436,0.3467333926595029,0.07508542516097233,0.21987063359818948,0.2965629496181283,0.2891058619108972,0.5999887387824583,0.4914108208033569,0.7947432941018017,2019-08-20--19-06-49-Pi2E32-sweeps_attempt_10_1566347435
2019-08-20--20-28-50_capture_params_ISO_100_exposure_time_0.4_camera_warm_up_5_led_on_True_.jpeg,2019-08-20 20:28:55,0.10067027678509914,0.3467213574056673,0.07513075936346911,0.2201396120664504,0.2967776340020305,0.2894443728353792,0.599793787185991,0.4913874187046886,0.7942806230463278,2019-08-20--19-06-49-Pi2E32-sweeps_attempt_10_1566347435
2019-08-20--20-28-59_capture_params_ISO_100_exposure_time_0.4_camera_warm_up_5_led_on_True_.jpeg,2019-08-20 20:29:04,0.1006911609776166,0.34688506927072915,0.07517741623673635,0.22017586984767493,0.2969979905123105,0.2896833814775821,0.5996281218497137,0.4912523243657148,0.7942425088966182,2019-08-20--19-06-49-Pi2E32-sweeps_attempt_10_1566347435
2019-08-20--20-29-08_capture_params_ISO_100_exposure_time_0.4_camera_warm_up_5_led_on_True_.jpeg,2019-08-20 20:29:14,0.10054688343528057,0.3460762880157646,0.07515097456471008,0.2202344035353305,0.29666990961415746,0.2898312968915788,0.5980374819889801,0.4897686117644294,0.7927223856827322,2019-08-20--19-06-49-Pi2E32-sweeps_attempt_10_1566347435
2019-08-20--20-29-17_capture_params_ISO_100_exposure_time_0.4_camera_warm_up_5_led_on_True_.jpeg,2019-08-20 20:29:22,0.10068530909549447,0.3469734154281079,0.07520202609619854,0.22042438280180632,0.29715485456825913,0.2900488467626701,0.5992425601139799,0.4909177735568022,0.793614664235646,2019-08-20--19-06-49-Pi2E32-sweeps_attempt_10_1566347435
2019-08-20--20-29-26_capture_params_ISO_100_exposure_time_0.4_camera_warm_up_5_led_on_True_.jpeg,2019-08-20 20:29:31,0.10070335723925124,0.3470352389966696,0.07522173326997843,0.22053191517636708,0.29719468341948496,0.2900171880330452,0.5992400550188713,0.4909376882465642,0.7935150597574321,2019-08-20--19-06-49-Pi2E32-sweeps_attempt_10_1566347435
